seed,num_fit_families,num_cal_families,num_test_families,num_fit_candidates,num_cal_candidates,num_test_candidates,num_cal_null,sum_phi_cal,density_ratio
7,1612,537,537,18454,6647,5691,5927,5807.51242235998,"{'num_fit_null': 16395, 'num_fit_tp': 2059, 'num_bins_realized': 80, 'max_phi': 298.5976202039825, 'fit_null_phi_mean': 1.0}"
