alpha,n_seeds,sa_fdp_pooled_mean,sa_fdp_pooled_std,sa_family_fdp_mean,sa_rej_mean,sa_recall_object_mean,base_fdp_pooled_mean,base_family_fdp_mean,base_rej_mean,base_recall_object_mean,recall_ratio_sa_over_base_object
0.05,20,0.03368164138319625,0.01965173070843166,0.004723774053382992,103.25,0.23419158206169555,0.02741385459262589,0.004217877094972067,104.0,0.2342556999070066,0.9997
0.1,20,0.048227790193626524,0.024170107324931002,0.007137944044368625,129.8,0.289400108196514,0.039629685549485434,0.0064841763864110225,134.0,0.2968800415666391,0.9748
0.15,20,0.057853615619609514,0.022868942112462303,0.00990330381391834,146.7,0.32378932382683717,0.050699711896335084,0.00948146773565768,152.45,0.33199518583113513,0.9753
0.2,20,0.07171306271254538,0.022941453077686247,0.013863281349314869,162.0,0.3521396401380489,0.059829906010127776,0.012492396389044433,166.85,0.358118418913281,0.9833
