selected,selected_fraction,threshold,fp,tp,fdp,recall
19,0.010079575596816976,0.9816442728042603,2,17,0.10526315789473684,0.013888888888888888
38,0.020159151193633953,0.9732359647750854,2,36,0.05263157894736842,0.029411764705882353
57,0.030238726790450927,0.9693617224693298,2,55,0.03508771929824561,0.04493464052287582
75,0.03978779840848806,0.9634532332420349,2,73,0.02666666666666667,0.059640522875817
94,0.04986737400530504,0.95896315574646,3,91,0.031914893617021274,0.07434640522875817
113,0.05994694960212202,0.9538182020187378,3,110,0.02654867256637168,0.08986928104575163
132,0.070026525198939,0.9499454498291016,4,128,0.030303030303030304,0.10457516339869281
151,0.08010610079575597,0.9440357089042664,5,146,0.033112582781456956,0.119281045751634
170,0.09018567639257294,0.9377692937850952,7,163,0.041176470588235294,0.13316993464052287
188,0.09973474801061008,0.9335751533508301,9,179,0.047872340425531915,0.14624183006535948
207,0.10981432360742706,0.9248743057250977,10,197,0.04830917874396135,0.16094771241830066
226,0.11989389920424404,0.9195542335510254,12,214,0.05309734513274336,0.17483660130718953
245,0.129973474801061,0.9121383428573608,14,231,0.05714285714285714,0.18872549019607843
264,0.140053050397878,0.9053798913955688,16,248,0.06060606060606061,0.20261437908496732
283,0.15013262599469496,0.8980126976966858,16,267,0.05653710247349823,0.2181372549019608
302,0.16021220159151195,0.8922881484031677,17,285,0.056291390728476824,0.23284313725490197
320,0.16976127320954906,0.8860618472099304,19,301,0.059375,0.24591503267973855
339,0.17984084880636605,0.8771680593490601,20,319,0.058997050147492625,0.26062091503267976
358,0.18992042440318302,0.8655713796615601,20,338,0.055865921787709494,0.2761437908496732
377,0.2,0.8518470525741577,21,356,0.05570291777188329,0.2908496732026144
396,0.21007957559681698,0.8441604971885681,21,375,0.05303030303030303,0.30637254901960786
415,0.22015915119363394,0.8365946412086487,22,393,0.05301204819277108,0.32107843137254904
434,0.23023872679045093,0.8239673972129822,23,411,0.052995391705069124,0.33578431372549017
452,0.23978779840848807,0.8111212849617004,23,429,0.05088495575221239,0.35049019607843135
471,0.24986737400530504,0.7986670136451721,24,447,0.050955414012738856,0.36519607843137253
490,0.259946949602122,0.7893886566162109,25,465,0.05102040816326531,0.3799019607843137
509,0.270026525198939,0.7683820128440857,28,481,0.0550098231827112,0.3929738562091503
528,0.280106100795756,0.7429345846176147,30,498,0.056818181818181816,0.4068627450980392
547,0.2901856763925729,0.7222150564193726,33,514,0.0603290676416819,0.4199346405228758
566,0.3002652519893899,0.7114381790161133,34,532,0.06007067137809187,0.434640522875817
584,0.30981432360742706,0.6955779790878296,36,548,0.06164383561643835,0.4477124183006536
603,0.31989389920424405,0.6809716820716858,40,563,0.06633499170812604,0.4599673202614379
622,0.329973474801061,0.6621780395507812,41,581,0.06591639871382636,0.47467320261437906
