method,alpha,total_rejections,fdp,recall
betting,0.05,95.2,0.029108480226993798,0.1410115577941219
betting,0.1,120.8,0.047272087148997166,0.1751014526919899
betting,0.15,142.6,0.05045417421256347,0.20579796551402904
betting,0.2,157.6,0.06401276278753534,0.2241988085507912
binary,0.05,0.0,0.0,0.0
binary,0.1,6.2,0.06451612903225806,0.00625
binary,0.15,0.0,0.0,0.0
binary,0.2,9.2,0.1,0.006845238095238096
