alpha,num_test_families,num_rejected_families,total_rejections,fp,tp,fdp,recall,mean_family_fdp,seed,method,stratum
0.1,179,26,49,3,46,0.061224489795918366,0.18473895582329317,0.0037243947858473,2,betting,5<K<=30
0.1,309,54,57,6,51,0.10526315789473684,0.6375,0.019417475728155338,2,betting,K<=5
0.1,49,2,6,2,4,0.3333333333333333,0.011661807580174927,0.013605442176870748,2,betting,K>30
0.15,179,31,55,3,52,0.05454545454545454,0.20883534136546184,0.0037243947858473,2,betting,5<K<=30
0.15,309,56,59,7,52,0.11864406779661017,0.65,0.022653721682847898,2,betting,K<=5
0.15,49,4,12,2,10,0.16666666666666666,0.029154518950437316,0.013605442176870748,2,betting,K>30
0.2,179,33,58,3,55,0.05172413793103448,0.22088353413654618,0.0037243947858473,2,betting,5<K<=30
0.2,309,58,61,8,53,0.13114754098360656,0.6625,0.025889967637540454,2,betting,K<=5
0.2,49,5,15,2,13,0.13333333333333333,0.037900874635568516,0.013605442176870748,2,betting,K>30
0.05,168,25,48,1,47,0.020833333333333332,0.19262295081967212,0.002976190476190476,3,betting,5<K<=30
0.05,334,61,71,1,70,0.014084507042253521,0.5882352941176471,0.0029940119760479044,3,betting,K<=5
0.05,35,0,0,0,0,0.0,0.0,0.0,3,betting,K>30
0.1,168,33,58,3,55,0.05172413793103448,0.22540983606557377,0.008928571428571428,3,betting,5<K<=30
0.1,334,62,72,2,70,0.027777777777777776,0.5882352941176471,0.005988023952095809,3,betting,K<=5
0.1,35,1,3,0,3,0.0,0.012195121951219513,0.0,3,betting,K>30
0.15,168,36,63,3,60,0.047619047619047616,0.2459016393442623,0.008928571428571428,3,betting,5<K<=30
0.15,334,67,77,4,73,0.05194805194805195,0.6134453781512605,0.011976047904191617,3,betting,K<=5
0.15,35,2,9,0,9,0.0,0.036585365853658534,0.0,3,betting,K>30
0.2,168,40,70,6,64,0.08571428571428572,0.26229508196721313,0.018849206349206348,3,betting,5<K<=30
0.2,334,68,78,4,74,0.05128205128205128,0.6218487394957983,0.011976047904191617,3,betting,K<=5
0.2,35,4,14,0,14,0.0,0.056910569105691054,0.0,3,betting,K>30
0.05,322,46,48,2,46,0.041666666666666664,0.46,0.006211180124223602,4,betting,K<=5
0.05,40,0,0,0,0,0.0,0.0,0.0,4,betting,K>30
0.05,175,17,34,0,34,0.0,0.1297709923664122,0.0,4,betting,5<K<=30
0.1,322,55,59,3,56,0.05084745762711865,0.56,0.009316770186335404,4,betting,K<=5
0.1,40,1,3,0,3,0.0,0.010526315789473684,0.0,4,betting,K>30
0.1,175,27,49,1,48,0.02040816326530612,0.183206106870229,0.0019047619047619048,4,betting,5<K<=30
0.15,322,56,61,3,58,0.04918032786885246,0.58,0.009316770186335404,4,betting,K<=5
0.15,40,2,6,0,6,0.0,0.021052631578947368,0.0,4,betting,K>30
0.15,175,33,59,2,57,0.03389830508474576,0.21755725190839695,0.0038095238095238095,4,betting,5<K<=30
0.2,322,61,70,8,62,0.11428571428571428,0.62,0.020186335403726708,4,betting,K<=5
0.2,40,2,6,0,6,0.0,0.021052631578947368,0.0,4,betting,K>30
0.2,175,38,67,2,65,0.029850746268656716,0.2480916030534351,0.0038095238095238095,4,betting,5<K<=30
