seed,num_fit_families,num_cal_families,num_test_families,num_fit_candidates,num_cal_candidates,num_test_candidates,num_cal_null,sum_phi_cal,density_ratio
1,239,80,79,5293,1811,1948,1805,1790.0522548797899,"{'num_fit_null': 5289, 'num_fit_tp': 4, 'num_bins_realized': 80, 'max_phi': 1.9368686868686869, 'fit_null_phi_mean': 0.9999999999999999}"
