seed,num_fit_families,num_cal_families,num_test_families,num_fit_candidates,num_cal_candidates,num_test_candidates,num_cal_null,sum_phi_cal,density_ratio
14,544,181,182,5884,2168,2236,1656,1001380.1490534694,"{'num_fit_null': 4404, 'num_fit_tp': 1480, 'num_bins_realized': 80, 'max_phi': 1000000.0, 'raw_max_phi': inf, 'regularized_raw_max_phi': inf, 'num_phi_clipped_bins': 2, 'phi_laplace_eps': 0.0, 'fit_null_phi_mean': 0.9000000000000001}"
