alpha,num_test_families,num_rejected_families,total_rejections,fp,tp,fdp,recall,mean_family_fdp,score_floor,total_pruned,seed,method
0.05,537,126,189,10,179,0.05291005291005291,0.25034965034965034,0.010924891371818745,0.4,5995.0,0,betting
0.1,537,151,271,31,240,0.11439114391143912,0.3356643356643357,0.02061349058555762,0.4,5995.0,0,betting
0.15,537,186,371,79,292,0.21293800539083557,0.4083916083916084,0.051059848707599366,0.4,5995.0,0,betting
0.2,537,186,371,79,292,0.21293800539083557,0.4083916083916084,0.051059848707599366,0.4,5995.0,0,betting
0.05,537,0,0,0,0,0.0,0.0,0.0,0.4,5995.0,0,binary
0.1,537,0,0,0,0,0.0,0.0,0.0,0.4,5995.0,0,binary
0.15,537,0,0,0,0,0.0,0.0,0.0,0.4,5995.0,0,binary
0.2,537,0,0,0,0,0.0,0.0,0.0,0.4,5995.0,0,binary
0.05,537,186,371,79,292,0.21293800539083557,0.4083916083916084,0.051059848707599366,0.4,,0,pvalue_bh
0.1,537,186,371,79,292,0.21293800539083557,0.4083916083916084,0.051059848707599366,0.4,,0,pvalue_bh
0.15,537,186,371,79,292,0.21293800539083557,0.4083916083916084,0.051059848707599366,0.4,,0,pvalue_bh
0.2,537,186,371,79,292,0.21293800539083557,0.4083916083916084,0.051059848707599366,0.4,,0,pvalue_bh
0.05,537,121,220,9,211,0.04090909090909091,0.3196969696969697,0.010850880962612806,0.4,5234.0,1,betting
0.1,537,128,258,17,241,0.06589147286821706,0.36515151515151517,0.012742750731577547,0.4,5234.0,1,betting
0.15,537,167,367,59,308,0.16076294277929154,0.4666666666666667,0.048335679642648184,0.4,5234.0,1,betting
0.2,537,167,367,59,308,0.16076294277929154,0.4666666666666667,0.048335679642648184,0.4,5234.0,1,betting
0.05,537,0,0,0,0,0.0,0.0,0.0,0.4,5234.0,1,binary
0.1,537,0,0,0,0,0.0,0.0,0.0,0.4,5234.0,1,binary
0.15,537,0,0,0,0,0.0,0.0,0.0,0.4,5234.0,1,binary
0.2,537,0,0,0,0,0.0,0.0,0.0,0.4,5234.0,1,binary
0.05,537,167,367,59,308,0.16076294277929154,0.4666666666666667,0.048335679642648184,0.4,,1,pvalue_bh
0.1,537,167,367,59,308,0.16076294277929154,0.4666666666666667,0.048335679642648184,0.4,,1,pvalue_bh
0.15,537,167,367,59,308,0.16076294277929154,0.4666666666666667,0.048335679642648184,0.4,,1,pvalue_bh
0.2,537,167,367,59,308,0.16076294277929154,0.4666666666666667,0.048335679642648184,0.4,,1,pvalue_bh
0.05,537,123,187,18,169,0.0962566844919786,0.25148809523809523,0.018932340161390438,0.4,6307.0,2,betting
0.1,537,151,261,38,223,0.14559386973180077,0.3318452380952381,0.03446395317903698,0.4,6307.0,2,betting
0.15,537,179,352,83,269,0.23579545454545456,0.40029761904761907,0.06368708801081634,0.4,6307.0,2,betting
0.2,537,179,352,83,269,0.23579545454545456,0.40029761904761907,0.06368708801081634,0.4,6307.0,2,betting
0.05,537,0,0,0,0,0.0,0.0,0.0,0.4,6307.0,2,binary
0.1,537,179,352,83,269,0.23579545454545456,0.40029761904761907,0.06368708801081634,0.4,6307.0,2,binary
0.15,537,0,0,0,0,0.0,0.0,0.0,0.4,6307.0,2,binary
0.2,537,179,352,83,269,0.23579545454545456,0.40029761904761907,0.06368708801081634,0.4,6307.0,2,binary
0.05,537,179,352,83,269,0.23579545454545456,0.40029761904761907,0.06368708801081634,0.4,,2,pvalue_bh
0.1,537,179,352,83,269,0.23579545454545456,0.40029761904761907,0.06368708801081634,0.4,,2,pvalue_bh
0.15,537,179,352,83,269,0.23579545454545456,0.40029761904761907,0.06368708801081634,0.4,,2,pvalue_bh
0.2,537,179,352,83,269,0.23579545454545456,0.40029761904761907,0.06368708801081634,0.4,,2,pvalue_bh
0.05,537,112,166,6,160,0.03614457831325301,0.2627257799671593,0.008379888268156424,0.4,4865.0,3,betting
0.1,537,159,256,33,223,0.12890625,0.36617405582922824,0.03860955927995034,0.4,4865.0,3,betting
0.15,537,162,279,45,234,0.16129032258064516,0.3842364532019704,0.04212125552907675,0.4,4865.0,3,betting
0.2,537,182,327,61,266,0.18654434250764526,0.4367816091954023,0.0562255654654949,0.4,4865.0,3,betting
0.05,537,0,0,0,0,0.0,0.0,0.0,0.4,4865.0,3,binary
0.1,537,0,0,0,0,0.0,0.0,0.0,0.4,4865.0,3,binary
0.15,537,0,0,0,0,0.0,0.0,0.0,0.4,4865.0,3,binary
0.2,537,0,0,0,0,0.0,0.0,0.0,0.4,4865.0,3,binary
0.05,537,182,327,61,266,0.18654434250764526,0.4367816091954023,0.0562255654654949,0.4,,3,pvalue_bh
0.1,537,182,327,61,266,0.18654434250764526,0.4367816091954023,0.0562255654654949,0.4,,3,pvalue_bh
0.15,537,182,327,61,266,0.18654434250764526,0.4367816091954023,0.0562255654654949,0.4,,3,pvalue_bh
0.2,537,182,327,61,266,0.18654434250764526,0.4367816091954023,0.0562255654654949,0.4,,3,pvalue_bh
0.05,537,118,160,5,155,0.03125,0.23956723338485317,0.006828057107386715,0.4,5587.0,4,betting
0.1,537,157,237,28,209,0.11814345991561181,0.3230293663060278,0.02804380597676687,0.4,5587.0,4,betting
0.15,537,183,384,111,273,0.2890625,0.42194744976816073,0.059135190926392044,0.4,5587.0,4,betting
0.2,537,183,384,111,273,0.2890625,0.42194744976816073,0.059135190926392044,0.4,5587.0,4,betting
0.05,537,0,0,0,0,0.0,0.0,0.0,0.4,5587.0,4,binary
0.1,537,0,0,0,0,0.0,0.0,0.0,0.4,5587.0,4,binary
0.15,537,0,0,0,0,0.0,0.0,0.0,0.4,5587.0,4,binary
0.2,537,0,0,0,0,0.0,0.0,0.0,0.4,5587.0,4,binary
0.05,537,183,384,111,273,0.2890625,0.42194744976816073,0.059135190926392044,0.4,,4,pvalue_bh
0.1,537,183,384,111,273,0.2890625,0.42194744976816073,0.059135190926392044,0.4,,4,pvalue_bh
0.15,537,183,384,111,273,0.2890625,0.42194744976816073,0.059135190926392044,0.4,,4,pvalue_bh
0.2,537,183,384,111,273,0.2890625,0.42194744976816073,0.059135190926392044,0.4,,4,pvalue_bh
0.05,537,130,203,13,190,0.06403940886699508,0.2646239554317549,0.014727616682923947,0.4,5446.0,5,betting
0.1,537,163,286,33,253,0.11538461538461539,0.35236768802228413,0.03484458847587339,0.4,5446.0,5,betting
0.15,537,187,397,103,294,0.2594458438287154,0.40947075208913647,0.05240974691044523,0.4,5446.0,5,betting
0.2,537,187,397,103,294,0.2594458438287154,0.40947075208913647,0.05240974691044523,0.4,5446.0,5,betting
0.05,537,0,0,0,0,0.0,0.0,0.0,0.4,5446.0,5,binary
0.1,537,0,0,0,0,0.0,0.0,0.0,0.4,5446.0,5,binary
0.15,537,0,0,0,0,0.0,0.0,0.0,0.4,5446.0,5,binary
0.2,537,0,0,0,0,0.0,0.0,0.0,0.4,5446.0,5,binary
0.05,537,187,397,103,294,0.2594458438287154,0.40947075208913647,0.05240974691044523,0.4,,5,pvalue_bh
0.1,537,187,397,103,294,0.2594458438287154,0.40947075208913647,0.05240974691044523,0.4,,5,pvalue_bh
0.15,537,187,397,103,294,0.2594458438287154,0.40947075208913647,0.05240974691044523,0.4,,5,pvalue_bh
0.2,537,187,397,103,294,0.2594458438287154,0.40947075208913647,0.05240974691044523,0.4,,5,pvalue_bh
0.05,537,146,249,12,237,0.04819277108433735,0.3366477272727273,0.01469805799414738,0.4,5599.0,6,betting
0.1,537,173,345,51,294,0.14782608695652175,0.41761363636363635,0.03170356955273156,0.4,5599.0,6,betting
0.15,537,200,439,102,337,0.23234624145785876,0.4786931818181818,0.054933318717910115,0.4,5599.0,6,betting
0.2,537,200,439,102,337,0.23234624145785876,0.4786931818181818,0.054933318717910115,0.4,5599.0,6,betting
0.05,537,0,0,0,0,0.0,0.0,0.0,0.4,5599.0,6,binary
0.1,537,0,0,0,0,0.0,0.0,0.0,0.4,5599.0,6,binary
0.15,537,0,0,0,0,0.0,0.0,0.0,0.4,5599.0,6,binary
0.2,537,0,0,0,0,0.0,0.0,0.0,0.4,5599.0,6,binary
0.05,537,200,439,102,337,0.23234624145785876,0.4786931818181818,0.054933318717910115,0.4,,6,pvalue_bh
0.1,537,200,439,102,337,0.23234624145785876,0.4786931818181818,0.054933318717910115,0.4,,6,pvalue_bh
0.15,537,200,439,102,337,0.23234624145785876,0.4786931818181818,0.054933318717910115,0.4,,6,pvalue_bh
0.2,537,200,439,102,337,0.23234624145785876,0.4786931818181818,0.054933318717910115,0.4,,6,pvalue_bh
0.05,537,113,184,10,174,0.05434782608695652,0.2740157480314961,0.006362507759155804,0.4,5342.0,7,betting
0.1,537,146,252,28,224,0.1111111111111111,0.352755905511811,0.021614791167863794,0.4,5342.0,7,betting
0.15,537,174,334,59,275,0.17664670658682635,0.4330708661417323,0.03613106322603529,0.4,5342.0,7,betting
0.2,537,174,340,63,277,0.18529411764705883,0.43622047244094486,0.036202686202686206,0.4,5342.0,7,betting
0.05,537,0,0,0,0,0.0,0.0,0.0,0.4,5342.0,7,binary
0.1,537,0,0,0,0,0.0,0.0,0.0,0.4,5342.0,7,binary
0.15,537,0,0,0,0,0.0,0.0,0.0,0.4,5342.0,7,binary
0.2,537,0,0,0,0,0.0,0.0,0.0,0.4,5342.0,7,binary
0.05,537,177,349,68,281,0.19484240687679083,0.44251968503937006,0.04057251103099687,0.4,,7,pvalue_bh
0.1,537,177,349,68,281,0.19484240687679083,0.44251968503937006,0.04057251103099687,0.4,,7,pvalue_bh
0.15,537,177,349,68,281,0.19484240687679083,0.44251968503937006,0.04057251103099687,0.4,,7,pvalue_bh
0.2,537,177,349,68,281,0.19484240687679083,0.44251968503937006,0.04057251103099687,0.4,,7,pvalue_bh
0.05,537,132,177,4,173,0.022598870056497175,0.24573863636363635,0.0062073246430788325,0.4,6559.0,8,betting
0.1,537,158,230,18,212,0.0782608695652174,0.30113636363636365,0.018001241464928614,0.4,6559.0,8,betting
0.15,537,193,397,116,281,0.29219143576826195,0.3991477272727273,0.048159879252756346,0.4,6559.0,8,betting
0.2,537,193,397,116,281,0.29219143576826195,0.3991477272727273,0.048159879252756346,0.4,6559.0,8,betting
0.05,537,0,0,0,0,0.0,0.0,0.0,0.4,6559.0,8,binary
0.1,537,0,0,0,0,0.0,0.0,0.0,0.4,6559.0,8,binary
0.15,537,0,0,0,0,0.0,0.0,0.0,0.4,6559.0,8,binary
0.2,537,0,0,0,0,0.0,0.0,0.0,0.4,6559.0,8,binary
0.05,537,193,397,116,281,0.29219143576826195,0.3991477272727273,0.048159879252756346,0.4,,8,pvalue_bh
