seed,mean_loo_evalue,std_loo_evalue,max_loo_evalue,p95_loo_evalue,p99_loo_evalue,mondrian
0,1.0,5.809518115075545,240.81000239064196,2.6805969925605955,13.824325411498139,none
1,1.0,4.8536283296661935,200.51056280337986,3.1424956797559176,9.578410912048003,none
2,1.0,6.205136670207859,383.54407706906494,2.27893093921013,13.094801962363562,none
3,1.0000000000000002,7.084401857480598,247.25353146463144,2.860420971685921,5.728066887272773,none
4,1.0,5.604204860601369,254.87558522171892,3.1353658559400217,13.132495441078923,none
5,1.0000000000000002,3.7651083283976168,105.79335168013176,3.056240264751771,6.9666162268465985,none
6,1.0,7.951054271034576,369.27745298032795,2.0464883477973843,6.733290199467652,none
7,0.9999999999999999,3.193228596244404,123.5834297767274,3.323911158378402,13.257992466468842,none
8,1.0,7.806721281903949,265.7655433161961,1.9271672685221404,12.059949024432429,none
9,1.0,7.303073543034858,239.3016140993595,2.016539035370503,12.673483472409464,none
10,0.9999999999999999,7.371335971574524,339.69568450561314,1.9469457900157958,8.31187246363296,none
11,0.9999999999999999,2.8767507650992465,170.0320878036667,3.8136486767945694,8.997947242708715,none
12,1.0,8.594142442889511,327.28212834835017,3.104796976518948,5.2181461790234405,none
13,1.0000000000000002,5.638233374423959,165.79937219831902,2.905690011076959,11.214169866153428,none
14,1.0,11.067187606602085,372.00820272371357,1.8633017917541375,6.11523407385003,none
15,1.0,8.73850577474112,327.9992341037527,1.7446767771476206,11.349985187597706,none
16,1.0,11.5107981206483,378.6414082278642,1.9318439195299193,4.766887593645256,none
17,1.0,7.06196041055226,290.4987824790864,2.960245745371125,7.954711643971638,none
18,1.0,7.539716606352743,339.0713451844724,2.099664147887718,7.067819707913635,none
19,1.0000000000000002,6.604497673290779,353.90496253234153,1.9868348773745483,8.651010195235015,none
