bin,left,right,null_count,tp_count,p0,p1,raw_phi,phi
0,0.0500020310282707,0.05056864544749255,74,6,0.014487079091620987,0.004803843074459567,0.33159500573431716,0.33159500573431716
1,0.05056864544749255,0.0511515147984027,73,6,0.014291307752545028,0.004803843074459567,0.33613740307314344,0.33613740307314344
2,0.0511515147984027,0.05183054860681292,74,6,0.014487079091620987,0.004803843074459567,0.33159500573431716,0.33159500573431716
3,0.05183054860681292,0.052293112874030996,72,7,0.014095536413469069,0.005604483586869495,0.3976069744684636,0.3976069744684636
4,0.052293112874030996,0.0528879752382636,76,4,0.014878621769772905,0.0032025620496397116,0.2152458809152585,0.2152458809152585
5,0.0528879752382636,0.05346251390874382,74,5,0.014487079091620987,0.0040032025620496394,0.2763291714452643,0.2763291714452643
6,0.05346251390874382,0.054036638699471874,77,3,0.015074393108848864,0.0024019215372297837,0.15933785989830826,0.15933785989830826
7,0.054036638699471874,0.05461936667561526,70,9,0.01370399373531715,0.007205764611689352,0.5258149376644172,0.5258149376644172
8,0.05461936667561526,0.055312149412929924,74,6,0.014487079091620987,0.004803843074459567,0.33159500573431716,0.33159500573431716
9,0.055312149412929924,0.056042913347482654,70,9,0.01370399373531715,0.007205764611689352,0.5258149376644172,0.5258149376644172
10,0.056042913347482654,0.056721464172005645,72,7,0.014095536413469069,0.005604483586869495,0.3976069744684636,0.3976069744684636
11,0.056721464172005645,0.05748012065887444,77,3,0.015074393108848864,0.0024019215372297837,0.15933785989830826,0.15933785989830826
12,0.05748012065887444,0.058183746039867326,74,5,0.014487079091620987,0.0040032025620496394,0.2763291714452643,0.2763291714452643
13,0.058183746039867326,0.05885904468595976,73,7,0.014291307752545028,0.005604483586869495,0.392160303585334,0.392160303585334
14,0.05885904468595976,0.05971378087997435,75,4,0.014682850430696946,0.0032025620496397116,0.21811582599412863,0.21811582599412863
15,0.05971378087997435,0.060482490062713556,78,2,0.015270164447924823,0.0016012810248198558,0.1048633778817926,0.1048633778817926
16,0.060482490062713556,0.06135613899677989,75,4,0.014682850430696946,0.0032025620496397116,0.21811582599412863,0.21811582599412863
17,0.06135613899677989,0.06223412938415996,74,6,0.014487079091620987,0.004803843074459567,0.33159500573431716,0.33159500573431716
18,0.06223412938415996,0.06320165470242498,77,2,0.015074393108848864,0.0016012810248198558,0.1062252399322055,0.1062252399322055
19,0.06320165470242498,0.0639707744121551,74,5,0.014487079091620987,0.0040032025620496394,0.2763291714452643,0.2763291714452643
20,0.0639707744121551,0.06479823216795914,77,3,0.015074393108848864,0.0024019215372297837,0.15933785989830826,0.15933785989830826
21,0.06479823216795914,0.06607725918292995,70,9,0.01370399373531715,0.007205764611689352,0.5258149376644172,0.5258149376644172
22,0.06607725918292995,0.06702689602971071,74,6,0.014487079091620987,0.004803843074459567,0.33159500573431716,0.33159500573431716
23,0.06702689602971071,0.06785253435373305,72,7,0.014095536413469069,0.005604483586869495,0.3976069744684636,0.3976069744684636
24,0.06785253435373305,0.06889740936458105,75,5,0.014682850430696946,0.0040032025620496394,0.2726447824926608,0.2726447824926608
25,0.06889740936458105,0.0699953615665435,74,5,0.014487079091620987,0.0040032025620496394,0.2763291714452643,0.2763291714452643
26,0.0699953615665435,0.07114977724850173,74,6,0.014487079091620987,0.004803843074459567,0.33159500573431716,0.33159500573431716
27,0.07114977724850173,0.07237255424261091,74,5,0.014487079091620987,0.0040032025620496394,0.2763291714452643,0.2763291714452643
28,0.07237255424261091,0.07366711385548112,70,10,0.01370399373531715,0.008006405124099279,0.5842388196271302,0.5842388196271302
29,0.07366711385548112,0.075297649949789,71,8,0.01389976507439311,0.006405124099279423,0.4608080830861872,0.4608080830861872
30,0.075297649949789,0.07664036676287647,75,4,0.014682850430696946,0.0032025620496397116,0.21811582599412863,0.21811582599412863
31,0.07664036676287647,0.07822564542293546,74,6,0.014487079091620987,0.004803843074459567,0.33159500573431716,0.33159500573431716
32,0.07822564542293546,0.07967979349195958,74,5,0.014487079091620987,0.0040032025620496394,0.2763291714452643,0.2763291714452643
33,0.07967979349195958,0.08111292198300361,68,12,0.01331245105716523,0.009607686148919135,0.721706777186455,0.721706777186455
34,0.08111292198300361,0.0825953297317028,69,10,0.01350822239624119,0.008006405124099279,0.5927060488970887,0.5927060488970887
35,0.0825953297317028,0.08453319072723386,75,5,0.014682850430696946,0.0040032025620496394,0.2726447824926608,0.2726447824926608
36,0.08453319072723386,0.08633498959243295,73,6,0.014291307752545028,0.004803843074459567,0.33613740307314344,0.33613740307314344
37,0.08633498959243295,0.08844977915287011,76,4,0.014878621769772905,0.0032025620496397116,0.2152458809152585,0.2152458809152585
38,0.08844977915287011,0.09044630937278267,75,4,0.014682850430696946,0.0032025620496397116,0.21811582599412863,0.21811582599412863
