bin,left,right,null_count,tp_count,p0,p1,raw_phi,regularized_raw_phi,phi
0,0.0502561554312706,0.05200194949284186,9,7,0.020833333333333332,0.008997429305912597,0.4318766066838047,0.4318766066838047,0.4318766066838047
1,0.05200194949284186,0.05325739867985247,8,7,0.018518518518518517,0.008997429305912597,0.48586118251928023,0.48586118251928023,0.48586118251928023
2,0.05325739867985247,0.05520531600341196,12,3,0.027777777777777776,0.0038560411311053984,0.13881748071979436,0.13881748071979436,0.13881748071979436
3,0.05520531600341196,0.056953158415853924,13,2,0.03009259259259259,0.002570694087403599,0.08542614198141191,0.08542614198141191,0.08542614198141191
4,0.056953158415853924,0.058976579224690746,8,7,0.018518518518518517,0.008997429305912597,0.48586118251928023,0.48586118251928023,0.48586118251928023
5,0.058976579224690746,0.06167386239394541,9,6,0.020833333333333332,0.007712082262210797,0.37017994858611825,0.37017994858611825,0.37017994858611825
6,0.06167386239394541,0.06479068258777261,10,5,0.023148148148148147,0.006426735218508998,0.2776349614395887,0.2776349614395887,0.2776349614395887
7,0.06479068258777261,0.06708622276782988,11,4,0.02546296296296296,0.005141388174807198,0.20191633559242814,0.20191633559242814,0.20191633559242814
8,0.06708622276782988,0.06964720413088799,9,7,0.020833333333333332,0.008997429305912597,0.4318766066838047,0.4318766066838047,0.4318766066838047
9,0.06964720413088799,0.07320074550807476,11,4,0.02546296296296296,0.005141388174807198,0.20191633559242814,0.20191633559242814,0.20191633559242814
10,0.07320074550807476,0.07529247328639027,10,5,0.023148148148148147,0.006426735218508998,0.2776349614395887,0.2776349614395887,0.2776349614395887
11,0.07529247328639027,0.07778045423328873,8,7,0.018518518518518517,0.008997429305912597,0.48586118251928023,0.48586118251928023,0.48586118251928023
12,0.07778045423328873,0.08172516794875262,9,6,0.020833333333333332,0.007712082262210797,0.37017994858611825,0.37017994858611825,0.37017994858611825
13,0.08172516794875262,0.0852216513827443,11,4,0.02546296296296296,0.005141388174807198,0.20191633559242814,0.20191633559242814,0.20191633559242814
14,0.0852216513827443,0.08876515971496697,11,4,0.02546296296296296,0.005141388174807198,0.20191633559242814,0.20191633559242814,0.20191633559242814
15,0.08876515971496697,0.09260047078132629,9,6,0.020833333333333332,0.007712082262210797,0.37017994858611825,0.37017994858611825,0.37017994858611825
16,0.09260047078132629,0.09670561896637082,10,5,0.023148148148148147,0.006426735218508998,0.2776349614395887,0.2776349614395887,0.2776349614395887
17,0.09670561896637082,0.10140505023300644,13,3,0.03009259259259259,0.0038560411311053984,0.12813921297211786,0.12813921297211786,0.12813921297211786
18,0.10140505023300644,0.105043011251837,12,3,0.027777777777777776,0.0038560411311053984,0.13881748071979436,0.13881748071979436,0.13881748071979436
19,0.105043011251837,0.11060128733515735,7,8,0.016203703703703703,0.010282776349614395,0.6345941975762027,0.6345941975762027,0.6345941975762027
20,0.11060128733515735,0.11476380676031112,10,5,0.023148148148148147,0.006426735218508998,0.2776349614395887,0.2776349614395887,0.2776349614395887
21,0.11476380676031112,0.12146220151334994,9,6,0.020833333333333332,0.007712082262210797,0.37017994858611825,0.37017994858611825,0.37017994858611825
22,0.12146220151334994,0.12766513433307403,10,5,0.023148148148148147,0.006426735218508998,0.2776349614395887,0.2776349614395887,0.2776349614395887
23,0.12766513433307403,0.13630929887294765,5,10,0.011574074074074073,0.012853470437017995,1.1105398457583548,1.1105398457583548,1.1105398457583548
24,0.13630929887294765,0.14198032859712834,7,8,0.016203703703703703,0.010282776349614395,0.6345941975762027,0.6345941975762027,0.6345941975762027
25,0.14198032859712834,0.14895387217402453,7,8,0.016203703703703703,0.010282776349614395,0.6345941975762027,0.6345941975762027,0.6345941975762027
26,0.14895387217402453,0.15623596012592314,8,8,0.018518518518518517,0.010282776349614395,0.5552699228791773,0.5552699228791773,0.5552699228791773
27,0.15623596012592314,0.16447090134024617,10,5,0.023148148148148147,0.006426735218508998,0.2776349614395887,0.2776349614395887,0.2776349614395887
28,0.16447090134024617,0.1750163882970809,5,10,0.011574074074074073,0.012853470437017995,1.1105398457583548,1.1105398457583548,1.1105398457583548
29,0.1750163882970809,0.18334200233221046,10,5,0.023148148148148147,0.006426735218508998,0.2776349614395887,0.2776349614395887,0.2776349614395887
30,0.18334200233221046,0.19386817459017036,8,7,0.018518518518518517,0.008997429305912597,0.48586118251928023,0.48586118251928023,0.48586118251928023
31,0.19386817459017036,0.21250791251659393,9,6,0.020833333333333332,0.007712082262210797,0.37017994858611825,0.37017994858611825,0.37017994858611825
32,0.21250791251659393,0.22192683517932887,10,5,0.023148148148148147,0.006426735218508998,0.2776349614395887,0.2776349614395887,0.2776349614395887
33,0.22192683517932887,0.23424095734953881,11,4,0.02546296296296296,0.005141388174807198,0.20191633559242814,0.20191633559242814,0.20191633559242814
34,0.23424095734953881,0.2489715991541743,3,12,0.006944444444444444,0.015424164524421594,2.2210796915167097,2.2210796915167097,2.2210796915167097
35,0.2489715991541743,0.27286250144243246,9,7,0.020833333333333332,0.008997429305912597,0.4318766066838047,0.4318766066838047,0.4318766066838047
36,0.27286250144243246,0.28891592584550385,5,10,0.011574074074074073,0.012853470437017995,1.1105398457583548,1.1105398457583548,1.1105398457583548
37,0.28891592584550385,0.3060566119849684,6,9,0.013888888888888888,0.011568123393316195,0.8329048843187661,0.8329048843187661,0.8329048843187661
38,0.3060566119849684,0.32358028329908844,3,12,0.006944444444444444,0.015424164524421594,2.2210796915167097,2.2210796915167097,2.2210796915167097
39,0.32358028329908844,0.343080997467041,4,11,0.009259259259259259,0.014138817480719794,1.5269922879177378,1.5269922879177378,1.5269922879177378
40,0.343080997467041,0.3621293026953936,7,8,0.016203703703703703,0.010282776349614395,0.6345941975762027,0.6345941975762027,0.6345941975762027
41,0.3621293026953936,0.3908490553498268,6,9,0.013888888888888888,0.011568123393316195,0.8329048843187661,0.8329048843187661,0.8329048843187661
42,0.3908490553498268,0.4085429418832063,6,9,0.013888888888888888,0.011568123393316195,0.8329048843187661,0.8329048843187661,0.8329048843187661
43,0.4085429418832063,0.4328187927603722,4,11,0.009259259259259259,0.014138817480719794,1.5269922879177378,1.5269922879177378,1.5269922879177378
44,0.4328187927603722,0.4531412404030561,9,7,0.020833333333333332,0.008997429305912597,0.4318766066838047,0.4318766066838047,0.4318766066838047
45,0.4531412404030561,0.4742505751550198,4,11,0.009259259259259259,0.014138817480719794,1.5269922879177378,1.5269922879177378,1.5269922879177378
46,0.4742505751550198,0.48793868236243726,2,13,0.004629629629629629,0.016709511568123392,3.6092544987146526,3.6092544987146526,3.6092544987146526
47,0.48793868236243726,0.5164492964744569,4,11,0.009259259259259259,0.014138817480719794,1.5269922879177378,1.5269922879177378,1.5269922879177378
48,0.5164492964744569,0.5434696272015571,0,15,0.0,0.019280205655526992,inf,inf,1000000.0
49,0.5434696272015571,0.5690324604511261,0,15,0.0,0.019280205655526992,inf,inf,1000000.0
50,0.5690324604511261,0.6010787151753902,1,14,0.0023148148148148147,0.017994858611825194,7.773778920308484,7.773778920308484,7.773778920308484
51,0.6010787151753902,0.6257606893777847,5,10,0.011574074074074073,0.012853470437017995,1.1105398457583548,1.1105398457583548,1.1105398457583548
52,0.6257606893777847,0.6416750110685826,4,11,0.009259259259259259,0.014138817480719794,1.5269922879177378,1.5269922879177378,1.5269922879177378
53,0.6416750110685826,0.6585865706205368,4,12,0.009259259259259259,0.015424164524421594,1.6658097686375322,1.6658097686375322,1.6658097686375322
54,0.6585865706205368,0.6737647503614426,2,13,0.004629629629629629,0.016709511568123392,3.6092544987146526,3.6092544987146526,3.6092544987146526
55,0.6737647503614426,0.6983110427856446,3,12,0.006944444444444444,0.015424164524421594,2.2210796915167097,2.2210796915167097,2.2210796915167097
56,0.6983110427856446,0.7140085354447365,0,15,0.0,0.019280205655526992,inf,inf,1000000.0
57,0.7140085354447365,0.7321068301796915,1,14,0.0023148148148148147,0.017994858611825194,7.773778920308484,7.773778920308484,7.773778920308484
58,0.7321068301796915,0.7583507895469667,2,13,0.004629629629629629,0.016709511568123392,3.6092544987146526,3.6092544987146526,3.6092544987146526
59,0.7583507895469667,0.7818159759044647,2,13,0.004629629629629629,0.016709511568123392,3.6092544987146526,3.6092544987146526,3.6092544987146526
60,0.7818159759044647,0.7986326165497303,0,15,0.0,0.019280205655526992,inf,inf,1000000.0
61,0.7986326165497303,0.8114910677075386,1,14,0.0023148148148148147,0.017994858611825194,7.773778920308484,7.773778920308484,7.773778920308484
62,0.8114910677075386,0.8321253105998039,0,16,0.0,0.02056555269922879,inf,inf,1000000.0
63,0.8321253105998039,0.8401115894317627,0,15,0.0,0.019280205655526992,inf,inf,1000000.0
64,0.8401115894317627,0.8486440479755402,1,14,0.0023148148148148147,0.017994858611825194,7.773778920308484,7.773778920308484,7.773778920308484
65,0.8486440479755402,0.8609874218702317,1,14,0.0023148148148148147,0.017994858611825194,7.773778920308484,7.773778920308484,7.773778920308484
66,0.8609874218702317,0.8770641393959522,0,15,0.0,0.019280205655526992,inf,inf,1000000.0
67,0.8770641393959522,0.8857100993394853,1,14,0.0023148148148148147,0.017994858611825194,7.773778920308484,7.773778920308484,7.773778920308484
68,0.8857100993394853,0.8925410598516464,1,14,0.0023148148148148147,0.017994858611825194,7.773778920308484,7.773778920308484,7.773778920308484
69,0.8925410598516464,0.8995781391859055,1,14,0.0023148148148148147,0.017994858611825194,7.773778920308484,7.773778920308484,7.773778920308484
70,0.8995781391859055,0.9081376530230049,0,15,0.0,0.019280205655526992,inf,inf,1000000.0
71,0.9081376530230049,0.9174470305442814,1,15,0.0023148148148148147,0.019280205655526992,8.32904884318766,8.32904884318766,8.32904884318766
72,0.9174470305442814,0.9299972198903561,2,13,0.004629629629629629,0.016709511568123392,3.6092544987146526,3.6092544987146526,3.6092544987146526
73,0.9299972198903561,0.9379817351698877,3,12,0.006944444444444444,0.015424164524421594,2.2210796915167097,2.2210796915167097,2.2210796915167097
74,0.9379817351698877,0.9486541710793972,3,12,0.006944444444444444,0.015424164524421594,2.2210796915167097,2.2210796915167097,2.2210796915167097
75,0.9486541710793972,0.9533735096454621,0,15,0.0,0.019280205655526992,inf,inf,1000000.0
76,0.9533735096454621,0.9611111119389536,1,14,0.0023148148148148147,0.017994858611825194,7.773778920308484,7.773778920308484,7.773778920308484
77,0.9611111119389536,0.9693360462784767,0,15,0.0,0.019280205655526992,inf,inf,1000000.0
78,0.9693360462784767,0.9780083812773229,0,15,0.0,0.019280205655526992,inf,inf,1000000.0
79,0.9780083812773229,0.9908246397972108,1,15,0.0023148148148148147,0.019280205655526992,8.32904884318766,8.32904884318766,8.32904884318766
