bin,left,right,null_count,tp_count,p0,p1,raw_phi,phi
20,0.0636322498321533,0.06438016518950455,72,4,0.015006252605252188,0.0032599837000814994,0.21724169156931994,0.21724169156931994
21,0.06438016518950455,0.06519972532987586,71,4,0.014797832430179242,0.0032599837000814994,0.22030143370409908,0.22030143370409908
22,0.06519972532987586,0.06627027839422224,72,3,0.015006252605252188,0.0024449877750611247,0.16293126867698995,0.16293126867698995
23,0.06627027839422224,0.06713337302207945,70,6,0.014589412255106295,0.004889975550122249,0.3351728955640936,0.3351728955640936
24,0.06713337302207945,0.067883763462305,68,7,0.0141725719049604,0.0057049714751426246,0.4025360755549164,0.4025360755549164
25,0.067883763462305,0.06895620524883268,72,3,0.015006252605252188,0.0024449877750611247,0.16293126867698995,0.16293126867698995
26,0.06895620524883268,0.07016528695821762,74,2,0.015423092955398083,0.0016299918500407497,0.10568514724993942,0.10568514724993942
27,0.07016528695821762,0.07133569866418836,66,9,0.013755731554814505,0.007334963325183374,0.5332296065792399,0.5332296065792399
28,0.07133569866418836,0.07249410301446911,68,7,0.0141725719049604,0.0057049714751426246,0.4025360755549164,0.4025360755549164
29,0.07249410301446911,0.0737720355391502,64,11,0.013338891204668612,0.008964955175224124,0.6720914832925835,0.6720914832925835
30,0.0737720355391502,0.0751763768494129,69,7,0.014380992080033347,0.0057049714751426246,0.3967022193874538,0.3967022193874538
31,0.0751763768494129,0.07640352547168729,72,3,0.015006252605252188,0.0024449877750611247,0.16293126867698995,0.16293126867698995
32,0.07640352547168729,0.07768830209970468,67,8,0.013964151729887454,0.006519967400162999,0.4669075162086876,0.4669075162086876
33,0.07768830209970468,0.07895760685205455,70,6,0.014589412255106295,0.004889975550122249,0.3351728955640936,0.3351728955640936
34,0.07895760685205455,0.08036831393837925,66,9,0.013755731554814505,0.007334963325183374,0.5332296065792399,0.5332296065792399
35,0.08036831393837925,0.0817277669906616,65,10,0.013547311379741559,0.008149959250203748,0.6015923766535013,0.6015923766535013
36,0.0817277669906616,0.08325337544083593,72,4,0.015006252605252188,0.0032599837000814994,0.21724169156931994,0.21724169156931994
37,0.08325337544083593,0.08523192554712292,68,7,0.0141725719049604,0.0057049714751426246,0.4025360755549164,0.4025360755549164
38,0.08523192554712292,0.08718374073505397,69,6,0.014380992080033347,0.004889975550122249,0.3400304737606747,0.3400304737606747
39,0.08718374073505397,0.0892673581838607,70,5,0.014589412255106295,0.004074979625101874,0.2793107463034113,0.2793107463034113
40,0.0892673581838607,0.09146726801991459,67,9,0.013964151729887454,0.007334963325183374,0.5252709557347736,0.5252709557347736
41,0.09146726801991459,0.09357998967170711,65,10,0.013547311379741559,0.008149959250203748,0.6015923766535013,0.6015923766535013
42,0.09357998967170711,0.09549655318260188,68,7,0.0141725719049604,0.0057049714751426246,0.4025360755549164,0.4025360755549164
43,0.09549655318260188,0.09792920500040052,67,9,0.013964151729887454,0.007334963325183374,0.5252709557347736,0.5252709557347736
44,0.09792920500040052,0.10014975070953365,69,6,0.014380992080033347,0.004889975550122249,0.3400304737606747,0.3400304737606747
45,0.10014975070953365,0.1030472412705421,65,10,0.013547311379741559,0.008149959250203748,0.6015923766535013,0.6015923766535013
46,0.1030472412705421,0.10639257505536075,72,4,0.015006252605252188,0.0032599837000814994,0.21724169156931994,0.21724169156931994
47,0.10639257505536075,0.10936507433652877,63,12,0.013130471029595666,0.009779951100244499,0.7448286568090968,0.7448286568090968
48,0.10936507433652877,0.1126386538147926,67,8,0.013964151729887454,0.006519967400162999,0.4669075162086876,0.4669075162086876
49,0.1126386538147926,0.1162625104188919,70,5,0.014589412255106295,0.004074979625101874,0.2793107463034113,0.2793107463034113
50,0.1162625104188919,0.12011285796761509,64,12,0.013338891204668612,0.009779951100244499,0.7331907090464548,0.7331907090464548
51,0.12011285796761509,0.12480793595314021,60,15,0.012505210504376824,0.012224938875305624,0.9775876120619397,0.9775876120619397
52,0.12480793595314021,0.129757821559906,71,4,0.014797832430179242,0.0032599837000814994,0.22030143370409908,0.22030143370409908
53,0.129757821559906,0.1349007815122604,63,13,0.013130471029595666,0.010594947025264874,0.8068977115431882,0.8068977115431882
54,0.1349007815122604,0.1405739858746528,62,13,0.012922050854522717,0.010594947025264874,0.8199121907616269,0.8199121907616269
55,0.1405739858746528,0.14717229306697846,61,14,0.01271363067944977,0.011409942950285249,0.8974574799257151,0.8974574799257151
56,0.14717229306697846,0.15313623100519178,64,12,0.013338891204668612,0.009779951100244499,0.7331907090464548,0.7331907090464548
57,0.15313623100519178,0.16105574369430553,66,9,0.013755731554814505,0.007334963325183374,0.5332296065792399,0.5332296065792399
58,0.16105574369430553,0.1698002949357032,60,15,0.012505210504376824,0.012224938875305624,0.9775876120619397,0.9775876120619397
59,0.1698002949357032,0.1786807030439376,68,7,0.0141725719049604,0.0057049714751426246,0.4025360755549164,0.4025360755549164
60,0.1786807030439376,0.1874905288219452,60,16,0.012505210504376824,0.013039934800325998,1.0427601195327356,1.0427601195327356
61,0.1874905288219452,0.20006983280181878,56,19,0.011671529804085035,0.015484922575387123,1.326726044941204,1.326726044941204
62,0.20006983280181878,0.2114946156740189,61,14,0.01271363067944977,0.011409942950285249,0.8974574799257151,0.8974574799257151
63,0.2114946156740189,0.22192188799381252,55,21,0.011463109629012088,0.017114914425427872,1.4930428984218715,1.4930428984218715
64,0.22192188799381252,0.23777483403682703,54,21,0.011254689453939141,0.017114914425427872,1.5206918409852395,1.5206918409852395
65,0.23777483403682703,0.25713083148002625,51,24,0.0106294289287203,0.019559902200488997,1.8401649168224747,1.8401649168224747
66,0.25713083148002625,0.2796174794435502,57,19,0.011879949979157983,0.015484922575387123,1.3034501494159196,1.3034501494159196
67,0.2796174794435502,0.30699537992477416,52,23,0.010837849103793247,0.018744906275468622,1.7295780828788163,1.7295780828788163
68,0.30699537992477416,0.33566522300243357,35,40,0.0072947061275531475,0.032599837000814993,4.468971940854581,4.468971940854581
69,0.33566522300243357,0.3722283840179443,41,34,0.00854522717799083,0.027709861450692746,3.2427296400103365,3.2427296400103365
70,0.3722283840179443,0.4101794630289078,43,33,0.008962067528136724,0.02689486552567237,3.000966623073861,3.000966623073861
71,0.4101794630289078,0.4538183331489563,30,45,0.006252605252188412,0.03667481662591687,5.865525672371638,5.865525672371638
72,0.4538183331489563,0.5014729380607605,27,48,0.005627344726969571,0.039119804400977995,6.951734130218238,6.951734130218238
73,0.5014729380607605,0.5539503931999205,19,57,0.003959983326385994,0.04645476772616137,11.731051344743276,11.731051344743276
74,0.5539503931999205,0.6136711537837982,17,58,0.0035431429762401,0.04726976365118175,13.341195646962943,13.341195646962943
75,0.6136711537837982,0.6714752316474916,15,60,0.003126302626094206,0.0488997555012225,15.641401792991035,15.641401792991035
76,0.6714752316474916,0.7258909225463871,9,67,0.0018757815756565235,0.05460472697636512,29.11038667028887,29.11038667028887
77,0.7258909225463871,0.8031045556068431,5,70,0.0010421008753647354,0.05704971475142624,54.74490627546862,54.74490627546862
78,0.8031045556068431,0.8785044848918915,9,66,0.0018757815756565235,0.05378973105134474,28.67590328715023,28.67590328715023
79,0.8785044848918915,0.9507002234458924,0,76,0.0,0.06193969030154849,inf,1000000.0
