method,alpha,total_rejections,fdp,recall,threshold
score_oracle,0.05,48.2,0.040012959866220735,0.4198092586545192,0.6534271240234375
score_oracle,0.1,58.4,0.09239653041022904,0.47896291136489094,0.5605191111564636
score_oracle,0.15,68.2,0.1436144948234189,0.5268197384315265,0.49701879024505613
score_oracle,0.2,76.2,0.19630546955624356,0.5528326408095319,0.4411536276340485
