alpha,num_test_families,num_rejected_families,total_rejections,fp,tp,fdp,recall,mean_family_fdp,seed,method,stratum
0.05,48,11,14,1,13,0.07142857142857142,0.5909090909090909,0.020833333333333332,0,betting,K<=5
0.05,58,10,18,0,18,0.0,0.32142857142857145,0.0,0,betting,5<K<=30
0.05,9,0,0,0,0,0.0,0.0,0.0,0,betting,K>30
0.1,48,11,14,1,13,0.07142857142857142,0.5909090909090909,0.020833333333333332,0,betting,K<=5
0.1,58,16,27,1,26,0.037037037037037035,0.4642857142857143,0.0028735632183908046,0,betting,5<K<=30
0.1,9,1,3,0,3,0.0,0.06521739130434782,0.0,0,betting,K>30
0.15,48,11,14,1,13,0.07142857142857142,0.5909090909090909,0.020833333333333332,0,betting,K<=5
0.15,58,18,34,1,33,0.029411764705882353,0.5892857142857143,0.0028735632183908046,0,betting,5<K<=30
0.15,9,2,4,0,4,0.0,0.08695652173913043,0.0,0,betting,K>30
0.2,48,13,16,3,13,0.1875,0.5909090909090909,0.0625,0,betting,K<=5
0.2,58,18,34,1,33,0.029411764705882353,0.5892857142857143,0.0028735632183908046,0,betting,5<K<=30
0.2,9,2,4,0,4,0.0,0.08695652173913043,0.0,0,betting,K>30
0.05,61,14,16,1,15,0.0625,0.6521739130434783,0.00819672131147541,1,betting,K<=5
0.05,47,4,9,0,9,0.0,0.15,0.0,1,betting,5<K<=30
0.05,7,0,0,0,0,0.0,0.0,0.0,1,betting,K>30
0.1,61,18,20,5,15,0.25,0.6521739130434783,0.07377049180327869,1,betting,K<=5
0.1,47,5,10,0,10,0.0,0.16666666666666666,0.0,1,betting,5<K<=30
0.1,7,1,2,0,2,0.0,0.05128205128205128,0.0,1,betting,K>30
0.15,61,19,21,5,16,0.23809523809523808,0.6956521739130435,0.07377049180327869,1,betting,K<=5
0.15,47,6,11,0,11,0.0,0.18333333333333332,0.0,1,betting,5<K<=30
0.15,7,1,2,0,2,0.0,0.05128205128205128,0.0,1,betting,K>30
0.2,61,19,21,5,16,0.23809523809523808,0.6956521739130435,0.07377049180327869,1,betting,K<=5
0.2,47,6,11,0,11,0.0,0.18333333333333332,0.0,1,betting,5<K<=30
0.2,7,1,2,0,2,0.0,0.05128205128205128,0.0,1,betting,K>30
0.05,59,18,19,2,17,0.10526315789473684,0.7727272727272727,0.025423728813559324,2,betting,K<=5
0.05,49,6,11,0,11,0.0,0.3142857142857143,0.0,2,betting,5<K<=30
0.05,7,0,0,0,0,0.0,0.0,0.0,2,betting,K>30
0.1,59,20,22,3,19,0.13636363636363635,0.8636363636363636,0.0423728813559322,2,betting,K<=5
0.1,49,7,12,0,12,0.0,0.34285714285714286,0.0,2,betting,5<K<=30
0.1,7,1,3,0,3,0.0,0.0967741935483871,0.0,2,betting,K>30
0.15,59,21,24,4,20,0.16666666666666666,0.9090909090909091,0.059322033898305086,2,betting,K<=5
0.15,49,9,15,0,15,0.0,0.42857142857142855,0.0,2,betting,5<K<=30
0.15,7,1,3,0,3,0.0,0.0967741935483871,0.0,2,betting,K>30
0.2,59,23,27,6,21,0.2222222222222222,0.9545454545454546,0.07627118644067797,2,betting,K<=5
0.2,49,12,19,1,18,0.05263157894736842,0.5142857142857142,0.01020408163265306,2,betting,5<K<=30
0.2,7,1,3,0,3,0.0,0.0967741935483871,0.0,2,betting,K>30
0.05,63,22,25,6,19,0.24,0.6333333333333333,0.0873015873015873,3,betting,K<=5
0.05,43,6,8,0,8,0.0,0.21621621621621623,0.0,3,betting,5<K<=30
0.05,9,0,0,0,0,0.0,0.0,0.0,3,betting,K>30
0.1,63,23,26,6,20,0.23076923076923078,0.6666666666666666,0.0873015873015873,3,betting,K<=5
0.1,43,9,13,0,13,0.0,0.35135135135135137,0.0,3,betting,5<K<=30
0.1,9,0,0,0,0,0.0,0.0,0.0,3,betting,K>30
0.15,63,23,26,6,20,0.23076923076923078,0.6666666666666666,0.0873015873015873,3,betting,K<=5
0.15,43,10,15,1,14,0.06666666666666667,0.3783783783783784,0.023255813953488372,3,betting,5<K<=30
0.15,9,0,0,0,0,0.0,0.0,0.0,3,betting,K>30
0.2,63,24,27,7,20,0.25925925925925924,0.6666666666666666,0.10317460317460317,3,betting,K<=5
0.2,43,11,16,2,14,0.125,0.3783783783783784,0.046511627906976744,3,betting,5<K<=30
0.2,9,1,1,0,1,0.0,0.025,0.0,3,betting,K>30
0.05,64,21,31,3,28,0.0967741935483871,0.7368421052631579,0.046875,4,betting,K<=5
0.05,45,8,18,0,18,0.0,0.2857142857142857,0.0,4,betting,5<K<=30
0.05,6,0,0,0,0,0.0,0.0,0.0,4,betting,K>30
0.1,64,24,34,4,30,0.11764705882352941,0.7894736842105263,0.0625,4,betting,K<=5
0.1,45,11,27,0,27,0.0,0.42857142857142855,0.0,4,betting,5<K<=30
0.1,6,0,0,0,0,0.0,0.0,0.0,4,betting,K>30
0.15,64,26,36,5,31,0.1388888888888889,0.8157894736842105,0.078125,4,betting,K<=5
0.15,45,15,32,1,31,0.03125,0.49206349206349204,0.022222222222222223,4,betting,5<K<=30
0.15,6,0,0,0,0,0.0,0.0,0.0,4,betting,K>30
0.2,64,26,37,5,32,0.13513513513513514,0.8421052631578947,0.078125,4,betting,K<=5
0.2,45,17,34,1,33,0.029411764705882353,0.5238095238095238,0.022222222222222223,4,betting,5<K<=30
0.2,6,0,0,0,0,0.0,0.0,0.0,4,betting,K>30
