selected,selected_fraction,threshold,fp,tp,fdp,recall
1675,0.009999104557800793,0.5180736184120178,859,816,0.5128358208955224,0.09490579204466155
3350,0.019998209115601587,0.42573827505111694,2137,1213,0.637910447761194,0.14107932077227262
5025,0.029997313673402384,0.3653976619243622,3483,1542,0.693134328358209,0.1793440334961619
6701,0.04000238784586455,0.31660690903663635,4856,1845,0.7246679600059692,0.2145847871598046
8376,0.050001492403665346,0.27752938866615295,6225,2151,0.7431948424068768,0.2501744591765527
10051,0.06000059696146614,0.24774356186389923,7625,2426,0.7586309819918416,0.28215864154454523
11726,0.06999970151926693,0.22529083490371704,9034,2692,0.7704246972539656,0.31309606885322167
13401,0.07999880607706772,0.2073424905538559,10499,2902,0.7834489963435565,0.3375203535705978
15076,0.08999791063486852,0.19285544753074646,11982,3094,0.7947731493764925,0.3598511281693417
16752,0.10000298480733069,0.18017560243606567,13465,3287,0.8037846227316141,0.3822982088857874
18427,0.11000208936513148,0.16976206004619598,14980,3447,0.812937537309383,0.400907187718074
20102,0.12000119392293228,0.1610177904367447,16518,3584,0.8217092826584419,0.41684112584321936
21777,0.13000029848073308,0.15337613224983215,18053,3724,0.8289938926390228,0.4331239823214701
23452,0.13999940303853387,0.1464579701423645,19580,3872,0.8348968105065666,0.4503372877413352
25127,0.14999850759633465,0.1406833976507187,21141,3986,0.8413658614239663,0.46359618515933937
26802,0.15999761215413544,0.1354045867919922,22712,4090,0.8473994478024028,0.4756920214003257
28478,0.17000268632659762,0.13061867654323578,24263,4215,0.8519910106046773,0.49023028611304953
30153,0.1800017908843984,0.12624162435531616,25825,4328,0.8564653599973469,0.5033728774133519
31828,0.1900008954421992,0.1223595142364502,27394,4434,0.8606887017720246,0.5157013258897418
33503,0.2,0.1187511757016182,28964,4539,0.864519595260126,0.5279134682484299
35178,0.2099991045578008,0.1152818575501442,30540,4638,0.8681562340098925,0.5394277739009072
36853,0.21999820911560158,0.11228637397289276,32116,4737,0.8714622961495672,0.5509420795533845
38528,0.22999731367340237,0.10940728336572647,33685,4843,0.8742992109634552,0.5632705280297744
40204,0.24000238784586456,0.106854148209095,35285,4919,0.8776489901502338,0.5721097929751104
41879,0.25000149240366537,0.10447051376104355,36891,4988,0.8808949592874711,0.580134915096534
43554,0.26000059696146616,0.10211946070194244,38473,5081,0.8833402213344355,0.5909513840428007
45229,0.26999970151926694,0.09991143643856049,40056,5173,0.8856264785867475,0.6016515468713655
46904,0.27999880607706773,0.09780315309762955,41667,5237,0.8883464096878732,0.6090951384042801
48579,0.2899979106348685,0.09589394181966782,43263,5316,0.8905699993824492,0.6182833217027216
50254,0.2999970151926693,0.09405875951051712,44858,5396,0.8926254626497393,0.6275878111188649
51930,0.31000208936513146,0.0923478901386261,46467,5463,0.8948006932409012,0.6353803210048848
53605,0.32000119392293225,0.0907502993941307,48072,5533,0.8967820166029288,0.6435217492440103
55280,0.3300002984807331,0.08918255567550659,49692,5588,0.8989146164978292,0.6499185857176087
56955,0.3399994030385339,0.0877632349729538,51303,5652,0.9007637608638399,0.6573621772505234
58630,0.34999850759633466,0.08640504628419876,52899,5731,0.902251407129456,0.6665503605489649
60305,0.35999761215413545,0.08508025854825974,54508,5797,0.903871984080922,0.6742265643172831
61981,0.3700026863265976,0.08375685662031174,56120,5861,0.9054387634920379,0.6816701558501977
63656,0.3800017908843984,0.08252159506082535,57735,5921,0.9069844162372753,0.6886485229123052
65331,0.3900008954421992,0.08137071877717972,59351,5980,0.9084661186879123,0.6955105838567108
67006,0.4,0.08030145615339279,60959,6047,0.9097543503566845,0.7033030937427309
68681,0.4099991045578008,0.07923361659049988,62585,6096,0.9112418281620827,0.7090020935101187
70356,0.4199982091156016,0.07822152972221375,64206,6150,0.9125874125874126,0.7152826238660154
72031,0.4299973136734024,0.07724639773368835,65808,6223,0.9136066415848731,0.7237729704582461
73707,0.44000238784586454,0.07628445327281952,67426,6281,0.9147842131683558,0.73051872528495
75382,0.4500014924036653,0.0753801092505455,69045,6337,0.9159348385556234,0.7370318678762503
77057,0.4600005969614661,0.07453083992004395,70661,6396,0.9169965090776957,0.743893928820656
78732,0.46999970151926695,0.07367958873510361,72291,6441,0.9181908245694254,0.7491277041172366
