selected,selected_fraction,threshold,fp,tp,fdp,recall
1299,0.009999923018298551,0.4713793098926544,1299,0,1.0,0.0
2598,0.019999846036597102,0.3918392062187195,2598,0,1.0,0.0
3897,0.02999976905489565,0.33045443892478943,3897,0,1.0,0.0
5196,0.039999692073194204,0.279607892036438,5196,0,1.0,0.0
6495,0.049999615091492755,0.24332793056964874,6495,0,1.0,0.0
7794,0.0599995381097913,0.21830640733242035,7794,0,1.0,0.0
9093,0.06999946112808986,0.1990618258714676,9093,0,1.0,0.0
10392,0.07999938414638841,0.183851957321167,10392,0,1.0,0.0
11691,0.08999930716468696,0.17180489003658295,11691,0,1.0,0.0
12990,0.09999923018298551,0.16219419240951538,12990,0,1.0,0.0
14289,0.10999915320128406,0.15379497408866882,14289,0,1.0,0.0
15588,0.1199990762195826,0.14640465378761292,15588,0,1.0,0.0
16887,0.12999899923788116,0.14047950506210327,16887,0,1.0,0.0
18186,0.13999892225617971,0.13492229580879211,18186,0,1.0,0.0
19485,0.14999884527447827,0.13011489808559418,19485,0,1.0,0.0
20784,0.15999876829277682,0.12557218968868256,20784,0,1.0,0.0
22083,0.16999869131107537,0.12164865434169769,22083,0,1.0,0.0
23382,0.17999861432937392,0.11792029440402985,23382,0,1.0,0.0
24681,0.18999853734767247,0.11460902541875839,24681,0,1.0,0.0
25980,0.19999846036597102,0.11154089868068695,25980,0,1.0,0.0
27279,0.20999838338426957,0.10873069614171982,27279,0,1.0,0.0
28578,0.21999830640256812,0.10615935921669006,28578,0,1.0,0.0
29877,0.22999822942086667,0.10378161072731018,29877,0,1.0,0.0
31176,0.2399981524391652,0.10144272446632385,31176,0,1.0,0.0
32475,0.24999807545746375,0.09923878312110901,32475,0,1.0,0.0
33774,0.2599979984757623,0.09726396203041077,33774,0,1.0,0.0
35073,0.2699979214940609,0.09533847868442535,35073,0,1.0,0.0
36372,0.27999784451235943,0.09350481629371643,36372,0,1.0,0.0
37671,0.289997767530658,0.09185277670621872,37671,0,1.0,0.0
38970,0.29999769054895653,0.09027203172445297,38970,0,1.0,0.0
40269,0.3099976135672551,0.08877770602703094,40269,0,1.0,0.0
41568,0.31999753658555363,0.08736477792263031,41568,0,1.0,0.0
42867,0.3299974596038522,0.08604433387517929,42867,0,1.0,0.0
44166,0.33999738262215073,0.08473703265190125,44166,0,1.0,0.0
45465,0.3499973056404493,0.08342815190553665,45465,0,1.0,0.0
46764,0.35999722865874784,0.0822584480047226,46764,0,1.0,0.0
48063,0.3699971516770464,0.08113309741020203,48063,0,1.0,0.0
49362,0.37999707469534494,0.08007901161909103,49362,0,1.0,0.0
50661,0.3899969977136435,0.07903891056776047,50661,0,1.0,0.0
51960,0.39999692073194204,0.07804781198501587,51960,0,1.0,0.0
53259,0.4099968437502406,0.0771121010184288,53259,0,1.0,0.0
54558,0.41999676676853914,0.07617905735969543,54558,0,1.0,0.0
55857,0.4299966897868377,0.07529832422733307,55857,0,1.0,0.0
57156,0.43999661280513624,0.07447179406881332,57156,0,1.0,0.0
58455,0.4499965358234348,0.0736657902598381,58455,0,1.0,0.0
59754,0.45999645884173335,0.07286879420280457,59754,0,1.0,0.0
61053,0.4699963818600319,0.07208976149559021,61053,0,1.0,0.0
62352,0.4799963048783304,0.07132183015346527,62352,0,1.0,0.0
63651,0.48999622789662894,0.07058302313089371,63651,0,1.0,0.0
64950,0.4999961509149275,0.06987916678190231,64950,0,1.0,0.0
66250,0.510003772103371,0.06919572502374649,66250,0,1.0,0.0
67549,0.5200036951216696,0.06853113323450089,67549,0,1.0,0.0
68848,0.5300036181399681,0.06789083033800125,68848,0,1.0,0.0
70147,0.5400035411582667,0.06724634766578674,70147,0,1.0,0.0
71446,0.5500034641765652,0.06662534177303314,71446,0,1.0,0.0
72745,0.5600033871948638,0.06601491570472717,72745,0,1.0,0.0
74044,0.5700033102131623,0.06542765349149704,74044,0,1.0,0.0
75343,0.5800032332314609,0.06485279649496078,75343,0,1.0,0.0
76642,0.5900031562497594,0.06430298089981079,76642,0,1.0,0.0
77941,0.600003079268058,0.0637793093919754,77941,0,1.0,0.0
79240,0.6100030022863565,0.06326966732740402,79240,0,1.0,0.0
80539,0.6200029253046551,0.06276777386665344,80539,0,1.0,0.0
81838,0.6300028483229536,0.06229426711797714,81838,0,1.0,0.0
83137,0.6400027713412522,0.06181861460208893,83137,0,1.0,0.0
84436,0.6500026943595507,0.06135536730289459,84436,0,1.0,0.0
85735,0.6600026173778493,0.06089412420988083,85735,0,1.0,0.0
87034,0.6700025403961478,0.06046071648597717,87034,0,1.0,0.0
88333,0.6800024634144464,0.06004144996404648,88333,0,1.0,0.0
89632,0.6900023864327449,0.059599995613098145,89632,0,1.0,0.0
90931,0.7000023094510435,0.05919184908270836,90931,0,1.0,0.0
92230,0.710002232469342,0.05876992270350456,92230,0,1.0,0.0
93529,0.7200021554876406,0.058368097990751266,93529,0,1.0,0.0
94828,0.7300020785059391,0.05795895308256149,94828,0,1.0,0.0
96127,0.7400020015242377,0.057585373520851135,96127,0,1.0,0.0
97426,0.7500019245425362,0.05721709132194519,97426,0,1.0,0.0
98725,0.7600018475608348,0.05685087665915489,98725,0,1.0,0.0
100024,0.7700017705791333,0.05650247633457184,100024,0,1.0,0.0
101323,0.7800016935974319,0.056157927960157394,101323,0,1.0,0.0
102622,0.7900016166157304,0.05581577494740486,102622,0,1.0,0.0
103921,0.800001539634029,0.05547517538070679,103921,0,1.0,0.0
105220,0.8100014626523275,0.055152714252471924,105220,0,1.0,0.0
106519,0.8200013856706261,0.05481439828872681,106519,0,1.0,0.0
107818,0.8300013086889246,0.05450483411550522,107818,0,1.0,0.0
109117,0.8400012317072232,0.05419573187828064,109117,0,1.0,0.0
110416,0.8500011547255217,0.053905077278614044,110416,0,1.0,0.0
111715,0.8600010777438203,0.05359514430165291,111715,0,1.0,0.0
113014,0.8700010007621188,0.05331147089600563,113014,0,1.0,0.0
114313,0.8800009237804174,0.053028613328933716,114313,0,1.0,0.0
115612,0.8900008467987159,0.05276120454072952,115612,0,1.0,0.0
116911,0.9000007698170145,0.05249287933111191,116911,0,1.0,0.0
118210,0.910000692835313,0.052241574972867966,118210,0,1.0,0.0
119509,0.9200006158536116,0.05198005214333534,119509,0,1.0,0.0
120808,0.9300005388719101,0.05171177536249161,120808,0,1.0,0.0
122107,0.9400004618902087,0.05145634338259697,122107,0,1.0,0.0
123406,0.9500003849085072,0.05121149122714996,123406,0,1.0,0.0
124705,0.9600003079268058,0.05095873400568962,124705,0,1.0,0.0
126004,0.9700002309451043,0.050707556307315826,126004,0,1.0,0.0
127303,0.9800001539634029,0.0504738986492157,127303,0,1.0,0.0
128602,0.9900000769817014,0.05024009943008423,128602,0,1.0,0.0
129901,1.0,0.05000007525086403,129901,0,1.0,0.0
