seed,alpha,R_statistic,iou_thresh,n_cal_all_null_clusters,total_tp_clusters,total_tp_candidates,sa_rej,sa_fp,sa_tp,sa_fdp_pooled,sa_family_fdp_mean,sa_recall_object,base_rej,base_fp,base_tp,base_fdp_pooled,base_family_fdp_mean,base_recall_candidate,base_recall_object
10,0.1,sum_phi,0.5,3322,319,521,184,12,172,0.06521739130434782,0.02146690518783542,0.5391849529780565,180,12,168,0.06666666666666667,0.02146690518783542,0.32245681381957775,0.5141065830721003
10,0.15,sum_phi,0.5,3322,319,521,199,15,184,0.07537688442211055,0.023971377459749553,0.5768025078369906,208,17,191,0.08173076923076923,0.023971377459749553,0.3666026871401152,0.5830721003134797
10,0.2,sum_phi,0.5,3322,319,521,222,20,202,0.09009009009009009,0.029338103756708405,0.6332288401253918,230,22,208,0.09565217391304348,0.03291592128801431,0.39923224568138194,0.6332288401253918
11,0.05,sum_phi,0.5,3434,379,571,171,6,165,0.03508771929824561,0.009168157423971377,0.43535620052770446,171,7,164,0.04093567251461988,0.01095706618962433,0.287215411558669,0.43007915567282323
11,0.1,sum_phi,0.5,3434,379,571,216,6,210,0.027777777777777776,0.009168157423971377,0.554089709762533,220,7,213,0.031818181818181815,0.01095706618962433,0.37302977232924694,0.5488126649076517
11,0.15,sum_phi,0.5,3434,379,571,246,10,236,0.04065040650406504,0.016323792486583184,0.6226912928759895,241,9,232,0.03734439834024896,0.014534883720930232,0.4063047285464098,0.5936675461741425
11,0.2,sum_phi,0.5,3434,379,571,268,14,254,0.05223880597014925,0.022112900019876765,0.6701846965699209,268,16,252,0.05970149253731343,0.024054433938154866,0.4413309982486865,0.6490765171503958
12,0.05,sum_phi,0.5,3068,326,535,73,1,72,0.0136986301369863,0.0017889087656529517,0.22085889570552147,73,1,72,0.0136986301369863,0.0017889087656529517,0.13457943925233645,0.22085889570552147
12,0.1,sum_phi,0.5,3068,326,535,74,1,73,0.013513513513513514,0.0017889087656529517,0.22392638036809817,74,1,73,0.013513513513513514,0.0017889087656529517,0.13644859813084112,0.22392638036809817
12,0.15,sum_phi,0.5,3068,326,535,74,1,73,0.013513513513513514,0.0017889087656529517,0.22392638036809817,74,1,73,0.013513513513513514,0.0017889087656529517,0.13644859813084112,0.22392638036809817
12,0.2,sum_phi,0.5,3068,326,535,74,1,73,0.013513513513513514,0.0017889087656529517,0.22392638036809817,74,1,73,0.013513513513513514,0.0017889087656529517,0.13644859813084112,0.22392638036809817
13,0.05,sum_phi,0.5,3696,341,558,141,6,135,0.0425531914893617,0.009838998211091235,0.39589442815249265,142,9,133,0.06338028169014084,0.01520572450805009,0.23835125448028674,0.39002932551319647
13,0.1,sum_phi,0.5,3696,341,558,198,10,188,0.050505050505050504,0.01699463327370304,0.5513196480938416,195,12,183,0.06153846153846154,0.0189823096799841,0.3279569892473118,0.5366568914956011
13,0.15,sum_phi,0.5,3696,341,558,232,15,217,0.06465517241379311,0.02291790896442059,0.6363636363636364,229,15,214,0.06550218340611354,0.02291790896442059,0.3835125448028674,0.6217008797653959
13,0.2,sum_phi,0.5,3696,341,558,263,22,241,0.08365019011406843,0.02917908964420592,0.7067448680351907,243,16,227,0.06584362139917696,0.024706817730073542,0.4068100358422939,0.656891495601173
14,0.05,sum_phi,0.5,3403,344,542,189,12,177,0.06349206349206349,0.015802027429934404,0.5145348837209303,187,11,176,0.058823529411764705,0.01520572450805009,0.3247232472324723,0.4941860465116279
14,0.1,sum_phi,0.5,3403,344,542,223,14,209,0.06278026905829596,0.018038163387000594,0.6075581395348837,228,16,212,0.07017543859649122,0.02146690518783542,0.39114391143911437,0.5959302325581395
14,0.15,sum_phi,0.5,3403,344,542,241,21,220,0.08713692946058091,0.024597495527728084,0.6395348837209303,251,21,230,0.08366533864541832,0.02616279069767442,0.42435424354243545,0.6453488372093024
14,0.2,sum_phi,0.5,3403,344,542,260,24,236,0.09230769230769231,0.029874776386404293,0.686046511627907,266,22,244,0.08270676691729323,0.027862254025044723,0.45018450184501846,0.6831395348837209
15,0.05,sum_phi,0.5,3889,364,577,163,3,160,0.018404907975460124,0.005366726296958855,0.43956043956043955,167,3,164,0.017964071856287425,0.0038759689922480624,0.28422876949740034,0.44505494505494503
15,0.1,sum_phi,0.5,3889,364,577,220,5,215,0.022727272727272728,0.007453786523553966,0.5906593406593407,212,6,206,0.02830188679245283,0.009242695289206918,0.35701906412478335,0.5604395604395604
15,0.15,sum_phi,0.5,3889,364,577,238,12,226,0.05042016806722689,0.0172927847346452,0.6208791208791209,232,11,221,0.04741379310344827,0.014439049322770252,0.3830155979202773,0.5989010989010989
15,0.2,sum_phi,0.5,3889,364,577,250,15,235,0.06,0.022659511031604056,0.6456043956043956,250,19,231,0.076,0.028750319447993864,0.4003466204506066,0.6263736263736264
16,0.05,sum_phi,0.5,3276,378,648,149,5,144,0.03355704697986577,0.007751937984496124,0.38095238095238093,145,10,135,0.06896551724137931,0.016696481812760882,0.20833333333333334,0.3492063492063492
16,0.1,sum_phi,0.5,3276,378,648,192,12,180,0.0625,0.01893261776982707,0.47619047619047616,188,10,178,0.05319148936170213,0.016696481812760882,0.27469135802469136,0.4576719576719577
16,0.15,sum_phi,0.5,3276,378,648,222,13,209,0.05855855855855856,0.020721526535480022,0.5529100529100529,211,15,196,0.07109004739336493,0.024299344066785925,0.30246913580246915,0.5052910052910053
16,0.2,sum_phi,0.5,3276,378,648,245,23,222,0.09387755102040816,0.03294573643410853,0.5873015873015873,235,18,217,0.07659574468085106,0.0251937984496124,0.33487654320987653,0.5555555555555556
17,0.05,sum_phi,0.5,3423,321,508,130,4,126,0.03076923076923077,0.006261180679785331,0.3925233644859813,122,4,118,0.03278688524590164,0.006261180679785331,0.23228346456692914,0.3644859813084112
17,0.1,sum_phi,0.5,3423,321,508,177,10,167,0.05649717514124294,0.011627906976744186,0.5202492211838006,165,7,158,0.04242424242424243,0.009391771019677997,0.3110236220472441,0.48286604361370716
17,0.15,sum_phi,0.5,3423,321,508,205,13,192,0.06341463414634146,0.014758497316636851,0.5981308411214953,195,14,181,0.07179487179487179,0.013864042933810376,0.3562992125984252,0.5514018691588785
17,0.2,sum_phi,0.5,3423,321,508,227,17,210,0.07488986784140969,0.01699463327370304,0.6542056074766355,234,26,208,0.1111111111111111,0.02434903597694295,0.4094488188976378,0.6355140186915887
18,0.05,sum_phi,0.5,3461,377,591,148,10,138,0.06756756756756757,0.017889087656529516,0.3660477453580902,145,10,135,0.06896551724137931,0.017889087656529516,0.22842639593908629,0.35543766578249336
18,0.1,sum_phi,0.5,3461,377,591,201,15,186,0.07462686567164178,0.020930232558139535,0.493368700265252,203,17,186,0.08374384236453201,0.026446034585569468,0.3147208121827411,0.4907161803713528
18,0.15,sum_phi,0.5,3461,377,591,249,23,226,0.09236947791164658,0.031812760882528324,0.5994694960212201,243,22,221,0.09053497942386832,0.028234943351222418,0.3739424703891709,0.5755968169761273
18,0.2,sum_phi,0.5,3461,377,591,263,25,238,0.09505703422053231,0.0327072152653548,0.6312997347480106,266,28,238,0.10526315789473684,0.03896839594514013,0.4027072758037225,0.6206896551724138
19,0.05,sum_phi,0.5,3692,336,529,173,8,165,0.046242774566473986,0.013416815742397137,0.49107142857142855,160,8,152,0.05,0.013416815742397137,0.28733459357277885,0.44345238095238093
19,0.1,sum_phi,0.5,3692,336,529,211,11,200,0.052132701421800945,0.01595110316040549,0.5952380952380952,209,14,195,0.06698564593301436,0.020125223613595707,0.3686200378071834,0.5714285714285714
19,0.15,sum_phi,0.5,3692,336,529,234,15,219,0.0641025641025641,0.020572450805008944,0.6517857142857143,237,21,216,0.08860759493670886,0.02830309225658063,0.40831758034026466,0.6369047619047619
19,0.2,sum_phi,0.5,3692,336,529,257,25,232,0.09727626459143969,0.02952693301530511,0.6904761904761905,254,27,227,0.1062992125984252,0.031443620978504706,0.42911153119092627,0.6666666666666666
