bin,left,right,null_count,tp_count,p0,p1,raw_phi,regularized_raw_phi,phi
0,0.0500063560903072,0.05056447954848404,72,4,0.015584415584415584,0.0028089887640449437,0.1802434456928839,0.1802434456928839,0.1802434456928839
1,0.05056447954848404,0.05127793652936808,73,3,0.0158008658008658,0.002106741573033708,0.1333307680467908,0.1333307680467908,0.1333307680467908
2,0.05127793652936808,0.05192400985397394,69,6,0.014935064935064935,0.004213483146067416,0.2821201758671226,0.2821201758671226,0.2821201758671226
3,0.05192400985397394,0.0525050004944205,75,1,0.016233766233766232,0.0007022471910112359,0.04325842696629214,0.04325842696629214,0.04325842696629214
4,0.0525050004944205,0.05317291221581399,71,4,0.015367965367965367,0.0028089887640449437,0.18278208577306537,0.18278208577306537,0.18278208577306537
5,0.05317291221581399,0.05378510812297459,71,5,0.015367965367965367,0.0035112359550561797,0.2284776072163317,0.2284776072163317,0.2284776072163317
6,0.05378510812297459,0.054553052643313935,70,5,0.015151515151515152,0.0035112359550561797,0.23174157303370785,0.23174157303370785,0.23174157303370785
7,0.054553052643313935,0.05519053973257533,71,5,0.015367965367965367,0.0035112359550561797,0.2284776072163317,0.2284776072163317,0.2284776072163317
8,0.05519053973257533,0.05599240493029348,73,2,0.0158008658008658,0.0014044943820224719,0.08888717869786054,0.08888717869786054,0.08888717869786054
9,0.05599240493029348,0.05689318291842936,75,1,0.016233766233766232,0.0007022471910112359,0.04325842696629214,0.04325842696629214,0.04325842696629214
10,0.05689318291842936,0.05755621609278021,71,4,0.015367965367965367,0.0028089887640449437,0.18278208577306537,0.18278208577306537,0.18278208577306537
11,0.05755621609278021,0.058412487246096136,69,7,0.014935064935064935,0.0049157303370786515,0.3291402051783097,0.3291402051783097,0.3291402051783097
12,0.058412487246096136,0.05904370420612394,73,2,0.0158008658008658,0.0014044943820224719,0.08888717869786054,0.08888717869786054,0.08888717869786054
13,0.05904370420612394,0.05979267265647646,72,4,0.015584415584415584,0.0028089887640449437,0.1802434456928839,0.1802434456928839,0.1802434456928839
14,0.05979267265647646,0.060582811012864016,72,4,0.015584415584415584,0.0028089887640449437,0.1802434456928839,0.1802434456928839,0.1802434456928839
15,0.060582811012864016,0.06172863766551014,71,4,0.015367965367965367,0.0028089887640449437,0.18278208577306537,0.18278208577306537,0.18278208577306537
16,0.06172863766551014,0.06280995532870291,70,6,0.015151515151515152,0.004213483146067416,0.2780898876404494,0.2780898876404494,0.2780898876404494
17,0.06280995532870291,0.06371572706848383,70,5,0.015151515151515152,0.0035112359550561797,0.23174157303370785,0.23174157303370785,0.23174157303370785
18,0.06371572706848383,0.06460858536884186,74,2,0.016017316017316017,0.0014044943820224719,0.08768600060734892,0.08768600060734892,0.08768600060734892
19,0.06460858536884186,0.06556577980518337,73,2,0.0158008658008658,0.0014044943820224719,0.08888717869786054,0.08888717869786054,0.08888717869786054
20,0.06556577980518337,0.06648735953494901,73,3,0.0158008658008658,0.002106741573033708,0.1333307680467908,0.1333307680467908,0.1333307680467908
21,0.06648735953494901,0.06749346684664483,70,5,0.015151515151515152,0.0035112359550561797,0.23174157303370785,0.23174157303370785,0.23174157303370785
22,0.06749346684664483,0.06831780085340138,70,6,0.015151515151515152,0.004213483146067416,0.2780898876404494,0.2780898876404494,0.2780898876404494
23,0.06831780085340138,0.06942937895655626,71,4,0.015367965367965367,0.0028089887640449437,0.18278208577306537,0.18278208577306537,0.18278208577306537
24,0.06942937895655626,0.07069304957985877,67,9,0.014502164502164502,0.006320224719101123,0.4358125104813013,0.4358125104813013,0.4358125104813013
25,0.07069304957985877,0.07187878228724001,73,2,0.0158008658008658,0.0014044943820224719,0.08888717869786054,0.08888717869786054,0.08888717869786054
26,0.07187878228724001,0.07314434228464956,72,4,0.015584415584415584,0.0028089887640449437,0.1802434456928839,0.1802434456928839,0.1802434456928839
27,0.07314434228464956,0.07464375868439674,70,6,0.015151515151515152,0.004213483146067416,0.2780898876404494,0.2780898876404494,0.2780898876404494
