seed,num_fit_families,num_cal_families,num_test_families,num_fit_candidates,num_cal_candidates,num_test_candidates,num_cal_null,sum_phi_cal,density_ratio
15,1606,535,536,18759,6386,6065,5548,5187.2194502978655,"{'num_fit_null': 16577, 'num_fit_tp': 2182, 'num_bins_realized': 80, 'max_phi': 574.3793103448276, 'fit_null_phi_mean': 1.0}"
