method,alpha,total_rejections,fdp,recall,mean_family_fdp,cal_bound,cal_loss
scoregate_family_crc,0.05,319.8,0.07084696000375272,0.7624012134855975,0.04693977591036415,0.048907941489008434,0.04491175636921435
scoregate_family_crc,0.1,375.75,0.12639259419118987,0.8417804819008252,0.09009021572321582,0.09873767398493101,0.09495085748906937
scoregate_family_crc,0.15,429.3,0.19002370056525314,0.8915649262535581,0.14084594554298224,0.14853784996842695,0.14496027790947075
scoregate_family_crc,0.2,482.2,0.25244929030455604,0.9241964885173001,0.1924755373563976,0.19843491187908718,0.195066991340764
