seed,alpha,R_statistic,iou_thresh,n_cal_all_null_clusters,total_tp_clusters,total_tp_candidates,sa_rej,sa_fp,sa_tp,sa_fdp_pooled,sa_family_fdp_mean,sa_recall_object,base_rej,base_fp,base_tp,base_fdp_pooled,base_family_fdp_mean,base_recall_candidate,base_recall_object
0,0.05,max_phi,0.3,611,256,1597,78,0,78,0.0,0.0,0.3046875,22,0,22,0.0,0.0,0.013775829680651221,0.078125
0,0.1,max_phi,0.3,611,256,1597,94,1,93,0.010638297872340425,0.0055248618784530384,0.36328125,60,0,60,0.0,0.0,0.03757044458359424,0.19140625
0,0.15,max_phi,0.3,611,256,1597,102,3,99,0.029411764705882353,0.013812154696132596,0.38671875,72,0,72,0.0,0.0,0.045084533500313086,0.234375
0,0.2,max_phi,0.3,611,256,1597,127,8,119,0.06299212598425197,0.01696921862667719,0.46484375,78,0,78,0.0,0.0,0.048841577958672514,0.25390625
1,0.05,max_phi,0.3,544,241,1316,65,0,65,0.0,0.0,0.2697095435684647,11,0,11,0.0,0.0,0.008358662613981762,0.04149377593360996
1,0.1,max_phi,0.3,544,241,1316,85,0,85,0.0,0.0,0.35269709543568467,44,0,44,0.0,0.0,0.03343465045592705,0.16597510373443983
1,0.15,max_phi,0.3,544,241,1316,116,4,112,0.034482758620689655,0.0028282031044461983,0.46473029045643155,62,0,62,0.0,0.0,0.04711246200607903,0.23651452282157676
1,0.2,max_phi,0.3,544,241,1316,117,4,113,0.03418803418803419,0.0028282031044461983,0.46887966804979253,68,0,68,0.0,0.0,0.05167173252279635,0.26141078838174275
2,0.05,max_phi,0.3,626,261,1468,67,0,67,0.0,0.0,0.2567049808429119,30,0,30,0.0,0.0,0.020435967302452316,0.10344827586206896
2,0.1,max_phi,0.3,626,261,1468,84,0,84,0.0,0.0,0.3218390804597701,64,0,64,0.0,0.0,0.043596730245231606,0.210727969348659
2,0.15,max_phi,0.3,626,261,1468,96,1,95,0.010416666666666666,0.0027624309392265192,0.36398467432950193,75,0,75,0.0,0.0,0.05108991825613079,0.24904214559386972
2,0.2,max_phi,0.3,626,261,1468,110,2,108,0.01818181818181818,0.004143646408839779,0.41379310344827586,78,0,78,0.0,0.0,0.05313351498637602,0.26053639846743293
3,0.05,max_phi,0.3,664,283,1541,66,0,66,0.0,0.0,0.2332155477031802,32,0,32,0.0,0.0,0.020765736534717714,0.10600706713780919
3,0.1,max_phi,0.3,664,283,1541,80,0,80,0.0,0.0,0.2826855123674912,59,0,59,0.0,0.0,0.038286826735885786,0.18374558303886926
