alpha,n_seeds,sa_fdp_pooled_mean,sa_fdp_pooled_std,sa_family_fdp_mean,sa_rej_mean,sa_recall_object_mean,base_fdp_pooled_mean,base_family_fdp_mean,base_rej_mean,base_recall_object_mean,recall_ratio_sa_over_base_object
0.05,20,0.0,0.0,0.0,63.75,0.2624723118478865,0.0029411764705882353,0.00013812154696132595,28.25,0.10569704676624961,2.4833
0.1,20,0.004155151225186686,0.008866753686795736,0.0014272559852670347,77.75,0.3191904511835812,0.00125,0.00013812154696132595,52.9,0.19324402916266062,1.6517
0.15,20,0.01886500451063869,0.017865370572972245,0.004801368061036569,90.8,0.3667677104604011,0.0019904604659695467,0.0004143646408839779,64.3,0.23542756792784178,1.5579
0.2,20,0.028253237463667914,0.02062316533019189,0.007542423046566693,100.65,0.4025502733892446,0.002500390686044694,0.0006906077348066298,68.9,0.251381832571716,1.6013
