alpha,num_test_families,num_rejected_families,total_rejections,fp,tp,fdp,recall,mean_family_fdp,score_floor,total_pruned,seed,method,stratum
0.05,42,6,17,1,16,0.058823529411764705,0.050793650793650794,0.004761904761904762,0.35,3155,0,betting,K>30
0.05,313,67,82,4,78,0.04878048780487805,0.6964285714285714,0.010649627263045792,0.35,706,0,betting,K<=5
0.05,182,51,78,4,74,0.05128205128205128,0.2569444444444444,0.010073260073260072,0.35,2046,0,betting,5<K<=30
0.1,42,14,63,16,47,0.25396825396825395,0.1492063492063492,0.042328042328042326,0.35,3155,0,betting,K>30
0.1,313,70,89,5,84,0.056179775280898875,0.75,0.01224707135250266,0.35,706,0,betting,K<=5
0.1,182,64,109,7,102,0.06422018348623854,0.3541666666666667,0.02106227106227106,0.35,2046,0,betting,5<K<=30
0.15,42,22,102,32,70,0.3137254901960784,0.2222222222222222,0.08739177489177488,0.35,3155,0,betting,K>30
0.15,313,74,93,9,84,0.0967741935483871,0.75,0.025026624068157616,0.35,706,0,betting,K<=5
0.15,182,82,135,18,117,0.13333333333333333,0.40625,0.07051282051282051,0.35,2046,0,betting,5<K<=30
0.2,42,23,117,40,77,0.3418803418803419,0.24444444444444444,0.10703463203463205,0.35,3155,0,betting,K>30
0.2,313,74,93,9,84,0.0967741935483871,0.75,0.025026624068157616,0.35,706,0,betting,K<=5
0.2,182,82,139,19,120,0.1366906474820144,0.4166666666666667,0.07234432234432234,0.35,2046,0,betting,5<K<=30
0.05,322,56,65,3,62,0.046153846153846156,0.7654320987654321,0.009316770186335404,0.35,744,1,betting,K<=5
0.05,172,48,96,3,93,0.03125,0.3661417322834646,0.011627906976744186,0.35,1882,1,betting,5<K<=30
0.05,43,14,49,3,46,0.061224489795918366,0.14153846153846153,0.01923076923076923,0.35,2547,1,betting,K>30
0.1,322,57,66,3,63,0.045454545454545456,0.7777777777777778,0.009316770186335404,0.35,744,1,betting,K<=5
0.1,172,50,101,4,97,0.039603960396039604,0.38188976377952755,0.012209302325581395,0.35,1882,1,betting,5<K<=30
0.1,43,20,84,6,78,0.07142857142857142,0.24,0.031229235880398668,0.35,2547,1,betting,K>30
0.15,322,67,79,10,69,0.12658227848101267,0.8518518518518519,0.027950310559006212,0.35,744,1,betting,K<=5
0.15,172,69,136,17,119,0.125,0.468503937007874,0.06448202959830866,0.35,1882,1,betting,5<K<=30
0.15,43,29,145,32,113,0.2206896551724138,0.3476923076923077,0.1564361485108119,0.35,2547,1,betting,K>30
0.2,322,67,79,10,69,0.12658227848101267,0.8518518518518519,0.027950310559006212,0.35,744,1,betting,K<=5
