alpha,num_test_families,num_rejected_families,total_rejections,fp,tp,fdp,recall,mean_family_fdp,score_floor,total_pruned,seed,method
0.05,537,0,0,0,0,0.0,0.0,0.0,0.35,6315.0,9,binary
0.1,537,0,0,0,0,0.0,0.0,0.0,0.35,6315.0,9,binary
0.15,537,0,0,0,0,0.0,0.0,0.0,0.35,6315.0,9,binary
0.2,537,0,0,0,0,0.0,0.0,0.0,0.35,6315.0,9,binary
0.05,537,195,491,158,333,0.32179226069246436,0.4625,0.08767314801569433,0.35,,9,pvalue_bh
0.1,537,195,491,158,333,0.32179226069246436,0.4625,0.08767314801569433,0.35,,9,pvalue_bh
0.15,537,195,491,158,333,0.32179226069246436,0.4625,0.08767314801569433,0.35,,9,pvalue_bh
0.2,537,195,491,158,333,0.32179226069246436,0.4625,0.08767314801569433,0.35,,9,pvalue_bh
0.05,537,120,196,6,190,0.030612244897959183,0.2932098765432099,0.00775915580384854,0.35,5451.0,10,betting
0.1,537,140,259,21,238,0.08108108108108109,0.36728395061728397,0.018538537812280827,0.35,5451.0,10,betting
0.15,537,163,321,52,269,0.16199376947040497,0.41512345679012347,0.0415958562195828,0.35,5451.0,10,betting
0.2,537,189,384,82,302,0.21354166666666666,0.4660493827160494,0.07617683371873316,0.35,5451.0,10,betting
0.05,537,0,0,0,0,0.0,0.0,0.0,0.35,5451.0,10,binary
0.1,537,0,0,0,0,0.0,0.0,0.0,0.35,5451.0,10,binary
0.15,537,0,0,0,0,0.0,0.0,0.0,0.35,5451.0,10,binary
0.2,537,0,0,0,0,0.0,0.0,0.0,0.35,5451.0,10,binary
0.05,537,196,428,100,328,0.2336448598130841,0.5061728395061729,0.08558467676114735,0.35,,10,pvalue_bh
0.1,537,196,428,100,328,0.2336448598130841,0.5061728395061729,0.08558467676114735,0.35,,10,pvalue_bh
0.15,537,196,428,100,328,0.2336448598130841,0.5061728395061729,0.08558467676114735,0.35,,10,pvalue_bh
0.2,537,196,428,100,328,0.2336448598130841,0.5061728395061729,0.08558467676114735,0.35,,10,pvalue_bh
0.05,537,113,169,12,157,0.07100591715976332,0.2503987240829346,0.012277201383346634,0.35,5502.0,11,betting
0.1,537,137,217,26,191,0.11981566820276497,0.30462519936204147,0.027521826404507968,0.35,5502.0,11,betting
0.15,537,182,350,86,264,0.24571428571428572,0.42105263157894735,0.06755060855455203,0.35,5502.0,11,betting
0.2,537,185,378,100,278,0.26455026455026454,0.4433811802232855,0.07138659009432312,0.35,5502.0,11,betting
0.05,537,0,0,0,0,0.0,0.0,0.0,0.35,5502.0,11,binary
0.1,537,0,0,0,0,0.0,0.0,0.0,0.35,5502.0,11,binary
0.15,537,0,0,0,0,0.0,0.0,0.0,0.35,5502.0,11,binary
0.2,537,0,0,0,0,0.0,0.0,0.0,0.35,5502.0,11,binary
0.05,537,201,425,124,301,0.2917647058823529,0.4800637958532695,0.08912276350909565,0.35,,11,pvalue_bh
0.1,537,201,425,124,301,0.2917647058823529,0.4800637958532695,0.08912276350909565,0.35,,11,pvalue_bh
0.15,537,201,425,124,301,0.2917647058823529,0.4800637958532695,0.08912276350909565,0.35,,11,pvalue_bh
0.2,537,201,425,124,301,0.2917647058823529,0.4800637958532695,0.08912276350909565,0.35,,11,pvalue_bh
0.05,537,132,185,6,179,0.032432432432432434,0.22071516646115907,0.010242085661080074,0.35,6339.0,12,betting
0.1,537,155,271,35,236,0.12915129151291513,0.2909987669543773,0.020132422925719012,0.35,6339.0,12,betting
0.15,537,156,298,51,247,0.17114093959731544,0.30456226880394577,0.02168425408648872,0.35,6339.0,12,betting
0.2,537,186,381,81,300,0.2125984251968504,0.36991368680641185,0.04330126215601075,0.35,6339.0,12,betting
0.05,537,0,0,0,0,0.0,0.0,0.0,0.35,6339.0,12,binary
0.1,537,0,0,0,0,0.0,0.0,0.0,0.35,6339.0,12,binary
0.15,537,0,0,0,0,0.0,0.0,0.0,0.35,6339.0,12,binary
0.2,537,0,0,0,0,0.0,0.0,0.0,0.35,6339.0,12,binary
0.05,537,219,545,176,369,0.3229357798165138,0.45499383477188654,0.08633769350902719,0.35,,12,pvalue_bh
0.1,537,219,545,176,369,0.3229357798165138,0.45499383477188654,0.08633769350902719,0.35,,12,pvalue_bh
0.15,537,219,545,176,369,0.3229357798165138,0.45499383477188654,0.08633769350902719,0.35,,12,pvalue_bh
0.2,537,219,545,176,369,0.3229357798165138,0.45499383477188654,0.08633769350902719,0.35,,12,pvalue_bh
0.05,537,115,152,13,139,0.08552631578947369,0.2468916518650089,0.01551831160769708,0.35,4993.0,13,betting
0.1,537,145,221,27,194,0.12217194570135746,0.34458259325044405,0.025915580384854125,0.35,4993.0,13,betting
0.15,537,150,239,30,209,0.12552301255230125,0.37122557726465366,0.027777777777777773,0.35,4993.0,13,betting
0.2,537,181,302,67,235,0.22185430463576158,0.41740674955595025,0.06364724660814047,0.35,4993.0,13,betting
0.05,537,0,0,0,0,0.0,0.0,0.0,0.35,4993.0,13,binary
0.1,537,0,0,0,0,0.0,0.0,0.0,0.35,4993.0,13,binary
0.15,537,0,0,0,0,0.0,0.0,0.0,0.35,4993.0,13,binary
0.2,537,0,0,0,0,0.0,0.0,0.0,0.35,4993.0,13,binary
0.05,537,203,396,119,277,0.3005050505050505,0.4920071047957371,0.0858908210937026,0.35,,13,pvalue_bh
0.1,537,203,396,119,277,0.3005050505050505,0.4920071047957371,0.0858908210937026,0.35,,13,pvalue_bh
0.15,537,203,396,119,277,0.3005050505050505,0.4920071047957371,0.0858908210937026,0.35,,13,pvalue_bh
0.2,537,203,396,119,277,0.3005050505050505,0.4920071047957371,0.0858908210937026,0.35,,13,pvalue_bh
0.05,537,110,175,9,166,0.05142857142857143,0.23680456490727533,0.011018001241464927,0.35,5484.0,14,betting
0.1,537,114,200,12,188,0.06,0.268188302425107,0.012466376991516655,0.35,5484.0,14,betting
0.15,537,137,262,26,236,0.09923664122137404,0.33666191155492153,0.024533039896168386,0.35,5484.0,14,betting
0.2,537,154,311,41,270,0.13183279742765272,0.38516405135520687,0.035069973477794704,0.35,5484.0,14,betting
0.05,537,0,0,0,0,0.0,0.0,0.0,0.35,5484.0,14,binary
0.1,537,0,0,0,0,0.0,0.0,0.0,0.35,5484.0,14,binary
0.15,537,0,0,0,0,0.0,0.0,0.0,0.35,5484.0,14,binary
0.2,537,0,0,0,0,0.0,0.0,0.0,0.35,5484.0,14,binary
0.05,537,183,427,106,321,0.24824355971896955,0.4579172610556348,0.07008068461317507,0.35,,14,pvalue_bh
0.1,537,183,427,106,321,0.24824355971896955,0.4579172610556348,0.07008068461317507,0.35,,14,pvalue_bh
0.15,537,183,427,106,321,0.24824355971896955,0.4579172610556348,0.07008068461317507,0.35,,14,pvalue_bh
0.2,537,183,427,106,321,0.24824355971896955,0.4579172610556348,0.07008068461317507,0.35,,14,pvalue_bh
0.05,537,114,164,5,159,0.03048780487804878,0.2264957264957265,0.00931098696461825,0.35,5758.0,15,betting
0.1,537,138,212,14,198,0.0660377358490566,0.28205128205128205,0.02094972067039106,0.35,5758.0,15,betting
0.15,537,140,227,19,208,0.08370044052863436,0.2962962962962963,0.022113594040968344,0.35,5758.0,15,betting
0.2,537,164,284,38,246,0.13380281690140844,0.3504273504273504,0.04159572581360291,0.35,5758.0,15,betting
0.05,537,0,0,0,0,0.0,0.0,0.0,0.35,5758.0,15,binary
0.1,537,0,0,0,0,0.0,0.0,0.0,0.35,5758.0,15,binary
0.15,537,0,0,0,0,0.0,0.0,0.0,0.35,5758.0,15,binary
0.2,537,0,0,0,0,0.0,0.0,0.0,0.35,5758.0,15,binary
0.05,537,189,446,152,294,0.34080717488789236,0.4188034188034188,0.07813756469567887,0.35,,15,pvalue_bh
0.1,537,189,446,152,294,0.34080717488789236,0.4188034188034188,0.07813756469567887,0.35,,15,pvalue_bh
0.15,537,189,446,152,294,0.34080717488789236,0.4188034188034188,0.07813756469567887,0.35,,15,pvalue_bh
0.2,537,189,446,152,294,0.34080717488789236,0.4188034188034188,0.07813756469567887,0.35,,15,pvalue_bh
0.05,537,128,192,12,180,0.0625,0.24096385542168675,0.014587212911235258,0.35,5373.0,16,betting
0.1,537,133,227,19,208,0.08370044052863436,0.2784471218206158,0.01628979338476545,0.35,5373.0,16,betting
0.15,537,148,268,27,241,0.10074626865671642,0.32262382864792505,0.022330850403476103,0.35,5373.0,16,betting
0.2,537,179,338,50,288,0.14792899408284024,0.3855421686746988,0.04807572936064556,0.35,5373.0,16,betting
0.05,537,0,0,0,0,0.0,0.0,0.0,0.35,5373.0,16,binary
0.1,537,0,0,0,0,0.0,0.0,0.0,0.35,5373.0,16,binary
0.15,537,0,0,0,0,0.0,0.0,0.0,0.35,5373.0,16,binary
0.2,537,0,0,0,0,0.0,0.0,0.0,0.35,5373.0,16,binary
0.05,537,214,531,180,351,0.3389830508474576,0.46987951807228917,0.0900261562589336,0.35,,16,pvalue_bh
0.1,537,214,531,180,351,0.3389830508474576,0.46987951807228917,0.0900261562589336,0.35,,16,pvalue_bh
0.15,537,214,531,180,351,0.3389830508474576,0.46987951807228917,0.0900261562589336,0.35,,16,pvalue_bh
0.2,537,214,531,180,351,0.3389830508474576,0.46987951807228917,0.0900261562589336,0.35,,16,pvalue_bh
0.05,537,115,176,11,165,0.0625,0.26916802610114193,0.01446306641837368,0.35,5166.0,17,betting
0.1,537,122,197,13,184,0.06598984771573604,0.300163132137031,0.015290709704117524,0.35,5166.0,17,betting
0.15,537,145,232,19,213,0.08189655172413793,0.3474714518760196,0.02303293644075767,0.35,5166.0,17,betting
0.2,537,176,292,42,250,0.14383561643835616,0.4078303425774878,0.05210430475793604,0.35,5166.0,17,betting
0.05,537,0,0,0,0,0.0,0.0,0.0,0.35,5166.0,17,binary
0.1,537,0,0,0,0,0.0,0.0,0.0,0.35,5166.0,17,binary
0.15,537,0,0,0,0,0.0,0.0,0.0,0.35,5166.0,17,binary
0.2,537,0,0,0,0,0.0,0.0,0.0,0.35,5166.0,17,binary
0.05,537,202,385,90,295,0.23376623376623376,0.4812398042414356,0.0884091489990274,0.35,,17,pvalue_bh
0.1,537,202,385,90,295,0.23376623376623376,0.4812398042414356,0.0884091489990274,0.35,,17,pvalue_bh
0.15,537,202,385,90,295,0.23376623376623376,0.4812398042414356,0.0884091489990274,0.35,,17,pvalue_bh
0.2,537,202,385,90,295,0.23376623376623376,0.4812398042414356,0.0884091489990274,0.35,,17,pvalue_bh
0.05,537,119,202,14,188,0.06930693069306931,0.23354037267080746,0.009373060211049038,0.35,6794.0,18,betting
0.1,537,144,261,26,235,0.09961685823754789,0.2919254658385093,0.02032475593928108,0.35,6794.0,18,betting
0.15,537,164,322,52,270,0.16149068322981366,0.33540372670807456,0.03202314445331205,0.35,6794.0,18,betting
0.2,537,184,377,76,301,0.20159151193633953,0.3739130434782609,0.05458495570227414,0.35,6794.0,18,betting
0.05,537,0,0,0,0,0.0,0.0,0.0,0.35,6794.0,18,binary
0.1,537,0,0,0,0,0.0,0.0,0.0,0.35,6794.0,18,binary
0.15,537,0,0,0,0,0.0,0.0,0.0,0.35,6794.0,18,binary
0.2,537,0,0,0,0,0.0,0.0,0.0,0.35,6794.0,18,binary
0.05,537,202,516,185,331,0.35852713178294576,0.4111801242236025,0.07957435423059812,0.35,,18,pvalue_bh
0.1,537,202,516,185,331,0.35852713178294576,0.4111801242236025,0.07957435423059812,0.35,,18,pvalue_bh
0.15,537,202,516,185,331,0.35852713178294576,0.4111801242236025,0.07957435423059812,0.35,,18,pvalue_bh
0.2,537,202,516,185,331,0.35852713178294576,0.4111801242236025,0.07957435423059812,0.35,,18,pvalue_bh
0.05,537,142,231,16,215,0.06926406926406926,0.254739336492891,0.02147734326505276,0.35,6559.0,19,betting
0.1,537,169,355,65,290,0.18309859154929578,0.34360189573459715,0.03548003310573143,0.35,6559.0,19,betting
0.15,537,204,461,110,351,0.2386117136659436,0.4158767772511848,0.06728511803834615,0.35,6559.0,19,betting
0.2,537,207,584,210,374,0.3595890410958904,0.4431279620853081,0.07262778534805761,0.35,6559.0,19,betting
0.05,537,0,0,0,0,0.0,0.0,0.0,0.35,6559.0,19,binary
0.1,537,0,0,0,0,0.0,0.0,0.0,0.35,6559.0,19,binary
0.15,537,0,0,0,0,0.0,0.0,0.0,0.35,6559.0,19,binary
0.2,537,0,0,0,0,0.0,0.0,0.0,0.35,6559.0,19,binary
0.05,537,218,637,252,385,0.3956043956043956,0.4561611374407583,0.09019831984626919,0.35,,19,pvalue_bh
0.1,537,218,637,252,385,0.3956043956043956,0.4561611374407583,0.09019831984626919,0.35,,19,pvalue_bh
0.15,537,218,637,252,385,0.3956043956043956,0.4561611374407583,0.09019831984626919,0.35,,19,pvalue_bh
0.2,537,218,637,252,385,0.3956043956043956,0.4561611374407583,0.09019831984626919,0.35,,19,pvalue_bh
