alpha,n_seeds,sa_fdp_pooled_mean,sa_fdp_pooled_std,sa_family_fdp_mean,sa_rej_mean,sa_recall_object_mean,base_fdp_pooled_mean,base_family_fdp_mean,base_rej_mean,base_recall_object_mean,recall_ratio_sa_over_base_object
0.05,20,0.06217696977273538,0.04067132373861753,0.007363236430674973,118.3,0.25123486071094936,0.06151893511511096,0.007417841797505977,112.05,0.2365875019553041,1.0619
0.1,20,0.07983870390094158,0.04151860603342227,0.011682280933182,162.2,0.3383161134114946,0.08133966925886461,0.011867259140273903,151.55,0.3119933834079935,1.0844
0.15,20,0.09282770993555009,0.03943266630584852,0.015336124702980125,189.1,0.38822697765109976,0.09315667740779321,0.01561608008386548,178.25,0.3620121784624456,1.0724
0.2,20,0.11066092709344306,0.04011306381641073,0.019604883871334945,208.0,0.4182722897738517,0.1007848198524458,0.018527347950960827,197.15,0.3944096573777264,1.0605
