bin,left,right,null_count,tp_count,p0,p1,raw_phi,phi
0,0.0500020310282707,0.05060883313417432,83,4,0.014700673042862203,0.0031923383878691143,0.21715593419167495,0.21715593419167495
1,0.05060883313417432,0.05117595791816707,80,6,0.014169323414806943,0.004788507581803671,0.33794892258579406,0.33794892258579406
2,0.05117595791816707,0.05171086834743615,80,6,0.014169323414806943,0.004788507581803671,0.33794892258579406,0.33794892258579406
3,0.05171086834743615,0.052257639914751054,81,5,0.014346439957492029,0.0039904229848363925,0.27814726138748486,0.27814726138748486
4,0.052257639914751054,0.052816784940659924,83,4,0.014700673042862203,0.0031923383878691143,0.21715593419167495,0.21715593419167495
5,0.052816784940659924,0.0533182945102453,81,5,0.014346439957492029,0.0039904229848363925,0.27814726138748486,0.27814726138748486
6,0.0533182945102453,0.0540122432634234,84,2,0.01487778958554729,0.0015961691939345571,0.10728537224945844,0.10728537224945844
7,0.0540122432634234,0.05462444201111788,78,8,0.01381509032943677,0.006384676775738229,0.4621523727668979,0.4621523727668979
8,0.05462444201111788,0.05531203569844356,80,7,0.014169323414806943,0.00558659217877095,0.39427374301675977,0.39427374301675977
9,0.05531203569844356,0.05602767411619422,78,8,0.01381509032943677,0.006384676775738229,0.4621523727668979,0.4621523727668979
10,0.05602767411619422,0.05672722719609736,79,7,0.013992206872121856,0.00558659217877095,0.3992645498903897,0.3992645498903897
11,0.05672722719609736,0.05750001184642309,83,3,0.014700673042862203,0.0023942537909018356,0.1628669506437562,0.1628669506437562
12,0.05750001184642309,0.05821663904935118,82,4,0.014523556500177117,0.0031923383878691143,0.2198041772915734,0.2198041772915734
13,0.05821663904935118,0.05890999548137184,82,5,0.014523556500177117,0.0039904229848363925,0.27475522161446675,0.27475522161446675
14,0.05890999548137184,0.059777447022497585,81,5,0.014346439957492029,0.0039904229848363925,0.27814726138748486,0.27814726138748486
15,0.059777447022497585,0.060612204670906,79,7,0.013992206872121856,0.00558659217877095,0.3992645498903897,0.3992645498903897
16,0.060612204670906,0.06140833348035807,83,3,0.014700673042862203,0.0023942537909018356,0.1628669506437562,0.1628669506437562
17,0.06140833348035807,0.062330156005918964,81,6,0.014346439957492029,0.004788507581803671,0.33377671366498185,0.33377671366498185
18,0.062330156005918964,0.06320862267166376,82,4,0.014523556500177117,0.0031923383878691143,0.2198041772915734,0.2198041772915734
19,0.06320862267166376,0.06402424350380895,80,6,0.014169323414806943,0.004788507581803671,0.33794892258579406,0.33794892258579406
20,0.06402424350380895,0.06484614200890063,84,2,0.01487778958554729,0.0015961691939345571,0.10728537224945844,0.10728537224945844
21,0.06484614200890063,0.0657535996288061,81,5,0.014346439957492029,0.0039904229848363925,0.27814726138748486,0.27814726138748486
22,0.0657535996288061,0.06666675284504885,81,6,0.014346439957492029,0.004788507581803671,0.33377671366498185,0.33377671366498185
23,0.06666675284504885,0.06750559806823728,83,3,0.014700673042862203,0.0023942537909018356,0.1628669506437562,0.1628669506437562
24,0.06750559806823728,0.06847103033214805,77,9,0.013637973786751682,0.007182761372705506,0.5266736455882505,0.5266736455882505
25,0.06847103033214805,0.0694747932255268,84,2,0.01487778958554729,0.0015961691939345571,0.10728537224945844,0.10728537224945844
26,0.0694747932255268,0.07048247829079625,78,9,0.01381509032943677,0.007182761372705506,0.5199214193627602,0.5199214193627602
27,0.07048247829079625,0.07155046984553333,77,9,0.013637973786751682,0.007182761372705506,0.5266736455882505,0.5266736455882505
28,0.07155046984553333,0.07275965344160794,78,8,0.01381509032943677,0.006384676775738229,0.4621523727668979,0.4621523727668979
29,0.07275965344160794,0.0739511810243129,79,7,0.013992206872121856,0.00558659217877095,0.3992645498903897,0.3992645498903897
30,0.0739511810243129,0.0754485076293349,78,8,0.01381509032943677,0.006384676775738229,0.4621523727668979,0.4621523727668979
31,0.0754485076293349,0.07684857994318006,83,4,0.014700673042862203,0.0031923383878691143,0.21715593419167495,0.21715593419167495
32,0.07684857994318006,0.07827901951968666,82,4,0.014523556500177117,0.0031923383878691143,0.2198041772915734,0.2198041772915734
33,0.07827901951968666,0.07958642467856401,79,7,0.013992206872121856,0.00558659217877095,0.3992645498903897,0.3992645498903897
34,0.07958642467856401,0.08097477629780767,75,11,0.013283740701381509,0.008778930566640064,0.660877893056664,0.660877893056664
35,0.08097477629780767,0.08258372396230694,80,7,0.014169323414806943,0.00558659217877095,0.39427374301675977,0.39427374301675977
36,0.08258372396230694,0.08418790828436612,80,6,0.014169323414806943,0.004788507581803671,0.33794892258579406,0.33794892258579406
37,0.08418790828436612,0.08614607714116569,79,7,0.013992206872121856,0.00558659217877095,0.3992645498903897,0.3992645498903897
38,0.08614607714116569,0.08804490566253656,80,6,0.014169323414806943,0.004788507581803671,0.33794892258579406,0.33794892258579406
39,0.08804490566253656,0.0899327173829078,83,3,0.014700673042862203,0.0023942537909018356,0.1628669506437562,0.1628669506437562
40,0.0899327173829078,0.09185933228582138,80,7,0.014169323414806943,0.00558659217877095,0.39427374301675977,0.39427374301675977
41,0.09185933228582138,0.09403104148805137,75,11,0.013283740701381509,0.008778930566640064,0.660877893056664,0.660877893056664
42,0.09403104148805137,0.09645785447210066,82,4,0.014523556500177117,0.0031923383878691143,0.2198041772915734,0.2198041772915734
43,0.09645785447210066,0.09858847707509986,77,9,0.013637973786751682,0.007182761372705506,0.5266736455882505,0.5266736455882505
44,0.09858847707509986,0.10099977254867554,80,7,0.014169323414806943,0.00558659217877095,0.39427374301675977,0.39427374301675977
45,0.10099977254867554,0.10349029898643487,79,7,0.013992206872121856,0.00558659217877095,0.3992645498903897,0.3992645498903897
46,0.10349029898643487,0.1061257228255272,82,4,0.014523556500177117,0.0031923383878691143,0.2198041772915734,0.2198041772915734
47,0.1061257228255272,0.10888698548078533,77,9,0.013637973786751682,0.007182761372705506,0.5266736455882505,0.5266736455882505
48,0.10888698548078533,0.11183264348655937,78,9,0.01381509032943677,0.007182761372705506,0.5199214193627602,0.5199214193627602
49,0.11183264348655937,0.1154277697205543,76,10,0.013460857244066596,0.007980845969672785,0.592892846641744,0.592892846641744
50,0.1154277697205543,0.11925436016172174,75,11,0.013283740701381509,0.008778930566640064,0.660877893056664,0.660877893056664
51,0.11925436016172174,0.12369477823376647,77,9,0.013637973786751682,0.007182761372705506,0.5266736455882505,0.5266736455882505
52,0.12369477823376647,0.1281479772180319,77,9,0.013637973786751682,0.007182761372705506,0.5266736455882505,0.5266736455882505
53,0.1281479772180319,0.13297855928540228,77,10,0.013637973786751682,0.007980845969672785,0.5851929395425006,0.5851929395425006
54,0.13297855928540228,0.13898047618567938,74,12,0.013106624158696423,0.009577015163607342,0.7307003731584737,0.7307003731584737
55,0.13898047618567938,0.1452553153038025,78,8,0.01381509032943677,0.006384676775738229,0.4621523727668979,0.4621523727668979
56,0.1452553153038025,0.15252459049224848,74,12,0.013106624158696423,0.009577015163607342,0.7307003731584737,0.7307003731584737
57,0.15252459049224848,0.15821578800678246,81,6,0.014346439957492029,0.004788507581803671,0.33377671366498185,0.33377671366498185
58,0.15821578800678246,0.1663743320852518,78,8,0.01381509032943677,0.006384676775738229,0.4621523727668979,0.4621523727668979
59,0.1663743320852518,0.17515579611062998,78,8,0.01381509032943677,0.006384676775738229,0.4621523727668979,0.4621523727668979
60,0.17515579611062998,0.18342744931578633,71,15,0.012575274530641162,0.011971268954509178,0.9519687960163215,0.9519687960163215
61,0.18342744931578633,0.19348143562674514,67,19,0.011866808359900815,0.015163607342378291,1.2778168217174304,1.2778168217174304
62,0.19348143562674514,0.20423138774931435,71,16,0.012575274530641162,0.012769353551476457,1.0154333824174095,1.0154333824174095
63,0.20423138774931435,0.21716193556785582,67,19,0.011866808359900815,0.015163607342378291,1.2778168217174304,1.2778168217174304
64,0.21716193556785582,0.23101989366114137,67,19,0.011866808359900815,0.015163607342378291,1.2778168217174304,1.2778168217174304
65,0.23101989366114137,0.2457654155790806,57,29,0.010095642933049946,0.02314445331205108,2.292519007014744,2.292519007014744
66,0.2457654155790806,0.26697981581091873,66,21,0.011689691817215728,0.01675977653631285,1.4337227018791265,1.4337227018791265
67,0.26697981581091873,0.2859343230724335,66,20,0.011689691817215728,0.01596169193934557,1.3654501922658346,1.3654501922658346
68,0.2859343230724335,0.30839041471481327,56,30,0.00991852639036486,0.023942537909018357,2.4139208756128148,2.4139208756128148
69,0.30839041471481327,0.3373746201395988,40,46,0.007084661707403472,0.03671189146049481,5.181883479648842,5.181883479648842
70,0.3373746201395988,0.36477870792150513,48,38,0.008501594048884165,0.030327214684756583,3.5672386272944934,3.5672386272944934
71,0.36477870792150513,0.40397050380706756,46,41,0.008147360963513992,0.03272146847565842,4.016204587251466,4.016204587251466
72,0.40397050380706756,0.44942814111709595,40,46,0.007084661707403472,0.03671189146049481,5.181883479648842,5.181883479648842
73,0.44942814111709595,0.4935127407312394,28,58,0.00495926319518243,0.04628890662410216,9.333827385702884,9.333827385702884
74,0.4935127407312394,0.5439430177211761,26,60,0.004605030109812256,0.047885075818036714,10.398428387255205,10.398428387255205
75,0.5439430177211761,0.6171874940395369,19,68,0.003365214311016649,0.05426975259377494,16.12668542865544,16.12668542865544
76,0.6171874940395369,0.6936992853879925,15,71,0.002656748140276302,0.05666400638467677,21.328332003192337,21.328332003192337
77,0.6936992853879925,0.7718217372894288,9,77,0.001594048884165781,0.061452513966480445,38.5512104283054,38.5512104283054
78,0.7718217372894288,0.8602135345339784,9,77,0.001594048884165781,0.061452513966480445,38.5512104283054,38.5512104283054
79,0.8602135345339784,0.9689086079597472,2,85,0.00035423308537017357,0.06783719074221868,191.50438946528334,191.50438946528334
