seed,num_fit_families,num_cal_families,num_test_families,num_fit_candidates,num_cal_candidates,num_test_candidates,num_cal_null,sum_phi_cal,density_ratio
2,753,251,251,4403,1480,1519,1057,1179.911566998606,"{'num_fit_null': 3078, 'num_fit_tp': 1325, 'num_bins_realized': 80, 'max_phi': 127.76603773584905, 'fit_null_phi_mean': 1.0}"
