method,alpha,total_rejections,fdp,recall,threshold
score_oracle,0.05,20.8,0.01709090909090909,0.025212694105539064,0.8689264178276062
score_oracle,0.1,44.8,0.08821037335121842,0.050732280616800754,0.7926658034324646
score_oracle,0.15,68.6,0.1462140272123047,0.07407821217510013,0.7200231313705444
score_oracle,0.2,85.8,0.19812220946549305,0.08735478262907645,0.6789687395095825
