seed,template,alpha,cal_null_count,tmpl_phi_max,tmpl_C_m,global_phi_max,global_C_m,global_m,fit_phi_max,mean_K,median_K,T1_global,T1_tmpl,phi_max_below_T1_global,phi_max_below_T1_tmpl
2,a photo of a {cat},0.05,408,11.568975367140506,404.25465657035505,11.568975367140506,7961.372228995178,7887,11.568975367140506,18.291666666666668,15.0,387.19367298084364,3426.0191937140107,True,True
2,a photo of a {cat},0.1,408,11.568975367140506,404.25465657035505,11.568975367140506,7961.372228995178,7887,11.568975367140506,18.291666666666668,15.0,189.00089813699196,327.06928535640594,True,True
2,a photo of a {cat},0.15,408,11.568975367140506,404.25465657035505,11.568975367140506,7961.372228995178,7887,11.568975367140506,18.291666666666668,15.0,125.01135312967699,171.73194719797362,True,True
2,a photo of a {cat},0.2,408,11.568975367140506,404.25465657035505,11.568975367140506,7961.372228995178,7887,11.568975367140506,18.291666666666668,15.0,93.39189941397316,116.43340390656466,True,True
2,a small {cat} near the center,0.05,3057,11.568975367140506,2740.423910348553,11.568975367140506,7961.372228995178,7887,11.568975367140506,49.93023255813954,41.0,1153.9856453229534,1328.836672655858,True,True
2,a small {cat} near the center,0.1,3057,11.568975367140506,2740.423910348553,11.568975367140506,7961.372228995178,7887,11.568975367140506,49.93023255813954,41.0,538.0016674006386,534.7642455753602,True,True
2,a small {cat} near the center,0.15,3057,11.568975367140506,2740.423910348553,11.568975367140506,7961.372228995178,7887,11.568975367140506,49.93023255813954,41.0,350.7665855879601,334.73611321084496,True,True
2,a small {cat} near the center,0.2,3057,11.568975367140506,2740.423910348553,11.568975367140506,7961.372228995178,7887,11.568975367140506,49.93023255813954,41.0,260.2088326597531,243.6129040286166,True,True
2,a visible {cat} in the scene,0.05,290,11.568975367140506,347.9425897377786,11.568975367140506,7961.372228995178,7887,11.568975367140506,11.633333333333333,9.0,241.96803169200703,1387.7938722112533,True,True
2,a visible {cat} in the scene,0.1,290,11.568975367140506,347.9425897377786,11.568975367140506,7961.372228995178,7887,11.568975367140506,11.633333333333333,9.0,119.17301771045751,231.74038896657387,True,True
2,a visible {cat} in the scene,0.15,290,11.568975367140506,347.9425897377786,11.568975367140506,7961.372228995178,7887,11.568975367140506,11.633333333333333,9.0,79.05422675959022,126.42578221601741,True,True
2,a visible {cat} in the scene,0.2,290,11.568975367140506,347.9425897377786,11.568975367140506,7961.372228995178,7887,11.568975367140506,11.633333333333333,9.0,59.14384954808142,86.92338140192177,True,True
2,a {cat} in the scene,0.05,1806,11.568975367140506,1652.861799708063,11.568975367140506,7961.372228995178,7887,11.568975367140506,48.81666666666667,43.0,1124.613419760158,1942.7095551143323,True,True
2,a {cat} in the scene,0.1,1806,11.568975367140506,1652.861799708063,11.568975367140506,7961.372228995178,7887,11.568975367140506,48.81666666666667,43.0,525.2113619389373,611.8074322437654,True,True
2,a {cat} in the scene,0.15,1806,11.568975367140506,1652.861799708063,11.568975367140506,7961.372228995178,7887,11.568975367140506,48.81666666666667,43.0,342.60698556817766,363.0742621377618,True,True
2,a {cat} in the scene,0.2,1806,11.568975367140506,1652.861799708063,11.568975367140506,7961.372228995178,7887,11.568975367140506,48.81666666666667,43.0,254.22023241495825,258.13021654731625,True,True
2,a {cat} object,0.05,468,11.568975367140506,390.29746568150483,11.568975367140506,7961.372228995178,7887,11.568975367140506,37.76470588235294,15.0,843.0429786591845,inf,True,True
2,a {cat} object,0.1,468,11.568975367140506,390.29746568150483,11.568975367140506,7961.372228995178,7887,11.568975367140506,37.76470588235294,15.0,400.3259007969316,1613.4640886511654,True,True
2,a {cat} object,0.15,468,11.568975367140506,390.29746568150483,11.568975367140506,7961.372228995178,7887,11.568975367140506,37.76470588235294,15.0,262.4843866711296,452.3349994900734,True,True
2,a {cat} object,0.2,468,11.568975367140506,390.29746568150483,11.568975367140506,7961.372228995178,7887,11.568975367140506,37.76470588235294,15.0,195.25392215419922,263.039022640695,True,True
2,other,0.05,1656,11.568975367140506,2192.091441248419,11.568975367140506,7961.372228995178,7887,11.568975367140506,13.950495049504951,12.0,291.9312088007986,443.8458711883461,True,True
2,other,0.1,1656,11.568975367140506,2192.091441248419,11.568975367140506,7961.372228995178,7887,11.568975367140506,13.950495049504951,12.0,143.33761996138767,201.52132166213354,True,True
2,other,0.15,1656,11.568975367140506,2192.091441248419,11.568975367140506,7961.372228995178,7887,11.568975367140506,13.950495049504951,12.0,94.98835227008783,130.35304914923572,True,True
2,other,0.2,1656,11.568975367140506,2192.091441248419,11.568975367140506,7961.372228995178,7887,11.568975367140506,13.950495049504951,12.0,71.02939854246922,96.33267755124452,True,True
2,the {cat},0.05,202,11.568975367140506,233.5003657005049,11.568975367140506,7961.372228995178,7887,11.568975367140506,16.666666666666668,11.0,351.27833696590096,inf,True,True
2,the {cat},0.1,202,11.568975367140506,233.5003657005049,11.568975367140506,7961.372228995178,7887,11.568975367140506,16.666666666666668,11.0,171.84795866420262,1071.1025949564446,True,True
