bin,left,right,null_count,tp_count,p0,p1,raw_phi,regularized_raw_phi,phi
0,0.001002095057629,0.0011930827662581126,159,74,0.011063178402449208,0.01758973140004754,1.589934714977882,1.589934714977882,1.589934714977882
1,0.0011930827662581126,0.0013945634826086,161,71,0.011202337879209575,0.016876634181126695,1.506527866156229,1.506527866156229,1.506527866156229
2,0.0013945634826086,0.001612224549171445,172,60,0.011967715001391595,0.014261944378416925,1.1917015384105119,1.1917015384105119,1.1917015384105119
3,0.001612224549171445,0.0018864766927435802,167,65,0.011619816309490676,0.015450439743285001,1.3296629939550422,1.3296629939550422,1.3296629939550422
4,0.0018864766927435802,0.002185604913393,165,68,0.011480656832730309,0.01616353696220585,1.4078930498231665,1.4078930498231665,1.4078930498231665
5,0.002185604913393,0.00252830195240667,167,65,0.011619816309490676,0.015450439743285001,1.3296629939550422,1.3296629939550422,1.3296629939550422
6,0.00252830195240667,0.0029213154572061677,172,60,0.011967715001391595,0.014261944378416925,1.1917015384105119,1.1917015384105119,1.1917015384105119
7,0.0029213154572061677,0.00333616831339894,175,57,0.012176454216532146,0.013548847159496079,1.1127087507215865,1.1127087507215865,1.1127087507215865
8,0.00333616831339894,0.003814061323646383,172,61,0.011967715001391595,0.014499643451390539,1.2115632307173536,1.2115632307173536,1.2115632307173536
9,0.003814061323646383,0.004315112368203675,177,55,0.012315613693292513,0.013073449013548847,1.0615345153826217,1.0615345153826217,1.0615345153826217
10,0.004315112368203675,0.004858369741123081,176,56,0.01224603395491233,0.013311148086522463,1.0869762517017092,1.0869762517017092,1.0869762517017092
11,0.004858369741123081,0.005490567069500681,170,62,0.011828555524631227,0.014737342524364155,1.2459122750597744,1.2459122750597744,1.2459122750597744
12,0.005490567069500681,0.006234922085422925,187,45,0.01301141107709435,0.010696458283812693,0.8220828794382675,0.8220828794382675,0.8220828794382675
13,0.006234922085422925,0.00702397276181726,173,60,0.012037294739771779,0.014261944378416925,1.1848130902116072,1.1848130902116072,1.1848130902116072
14,0.00702397276181726,0.0078534646891057,185,47,0.012872251600333983,0.011171856429759925,0.8679022735595116,0.8679022735595116,0.8679022735595116
15,0.0078534646891057,0.00874376855790606,188,44,0.013080990815474534,0.010458759210839077,0.7995387626498894,0.7995387626498894,0.7995387626498894
