bin,left,right,null_count,tp_count,p0,p1,raw_phi,phi
0,0.050002247095108,0.05060742744244634,73,5,0.01474151857835218,0.0038819875776397515,0.26333702033523354,0.26333702033523354
1,0.05060742744244634,0.05111330486834046,69,9,0.013933764135702747,0.006987577639751553,0.5014852822036187,0.5014852822036187
2,0.05111330486834046,0.051756021147593784,73,5,0.01474151857835218,0.0038819875776397515,0.26333702033523354,0.26333702033523354
3,0.051756021147593784,0.05229690950363871,72,6,0.014539579967689823,0.004658385093167702,0.32039337474120083,0.32039337474120083
4,0.05229690950363871,0.052826449973508646,73,5,0.01474151857835218,0.0038819875776397515,0.26333702033523354,0.26333702033523354
5,0.052826449973508646,0.053368229139596164,74,4,0.01494345718901454,0.003105590062111801,0.20782272956185996,0.20782272956185996
6,0.053368229139596164,0.05399813521653406,75,3,0.015145395799676898,0.002329192546583851,0.1537888198757764,0.1537888198757764
7,0.05399813521653406,0.054596883431076985,72,6,0.014539579967689823,0.004658385093167702,0.32039337474120083,0.32039337474120083
8,0.054596883431076985,0.055220941873267225,70,8,0.014135702746365105,0.006211180124223602,0.43939662821650394,0.43939662821650394
9,0.055220941873267225,0.05583432456478469,72,6,0.014539579967689823,0.004658385093167702,0.32039337474120083,0.32039337474120083
10,0.05583432456478469,0.056515305768698385,69,9,0.013933764135702747,0.006987577639751553,0.5014852822036187,0.5014852822036187
11,0.056515305768698385,0.05720417778939004,74,4,0.01494345718901454,0.003105590062111801,0.20782272956185996,0.20782272956185996
12,0.05720417778939004,0.05777581711299717,76,2,0.015347334410339256,0.0015527950310559005,0.10117685518143184,0.10117685518143184
13,0.05777581711299717,0.05855148779228327,72,6,0.014539579967689823,0.004658385093167702,0.32039337474120083,0.32039337474120083
14,0.05855148779228327,0.059263428905978736,73,5,0.01474151857835218,0.0038819875776397515,0.26333702033523354,0.26333702033523354
15,0.059263428905978736,0.05998709499835962,77,1,0.015549273021001616,0.0007763975155279503,0.04993143502460272,0.04993143502460272
16,0.05998709499835962,0.060662133898586004,73,5,0.01474151857835218,0.0038819875776397515,0.26333702033523354,0.26333702033523354
17,0.060662133898586004,0.06157494951039548,71,7,0.014337641357027463,0.005434782608695652,0.37905695039804044,0.37905695039804044
18,0.06157494951039548,0.06234963485039766,72,6,0.014539579967689823,0.004658385093167702,0.32039337474120083,0.32039337474120083
19,0.06234963485039766,0.0632969699800014,74,4,0.01494345718901454,0.003105590062111801,0.20782272956185996,0.20782272956185996
20,0.0632969699800014,0.0641272191889584,74,4,0.01494345718901454,0.003105590062111801,0.20782272956185996,0.20782272956185996
21,0.0641272191889584,0.0649753879755735,74,4,0.01494345718901454,0.003105590062111801,0.20782272956185996,0.20782272956185996
22,0.0649753879755735,0.06603086953982706,71,7,0.014337641357027463,0.005434782608695652,0.37905695039804044,0.37905695039804044
23,0.06603086953982706,0.06678941026329993,71,7,0.014337641357027463,0.005434782608695652,0.37905695039804044,0.37905695039804044
24,0.06678941026329993,0.06767200073227278,73,5,0.01474151857835218,0.0038819875776397515,0.26333702033523354,0.26333702033523354
25,0.06767200073227278,0.06864430960267778,74,4,0.01494345718901454,0.003105590062111801,0.20782272956185996,0.20782272956185996
26,0.06864430960267778,0.06989006893709296,68,10,0.013731825525040387,0.007763975155279503,0.5654000730727073,0.5654000730727073
27,0.06989006893709296,0.07111127898097032,74,4,0.01494345718901454,0.003105590062111801,0.20782272956185996,0.20782272956185996
28,0.07111127898097032,0.07211260851472609,75,3,0.015145395799676898,0.002329192546583851,0.1537888198757764,0.1537888198757764
29,0.07211260851472609,0.07335836347192523,67,11,0.01352988691437803,0.008540372670807454,0.6312227681468434,0.6312227681468434
30,0.07335836347192523,0.07461103629320855,68,10,0.013731825525040387,0.007763975155279503,0.5654000730727073,0.5654000730727073
31,0.07461103629320855,0.07592730075120921,71,7,0.014337641357027463,0.005434782608695652,0.37905695039804044,0.37905695039804044
32,0.07592730075120921,0.0773189379833638,70,8,0.014135702746365105,0.006211180124223602,0.43939662821650394,0.43939662821650394
33,0.0773189379833638,0.07873065900057553,74,4,0.01494345718901454,0.003105590062111801,0.20782272956185996,0.20782272956185996
34,0.07873065900057553,0.07985226344317192,71,7,0.014337641357027463,0.005434782608695652,0.37905695039804044,0.37905695039804044
35,0.07985226344317192,0.08163774944841858,67,11,0.01352988691437803,0.008540372670807454,0.6312227681468434,0.6312227681468434
36,0.08163774944841858,0.08331140130758286,73,5,0.01474151857835218,0.0038819875776397515,0.26333702033523354,0.26333702033523354
37,0.08331140130758286,0.08556628152728082,68,10,0.013731825525040387,0.007763975155279503,0.5654000730727073,0.5654000730727073
38,0.08556628152728082,0.08759331144392483,72,6,0.014539579967689823,0.004658385093167702,0.32039337474120083,0.32039337474120083
39,0.08759331144392483,0.08963855728507039,75,3,0.015145395799676898,0.002329192546583851,0.1537888198757764,0.1537888198757764
40,0.08963855728507039,0.09174831081181768,68,10,0.013731825525040387,0.007763975155279503,0.5654000730727073,0.5654000730727073
41,0.09174831081181768,0.0940133417025208,71,7,0.014337641357027463,0.005434782608695652,0.37905695039804044,0.37905695039804044
42,0.0940133417025208,0.09632704146206372,72,6,0.014539579967689823,0.004658385093167702,0.32039337474120083,0.32039337474120083
43,0.09632704146206372,0.09848133698105814,70,8,0.014135702746365105,0.006211180124223602,0.43939662821650394,0.43939662821650394
44,0.09848133698105814,0.10119550814852118,67,11,0.01352988691437803,0.008540372670807454,0.6312227681468434,0.6312227681468434
45,0.10119550814852118,0.10426306463778015,69,9,0.013933764135702747,0.006987577639751553,0.5014852822036187,0.5014852822036187
46,0.10426306463778015,0.10704168584197757,71,7,0.014337641357027463,0.005434782608695652,0.37905695039804044,0.37905695039804044
47,0.10704168584197757,0.10984704792499542,69,9,0.013933764135702747,0.006987577639751553,0.5014852822036187,0.5014852822036187
48,0.10984704792499542,0.11348971351981163,70,8,0.014135702746365105,0.006211180124223602,0.43939662821650394,0.43939662821650394
49,0.11348971351981163,0.11701638903468842,69,9,0.013933764135702747,0.006987577639751553,0.5014852822036187,0.5014852822036187
50,0.11701638903468842,0.12081697219982747,64,14,0.012924071082390954,0.010869565217391304,0.8410326086956521,0.8410326086956521
51,0.12081697219982747,0.12525694891810418,66,12,0.01332794830371567,0.009316770186335404,0.6990400903444383,0.6990400903444383
52,0.12525694891810418,0.12939826399087903,70,8,0.014135702746365105,0.006211180124223602,0.43939662821650394,0.43939662821650394
53,0.12939826399087903,0.13403986580669883,65,13,0.013126009693053312,0.010093167701863354,0.768944099378882,0.768944099378882
54,0.13403986580669883,0.14063206408172838,62,16,0.012520193861066236,0.012422360248447204,0.9921859346824282,0.9921859346824282
55,0.14063206408172838,0.1470197319984436,67,11,0.01352988691437803,0.008540372670807454,0.6312227681468434,0.6312227681468434
56,0.1470197319984436,0.15327654182910916,64,14,0.012924071082390954,0.010869565217391304,0.8410326086956521,0.8410326086956521
57,0.15327654182910916,0.16088011153042317,71,7,0.014337641357027463,0.005434782608695652,0.37905695039804044,0.37905695039804044
58,0.16088011153042317,0.16874236725270747,68,10,0.013731825525040387,0.007763975155279503,0.5654000730727073,0.5654000730727073
59,0.16874236725270747,0.1764416098594665,70,8,0.014135702746365105,0.006211180124223602,0.43939662821650394,0.43939662821650394
60,0.1764416098594665,0.1868831567466259,63,15,0.012722132471728594,0.011645962732919254,0.9154096421177166,0.9154096421177166
61,0.1868831567466259,0.19827057644724844,62,16,0.012520193861066236,0.012422360248447204,0.9921859346824282,0.9921859346824282
62,0.19827057644724844,0.20845224615186447,65,13,0.013126009693053312,0.010093167701863354,0.768944099378882,0.768944099378882
63,0.20845224615186447,0.22181088924407955,52,26,0.01050080775444265,0.020186335403726708,1.9223602484472049,1.9223602484472049
64,0.22181088924407955,0.23752883262932298,56,22,0.011308562197092083,0.017080745341614908,1.5104259094942327,1.5104259094942327
65,0.23752883262932298,0.25563272237777723,52,26,0.01050080775444265,0.020186335403726708,1.9223602484472049,1.9223602484472049
66,0.25563272237777723,0.27915451154112814,61,17,0.012318255250403877,0.013198757763975156,1.0714794827410652,1.0714794827410652
67,0.27915451154112814,0.2993045911192894,50,28,0.010096930533117932,0.021739130434782608,2.1530434782608694,2.1530434782608694
68,0.2993045911192894,0.326439702138305,49,29,0.009894991922455574,0.02251552795031056,2.27544682469261,2.27544682469261
69,0.326439702138305,0.35615822672843933,45,33,0.009087237479806139,0.02562111801242236,2.8194616977225673,2.8194616977225673
70,0.35615822672843933,0.3906198732554913,31,47,0.006260096930533118,0.036490683229813664,5.829092366259267,5.829092366259267
71,0.3906198732554913,0.4365193575620652,27,51,0.005452342487883684,0.039596273291925464,7.262249827467218,7.262249827467218
72,0.4365193575620652,0.482823283597827,24,54,0.004846526655896607,0.04192546583850932,8.650621118012424,8.650621118012424
