seed,alpha,R_statistic,iou_thresh,n_cal_all_null_clusters,total_tp_clusters,total_tp_candidates,sa_rej,sa_fp,sa_tp,sa_fdp_pooled,sa_family_fdp_mean,sa_recall_object,base_rej,base_fp,base_tp,base_fdp_pooled,base_family_fdp_mean,base_recall_candidate,base_recall_object
6,0.05,top2_mean_phi,0.5,3690,446,704,137,2,135,0.014598540145985401,0.0037243947858473,0.30269058295964124,130,2,128,0.015384615384615385,0.0037243947858473,0.18181818181818182,0.2825112107623318
6,0.1,top2_mean_phi,0.5,3690,446,704,180,6,174,0.03333333333333333,0.006842164663393713,0.3901345291479821,187,5,182,0.026737967914438502,0.006362507759155802,0.2585227272727273,0.3991031390134529
6,0.15,top2_mean_phi,0.5,3690,446,704,205,9,196,0.04390243902439024,0.010862818125387957,0.43946188340807174,204,7,197,0.03431372549019608,0.010086902545003102,0.27982954545454547,0.4327354260089686
6,0.2,top2_mean_phi,0.5,3690,446,704,221,11,210,0.049773755656108594,0.012957790192427064,0.47085201793721976,216,9,207,0.041666666666666664,0.012259466170080694,0.2940340909090909,0.4484304932735426
7,0.05,top2_mean_phi,0.5,4112,419,635,108,4,104,0.037037037037037035,0.002482929857231533,0.24821002386634844,103,2,101,0.019417475728155338,0.002482929857231533,0.15905511811023623,0.24105011933174225
7,0.1,top2_mean_phi,0.5,4112,419,635,136,6,130,0.04411764705882353,0.0025760397268777156,0.31026252983293556,136,3,133,0.022058823529411766,0.0029484792054624456,0.2094488188976378,0.3126491646778043
7,0.15,top2_mean_phi,0.5,4112,419,635,159,10,149,0.06289308176100629,0.00723153320918684,0.3556085918854415,159,7,152,0.0440251572327044,0.006052141527001862,0.23937007874015748,0.3556085918854415
7,0.2,top2_mean_phi,0.5,4112,419,635,174,10,164,0.05747126436781609,0.006300434512725016,0.3914081145584726,167,10,157,0.059880239520958084,0.009776536312849162,0.247244094488189,0.36754176610978523
8,0.05,top2_mean_phi,0.5,3397,451,704,112,0,112,0.0,0.0,0.24833702882483372,109,0,109,0.0,0.0,0.15482954545454544,0.23503325942350334
8,0.1,top2_mean_phi,0.5,3397,451,704,130,1,129,0.007692307692307693,0.0006207324643078833,0.2860310421286031,125,1,124,0.008,0.0006207324643078833,0.17613636363636365,0.2682926829268293
8,0.15,top2_mean_phi,0.5,3397,451,704,139,3,136,0.02158273381294964,0.004345127250155183,0.30155210643015523,134,2,132,0.014925373134328358,0.002482929857231533,0.1875,0.2860310421286031
8,0.2,top2_mean_phi,0.5,3397,451,704,147,4,143,0.027210884353741496,0.0062073246430788325,0.3170731707317073,147,4,143,0.027210884353741496,0.0062073246430788325,0.203125,0.31042128603104213
9,0.05,top2_mean_phi,0.5,3278,449,720,94,3,91,0.031914893617021274,0.00558659217877095,0.2026726057906459,97,3,94,0.030927835051546393,0.00558659217877095,0.13055555555555556,0.2071269487750557
9,0.1,top2_mean_phi,0.5,3278,449,720,123,7,116,0.056910569105691054,0.010164494103041589,0.2583518930957684,120,5,115,0.041666666666666664,0.006414235464514795,0.1597222222222222,0.2516703786191537
9,0.15,top2_mean_phi,0.5,3278,449,720,141,10,131,0.07092198581560284,0.010117939168218498,0.29175946547884185,139,10,129,0.07194244604316546,0.010138630250362095,0.17916666666666667,0.2806236080178174
9,0.2,top2_mean_phi,0.5,3278,449,720,158,13,145,0.08227848101265822,0.014756503583319225,0.32293986636971045,162,14,148,0.08641975308641975,0.016618700976242875,0.20555555555555555,0.3207126948775056
10,0.05,top2_mean_phi,0.5,3810,408,648,100,2,98,0.02,0.002482929857231533,0.24019607843137256,102,1,101,0.00980392156862745,0.00186219739292365,0.1558641975308642,0.2426470588235294
10,0.1,top2_mean_phi,0.5,3810,408,648,139,4,135,0.02877697841726619,0.005276225946617008,0.33088235294117646,146,4,142,0.0273972602739726,0.0062073246430788325,0.2191358024691358,0.33578431372549017
10,0.15,top2_mean_phi,0.5,3810,408,648,155,6,149,0.03870967741935484,0.008069522036002483,0.36519607843137253,163,6,157,0.03680981595092025,0.009000620732464307,0.24228395061728394,0.3700980392156863
10,0.2,top2_mean_phi,0.5,3810,408,648,177,7,170,0.03954802259887006,0.009931719428926133,0.4166666666666667,181,7,174,0.03867403314917127,0.009931719428926133,0.26851851851851855,0.40931372549019607
11,0.05,top2_mean_phi,0.5,4162,404,627,102,4,98,0.0392156862745098,0.005772811918063315,0.24257425742574257,95,4,91,0.042105263157894736,0.0074487895716946,0.14513556618819776,0.2202970297029703
11,0.1,top2_mean_phi,0.5,4162,404,627,130,8,122,0.06153846153846154,0.01165284126177981,0.30198019801980197,131,10,121,0.07633587786259542,0.01367022177078043,0.19298245614035087,0.29455445544554454
11,0.15,top2_mean_phi,0.5,4162,404,627,152,12,140,0.07894736842105263,0.014973759945826986,0.3465346534653465,145,11,134,0.07586206896551724,0.015532419163704079,0.21371610845295055,0.32425742574257427
11,0.2,top2_mean_phi,0.5,4162,404,627,165,16,149,0.09696969696969697,0.01786379356211758,0.3688118811881188,164,15,149,0.09146341463414634,0.01962925342813611,0.23763955342902712,0.3589108910891089
12,0.05,top2_mean_phi,0.5,3740,475,811,96,2,94,0.020833333333333332,0.0037243947858473,0.19789473684210526,94,2,92,0.02127659574468085,0.0037243947858473,0.11344019728729964,0.1936842105263158
12,0.1,top2_mean_phi,0.5,3740,475,811,121,3,118,0.024793388429752067,0.00558659217877095,0.24842105263157896,119,3,116,0.025210084033613446,0.00558659217877095,0.14303329223181258,0.24210526315789474
12,0.15,top2_mean_phi,0.5,3740,475,811,142,4,138,0.028169014084507043,0.0062073246430788325,0.2905263157894737,140,3,137,0.02142857142857143,0.00558659217877095,0.16892725030826142,0.2863157894736842
12,0.2,top2_mean_phi,0.5,3740,475,811,157,6,151,0.03821656050955414,0.008335550234991575,0.3178947368421053,155,4,151,0.025806451612903226,0.0074487895716946,0.18618988902589395,0.3136842105263158
13,0.05,top2_mean_phi,0.5,4343,359,563,94,4,90,0.0425531914893617,0.0074487895716946,0.25069637883008355,92,4,88,0.043478260869565216,0.0074487895716946,0.15630550621669628,0.2395543175487465
13,0.1,top2_mean_phi,0.5,4343,359,563,114,5,109,0.043859649122807015,0.007138423339540657,0.30362116991643456,112,4,108,0.03571428571428571,0.0062073246430788325,0.19182948490230906,0.29526462395543174
13,0.15,top2_mean_phi,0.5,4343,359,563,124,11,113,0.08870967741935484,0.012725015518311606,0.3147632311977716,131,12,119,0.0916030534351145,0.014587212911235258,0.2113676731793961,0.32590529247910865
13,0.2,top2_mean_phi,0.5,4343,359,563,138,11,127,0.07971014492753623,0.012725015518311606,0.35376044568245124,140,13,127,0.09285714285714286,0.01551831160769708,0.2255772646536412,0.3426183844011142
14,0.05,top2_mean_phi,0.5,3372,425,701,91,1,90,0.01098901098901099,0.00186219739292365,0.21176470588235294,92,3,89,0.03260869565217391,0.002482929857231533,0.12696148359486448,0.20705882352941177
14,0.1,top2_mean_phi,0.5,3372,425,701,127,5,122,0.03937007874015748,0.003155390026898407,0.28705882352941176,120,3,117,0.025,0.002482929857231533,0.16690442225392296,0.27058823529411763
14,0.15,top2_mean_phi,0.5,3372,425,701,137,5,132,0.0364963503649635,0.003155390026898407,0.31058823529411766,137,5,132,0.0364963503649635,0.003155390026898407,0.18830242510699002,0.3058823529411765
14,0.2,top2_mean_phi,0.5,3372,425,701,148,7,141,0.0472972972972973,0.004438237119801365,0.33176470588235296,149,6,143,0.040268456375838924,0.005017587419822057,0.20399429386590584,0.32941176470588235
15,0.05,top2_mean_phi,0.5,3506,431,702,85,2,83,0.023529411764705882,0.0037243947858473,0.1925754060324826,86,3,83,0.03488372093023256,0.00558659217877095,0.11823361823361823,0.18793503480278423
15,0.1,top2_mean_phi,0.5,3506,431,702,107,2,105,0.018691588785046728,0.0037243947858473,0.24361948955916474,109,3,106,0.027522935779816515,0.00558659217877095,0.150997150997151,0.23897911832946636
15,0.15,top2_mean_phi,0.5,3506,431,702,124,3,121,0.024193548387096774,0.00558659217877095,0.28074245939675174,135,4,131,0.02962962962962963,0.0074487895716946,0.1866096866096866,0.2853828306264501
15,0.2,top2_mean_phi,0.5,3506,431,702,139,7,132,0.050359712230215826,0.011638733705772812,0.3062645011600928,142,8,134,0.056338028169014086,0.0148975791433892,0.1908831908831909,0.2923433874709977
16,0.05,top2_mean_phi,0.5,3238,444,747,103,5,98,0.04854368932038835,0.0062073246430788325,0.22072072072072071,99,4,95,0.04040404040404041,0.004345127250155183,0.12717536813922356,0.20945945945945946
16,0.1,top2_mean_phi,0.5,3238,444,747,135,6,129,0.044444444444444446,0.0066728739913097445,0.2905405405405405,134,6,128,0.04477611940298507,0.0066728739913097445,0.1713520749665328,0.28378378378378377
16,0.15,top2_mean_phi,0.5,3238,444,747,152,8,144,0.05263157894736842,0.008069522036002483,0.32432432432432434,150,7,143,0.04666666666666667,0.008535071384233395,0.19143239625167335,0.3108108108108108
16,0.2,top2_mean_phi,0.5,3238,444,747,172,11,161,0.06395348837209303,0.012725015518311606,0.36261261261261263,162,9,153,0.05555555555555555,0.011328367473618872,0.20481927710843373,0.3333333333333333
17,0.05,top2_mean_phi,0.5,3933,354,613,96,1,95,0.010416666666666666,0.00186219739292365,0.268361581920904,102,1,101,0.00980392156862745,0.00186219739292365,0.16476345840130505,0.2740112994350282
17,0.1,top2_mean_phi,0.5,3933,354,613,120,5,115,0.041666666666666664,0.0033105731429753774,0.3248587570621469,122,5,117,0.040983606557377046,0.0032898820608317815,0.19086460032626426,0.3192090395480226
17,0.15,top2_mean_phi,0.5,3933,354,613,128,6,122,0.046875,0.005152079453755431,0.3446327683615819,136,7,129,0.051470588235294115,0.007014276846679081,0.21044045676998369,0.3502824858757062
17,0.2,top2_mean_phi,0.5,3933,354,613,141,8,133,0.05673758865248227,0.008859545172394335,0.3757062146892655,150,8,142,0.05333333333333334,0.00887647423960273,0.23164763458401305,0.3813559322033898
18,0.05,top2_mean_phi,0.5,3350,507,805,119,7,112,0.058823529411764705,0.006952203600248293,0.22090729783037474,109,4,105,0.03669724770642202,0.004469273743016759,0.13043478260869565,0.20512820512820512
18,0.1,top2_mean_phi,0.5,3350,507,805,137,10,127,0.072992700729927,0.00881440099317194,0.2504930966469428,132,8,124,0.06060606060606061,0.00881440099317194,0.15403726708074533,0.24260355029585798
18,0.15,top2_mean_phi,0.5,3350,507,805,159,14,145,0.0880503144654088,0.01458721291123526,0.2859960552268245,157,12,145,0.07643312101910828,0.012414649286157665,0.18012422360248448,0.28402366863905326
18,0.2,top2_mean_phi,0.5,3350,507,805,181,15,166,0.08287292817679558,0.014028553693358162,0.32741617357001973,173,14,159,0.08092485549132948,0.01458721291123526,0.19751552795031055,0.3096646942800789
19,0.05,top2_mean_phi,0.5,3281,488,844,132,4,128,0.030303030303030304,0.0074487895716946,0.26229508196721313,130,4,126,0.03076923076923077,0.0074487895716946,0.14928909952606634,0.2520491803278688
19,0.1,top2_mean_phi,0.5,3281,488,844,171,11,160,0.06432748538011696,0.01551831160769708,0.32786885245901637,176,10,166,0.056818181818181816,0.015052762259466168,0.1966824644549763,0.3319672131147541
19,0.15,top2_mean_phi,0.5,3281,488,844,198,15,183,0.07575757575757576,0.021415270018621976,0.375,197,15,182,0.07614213197969544,0.02110490378646803,0.2156398104265403,0.36475409836065575
19,0.2,top2_mean_phi,0.5,3281,488,844,214,18,196,0.08411214953271028,0.0228739913097455,0.4016393442622951,220,18,202,0.08181818181818182,0.022470515207945376,0.23933649289099526,0.3975409836065574
