bin,left,right,null_count,tp_count,p0,p1,raw_phi,regularized_raw_phi,phi
0,0.0500132888555526,0.050543496385216644,74,8,0.01487138263665595,0.005191434133679429,0.3490888682322816,0.3490888682322816,0.3490888682322816
1,0.050543496385216644,0.05106310062110423,75,6,0.01507234726688103,0.003893575600259572,0.2583257624918884,0.2583257624918884,0.2583257624918884
2,0.05106310062110423,0.05175308324396604,79,3,0.01587620578778135,0.001946787800129786,0.12262298852463056,0.12262298852463056,0.12262298852463056
3,0.05175308324396604,0.05243305489420886,78,3,0.01567524115755627,0.001946787800129786,0.1241950781211002,0.1241950781211002,0.1241950781211002
4,0.05243305489420886,0.05301453731954098,77,5,0.01547427652733119,0.003244646333549643,0.20968000202263667,0.20968000202263667,0.20968000202263667
5,0.05301453731954098,0.05360012687742708,76,5,0.01527331189710611,0.003244646333549643,0.21243894941767136,0.21243894941767136,0.21243894941767136
6,0.05360012687742708,0.054151373542845174,77,5,0.01547427652733119,0.003244646333549643,0.20968000202263667,0.20968000202263667,0.20968000202263667
7,0.054151373542845174,0.05497550889849658,74,7,0.01487138263665595,0.004542504866969501,0.3054527597032464,0.3054527597032464,0.3054527597032464
8,0.05497550889849658,0.0556421255692839,78,4,0.01567524115755627,0.0025957170668397143,0.16559343749480024,0.16559343749480024,0.16559343749480024
9,0.0556421255692839,0.0564598944038152,77,4,0.01547427652733119,0.0025957170668397143,0.16774400161810935,0.16774400161810935,0.16774400161810935
10,0.0564598944038152,0.05718623809516422,80,1,0.01607717041800643,0.0006489292667099286,0.04036340038935756,0.04036340038935756,0.04036340038935756
11,0.05718623809516422,0.058065780252218216,76,6,0.01527331189710611,0.003893575600259572,0.25492673930120563,0.25492673930120563,0.25492673930120563
12,0.058065780252218216,0.05878599807620043,72,9,0.014469453376205787,0.005840363400389357,0.4036340038935756,0.4036340038935756,0.4036340038935756
13,0.05878599807620043,0.059577883407473484,79,3,0.01587620578778135,0.001946787800129786,0.12262298852463056,0.12262298852463056,0.12262298852463056
14,0.059577883407473484,0.06045013107359405,77,4,0.01547427652733119,0.0025957170668397143,0.16774400161810935,0.16774400161810935,0.16774400161810935
15,0.06045013107359405,0.06137989088892932,76,6,0.01527331189710611,0.003893575600259572,0.25492673930120563,0.25492673930120563,0.25492673930120563
16,0.06137989088892932,0.06245609726756803,75,6,0.01507234726688103,0.003893575600259572,0.2583257624918884,0.2583257624918884,0.2583257624918884
17,0.06245609726756803,0.06348311007022857,75,7,0.01507234726688103,0.004542504866969501,0.3013800562405365,0.3013800562405365,0.3013800562405365
18,0.06348311007022857,0.06447140462696548,75,6,0.01507234726688103,0.003893575600259572,0.2583257624918884,0.2583257624918884,0.2583257624918884
19,0.06447140462696548,0.0654165595769882,79,2,0.01587620578778135,0.0012978585334198572,0.08174865901642037,0.08174865901642037,0.08174865901642037
20,0.0654165595769882,0.06619674861431118,78,4,0.01567524115755627,0.0025957170668397143,0.16559343749480024,0.16559343749480024,0.16559343749480024
21,0.06619674861431118,0.0672698140144348,77,4,0.01547427652733119,0.0025957170668397143,0.16774400161810935,0.16774400161810935,0.16774400161810935
22,0.0672698140144348,0.0682768430560827,80,2,0.01607717041800643,0.0012978585334198572,0.08072680077871512,0.08072680077871512,0.08072680077871512
23,0.0682768430560827,0.0694602474570274,76,5,0.01527331189710611,0.003244646333549643,0.21243894941767136,0.21243894941767136,0.21243894941767136
24,0.0694602474570274,0.07080299034714693,77,5,0.01547427652733119,0.003244646333549643,0.20968000202263667,0.20968000202263667,0.20968000202263667
25,0.07080299034714693,0.07206872254610061,78,3,0.01567524115755627,0.001946787800129786,0.1241950781211002,0.1241950781211002,0.1241950781211002
26,0.07206872254610061,0.07333721816539758,79,3,0.01587620578778135,0.001946787800129786,0.12262298852463056,0.12262298852463056,0.12262298852463056
27,0.07333721816539758,0.07474718838930128,73,8,0.014670418006430869,0.005191434133679429,0.3538709075231347,0.3538709075231347,0.3538709075231347
28,0.07474718838930128,0.07663506641983986,74,8,0.01487138263665595,0.005191434133679429,0.3490888682322816,0.3490888682322816,0.3490888682322816
29,0.07663506641983986,0.0780936516821384,74,7,0.01487138263665595,0.004542504866969501,0.3054527597032464,0.3054527597032464,0.3054527597032464
30,0.0780936516821384,0.07949921898543832,72,9,0.014469453376205787,0.005840363400389357,0.4036340038935756,0.4036340038935756,0.4036340038935756
31,0.07949921898543832,0.08103668540716169,76,6,0.01527331189710611,0.003893575600259572,0.25492673930120563,0.25492673930120563,0.25492673930120563
32,0.08103668540716169,0.08241359777748583,75,6,0.01507234726688103,0.003893575600259572,0.2583257624918884,0.2583257624918884,0.2583257624918884
33,0.08241359777748583,0.08399136811494826,72,10,0.014469453376205787,0.006489292667099286,0.44848222654841735,0.44848222654841735,0.44848222654841735
34,0.08399136811494826,0.08536601625382892,74,7,0.01487138263665595,0.004542504866969501,0.3054527597032464,0.3054527597032464,0.3054527597032464
35,0.08536601625382892,0.08747411519289017,76,6,0.01527331189710611,0.003893575600259572,0.25492673930120563,0.25492673930120563,0.25492673930120563
36,0.08747411519289017,0.08947609215974803,76,5,0.01527331189710611,0.003244646333549643,0.21243894941767136,0.21243894941767136,0.21243894941767136
37,0.08947609215974803,0.09154214560985562,76,6,0.01527331189710611,0.003893575600259572,0.25492673930120563,0.25492673930120563,0.25492673930120563
38,0.09154214560985562,0.09392004311084742,72,9,0.014469453376205787,0.005840363400389357,0.4036340038935756,0.4036340038935756,0.4036340038935756
39,0.09392004311084742,0.0959052070975303,69,12,0.013866559485530547,0.007787151200519144,0.5615777445475835,0.5615777445475835,0.5615777445475835
40,0.0959052070975303,0.09833628349006172,78,4,0.01567524115755627,0.0025957170668397143,0.16559343749480024,0.16559343749480024,0.16559343749480024
41,0.09833628349006172,0.10052956566214556,70,11,0.014067524115755627,0.007138221933809215,0.5074256048947807,0.5074256048947807,0.5074256048947807
42,0.10052956566214556,0.10284463800489896,73,9,0.014670418006430869,0.005840363400389357,0.3981047709635266,0.3981047709635266,0.3981047709635266
43,0.10284463800489896,0.10592442452907558,68,13,0.013665594855305467,0.008436080467229072,0.6173225941901744,0.6173225941901744,0.6173225941901744
44,0.10592442452907558,0.10888259485363955,68,14,0.013665594855305467,0.009085009733939001,0.6648089475894187,0.6648089475894187,0.6648089475894187
45,0.10888259485363955,0.11195860058069224,71,10,0.014268488745980707,0.006489292667099286,0.45479887762656407,0.45479887762656407,0.45479887762656407
46,0.11195860058069224,0.11507639102637761,69,13,0.013866559485530547,0.008436080467229072,0.6083758899265487,0.6083758899265487,0.6083758899265487
47,0.11507639102637761,0.1191374957561493,69,12,0.013866559485530547,0.007787151200519144,0.5615777445475835,0.5615777445475835,0.5615777445475835
48,0.1191374957561493,0.12233587801456447,72,10,0.014469453376205787,0.006489292667099286,0.44848222654841735,0.44848222654841735,0.44848222654841735
49,0.12233587801456447,0.12698382884263992,67,14,0.013464630225080387,0.009085009733939001,0.6747314691952309,0.6747314691952309,0.6747314691952309
50,0.12698382884263992,0.13205991610884682,70,11,0.014067524115755627,0.007138221933809215,0.5074256048947807,0.5074256048947807,0.5074256048947807
51,0.13205991610884682,0.13622646331787105,72,10,0.014469453376205787,0.006489292667099286,0.44848222654841735,0.44848222654841735,0.44848222654841735
52,0.13622646331787105,0.14141822010278707,63,18,0.012660771704180064,0.011680726800778715,0.9225920088996014,0.9225920088996014,0.9225920088996014
53,0.14141822010278707,0.14664084315299988,66,16,0.013263665594855305,0.010382868267358857,0.7828053408845103,0.7828053408845103,0.7828053408845103
54,0.14664084315299988,0.15197570249438286,66,15,0.013263665594855305,0.00973393900064893,0.7338800070792284,0.7338800070792284,0.7338800070792284
55,0.15197570249438286,0.15800847411155697,65,17,0.013062700964630225,0.011031797534068787,0.8445265312234813,0.8445265312234813,0.8445265312234813
56,0.15800847411155697,0.16493315175175674,57,24,0.011454983922829582,0.015574302401038288,1.359609276273097,1.359609276273097,1.359609276273097
57,0.16493315175175674,0.17167811989784243,66,16,0.013263665594855305,0.010382868267358857,0.7828053408845103,0.7828053408845103,0.7828053408845103
58,0.17167811989784243,0.1790387988090515,63,18,0.012660771704180064,0.011680726800778715,0.9225920088996014,0.9225920088996014,0.9225920088996014
59,0.1790387988090515,0.1865197718143463,50,31,0.01004823151125402,0.020116807268007787,2.0020246593121347,2.0020246593121347,2.0020246593121347
60,0.1865197718143463,0.19443117305636404,66,16,0.013263665594855305,0.010382868267358857,0.7828053408845103,0.7828053408845103,0.7828053408845103
61,0.19443117305636404,0.2050739839673043,57,24,0.011454983922829582,0.015574302401038288,1.359609276273097,1.359609276273097,1.359609276273097
62,0.2050739839673043,0.21724288091063504,58,24,0.011655948553054662,0.015574302401038288,1.336167737027009,1.336167737027009,1.336167737027009
63,0.21724288091063504,0.22830557227134698,55,26,0.011053054662379422,0.016872160934458143,1.526470414724795,1.526470414724795,1.526470414724795
64,0.22830557227134698,0.24315206333994865,53,29,0.01065112540192926,0.01881894873458793,1.7668507340247084,1.7668507340247084,1.7668507340247084
65,0.24315206333994865,0.2586266279220582,48,33,0.00964630225080386,0.021414665801427646,2.2199870214146658,2.2199870214146658,2.2199870214146658
66,0.2586266279220582,0.27695563584566124,47,35,0.009445337620578777,0.0227125243348475,2.404628108302153,2.404628108302153,2.404628108302153
67,0.27695563584566124,0.3030987143516542,42,39,0.008440514469453377,0.025308241401687217,2.9984240289237043,2.9984240289237043,2.9984240289237043
68,0.3030987143516542,0.3261285617947578,38,44,0.007636655948553055,0.02855288773523686,3.738925509751016,3.738925509751016,3.738925509751016
