alpha,n_seeds,sa_fdp_pooled_mean,sa_fdp_pooled_std,sa_family_fdp_mean,sa_rej_mean,sa_recall_object_mean,base_fdp_pooled_mean,base_family_fdp_mean,base_rej_mean,base_recall_object_mean,recall_ratio_sa_over_base_object
0.05,1,0.034482758620689655,,0.004469273743016759,116.0,0.2586605080831409,0.02702702702702703,0.0026070763500931097,111.0,0.24480369515011546,1.0566
0.1,1,0.028368794326241134,,0.0032278088144009932,141.0,0.3163972286374134,0.03007518796992481,0.0032278088144009932,133.0,0.29330254041570436,1.0787
0.15,1,0.048484848484848485,,0.008690254500310366,165.0,0.3625866050808314,0.038461538461538464,0.006021104903786468,156.0,0.3371824480369515,1.0753
0.2,1,0.06179775280898876,,0.01185599006828057,178.0,0.3856812933025404,0.046242774566473986,0.008690254500310366,173.0,0.371824480369515,1.0373
