alpha,num_test_families,num_rejected_families,total_rejections,fp,tp,fdp,recall,mean_family_fdp,score_floor,total_pruned,seed,method,stratum
0.05,193,37,42,0,42,0.0,0.17796610169491525,0.0,0.4,381,0,betting,K<=5
0.05,53,5,11,0,11,0.0,0.07096774193548387,0.0,0.4,533,0,betting,5<K<=30
0.05,5,0,0,0,0,0.0,0.0,0.0,0.4,223,0,betting,K>30
0.1,193,53,60,0,60,0.0,0.2542372881355932,0.0,0.4,381,0,betting,K<=5
0.1,53,10,19,1,18,0.05263157894736842,0.11612903225806452,0.009433962264150943,0.4,533,0,betting,5<K<=30
0.1,5,0,0,0,0,0.0,0.0,0.0,0.4,223,0,betting,K>30
0.15,193,53,60,0,60,0.0,0.2542372881355932,0.0,0.4,381,0,betting,K<=5
0.15,53,14,26,4,22,0.15384615384615385,0.14193548387096774,0.03459119496855346,0.4,533,0,betting,5<K<=30
0.15,5,0,0,0,0,0.0,0.0,0.0,0.4,223,0,betting,K>30
0.2,193,59,70,1,69,0.014285714285714285,0.2923728813559322,0.0025906735751295338,0.4,381,0,betting,K<=5
0.2,53,22,47,10,37,0.2127659574468085,0.23870967741935484,0.07547169811320754,0.4,533,0,betting,5<K<=30
0.2,5,4,12,6,6,0.5,0.1875,0.44666666666666666,0.4,223,0,betting,K>30
0.05,67,10,15,2,13,0.13333333333333333,0.06341463414634146,0.005970149253731343,0.4,742,1,betting,5<K<=30
0.05,178,38,42,0,42,0.0,0.20192307692307693,0.0,0.4,340,1,betting,K<=5
0.05,6,0,0,0,0,0.0,0.0,0.0,0.4,283,1,betting,K>30
0.1,67,11,16,2,14,0.125,0.06829268292682927,0.005970149253731343,0.4,742,1,betting,5<K<=30
0.1,178,39,43,0,43,0.0,0.20673076923076922,0.0,0.4,340,1,betting,K<=5
0.1,6,0,0,0,0,0.0,0.0,0.0,0.4,283,1,betting,K>30
0.15,67,21,42,9,33,0.21428571428571427,0.16097560975609757,0.021641791044776117,0.4,742,1,betting,5<K<=30
0.15,178,41,49,0,49,0.0,0.23557692307692307,0.0,0.4,340,1,betting,K<=5
0.15,6,2,10,4,6,0.4,0.15384615384615385,0.09523809523809523,0.4,283,1,betting,K>30
