alpha,num_test_families,num_rejected_families,total_rejections,fp,tp,fdp,recall,mean_family_fdp,score_floor,total_pruned,seed,method,cal_null_size,n_cal
0.05,251,42,53,0,53,0.0,0.12529550827423167,0.0,0.4,1137,0,betting,all,935
0.1,251,63,79,1,78,0.012658227848101266,0.18439716312056736,0.00199203187250996,0.4,1137,0,betting,all,935
0.15,251,67,86,4,82,0.046511627906976744,0.1938534278959811,0.0073041168658698535,0.4,1137,0,betting,all,935
0.2,251,85,129,17,112,0.13178294573643412,0.2647754137115839,0.026826029216467463,0.4,1137,0,betting,all,935
0.05,251,48,57,2,55,0.03508771929824561,0.12168141592920353,0.0015936254980079682,0.4,1365,1,betting,all,1011
0.1,251,50,59,2,57,0.03389830508474576,0.1261061946902655,0.0015936254980079682,0.4,1365,1,betting,all,1011
0.15,251,64,101,13,88,0.12871287128712872,0.19469026548672566,0.00805350028457598,0.4,1365,1,betting,all,1011
0.2,251,80,142,27,115,0.19014084507042253,0.25442477876106195,0.02756075266035425,0.4,1365,1,betting,all,1011
0.05,251,41,48,0,48,0.0,0.10933940774487472,0.0,0.4,1404,2,betting,all,1057
0.1,251,48,59,0,59,0.0,0.13439635535307518,0.0,0.4,1404,2,betting,all,1057
0.15,251,63,84,5,79,0.05952380952380952,0.17995444191343962,0.009296148738379813,0.4,1404,2,betting,all,1057
0.2,251,74,103,12,91,0.11650485436893204,0.2072892938496583,0.025232403718459494,0.4,1404,2,betting,all,1057
0.05,251,42,58,0,58,0.0,0.12033195020746888,0.0,0.4,1379,3,betting,all,1022
0.1,251,46,62,0,62,0.0,0.12863070539419086,0.0,0.4,1379,3,betting,all,1022
0.15,251,76,129,13,116,0.10077519379844961,0.24066390041493776,0.024188958451906658,0.4,1379,3,betting,all,1022
0.2,251,76,129,13,116,0.10077519379844961,0.24066390041493776,0.024188958451906658,0.4,1379,3,betting,all,1022
0.05,251,35,37,1,36,0.02702702702702703,0.07547169811320754,0.00398406374501992,0.4,1438,4,betting,all,1052
0.1,251,42,45,1,44,0.022222222222222223,0.09224318658280922,0.00398406374501992,0.4,1438,4,betting,all,1052
0.15,251,55,66,3,63,0.045454545454545456,0.1320754716981132,0.00796812749003984,0.4,1438,4,betting,all,1052
0.2,251,64,88,7,81,0.07954545454545454,0.16981132075471697,0.012284196547144754,0.4,1438,4,betting,all,1052
0.05,251,52,61,2,59,0.03278688524590164,0.13053097345132744,0.00796812749003984,0.4,1262,5,betting,all,1055
0.1,251,59,74,5,69,0.06756756756756757,0.15265486725663716,0.013944223107569721,0.4,1262,5,betting,all,1055
0.15,251,83,116,11,105,0.09482758620689655,0.2323008849557522,0.024568393094289508,0.4,1262,5,betting,all,1055
0.2,251,84,118,13,105,0.11016949152542373,0.2323008849557522,0.028552456839309428,0.4,1262,5,betting,all,1055
0.05,251,42,44,2,42,0.045454545454545456,0.0995260663507109,0.00796812749003984,0.4,1407,6,betting,all,1075
0.1,251,42,44,2,42,0.045454545454545456,0.0995260663507109,0.00796812749003984,0.4,1407,6,betting,all,1075
0.15,251,77,98,11,87,0.11224489795918367,0.20616113744075829,0.023572377158034525,0.4,1407,6,betting,all,1075
0.2,251,79,104,11,93,0.10576923076923077,0.22037914691943128,0.023572377158034525,0.4,1407,6,betting,all,1075
0.05,251,43,45,2,43,0.044444444444444446,0.11286089238845144,0.00796812749003984,0.4,1241,7,betting,all,1248
0.1,251,56,59,2,57,0.03389830508474576,0.14960629921259844,0.00796812749003984,0.4,1241,7,betting,all,1248
0.15,251,57,60,2,58,0.03333333333333333,0.15223097112860892,0.00796812749003984,0.4,1241,7,betting,all,1248
0.2,251,72,86,10,76,0.11627906976744186,0.1994750656167979,0.016884841586036807,0.4,1241,7,betting,all,1248
0.05,251,43,53,2,51,0.03773584905660377,0.11617312072892938,0.00796812749003984,0.4,1534,8,betting,all,997
0.1,251,47,59,2,57,0.03389830508474576,0.12984054669703873,0.00796812749003984,0.4,1534,8,betting,all,997
0.15,251,61,80,4,76,0.05,0.17312072892938496,0.01195219123505976,0.4,1534,8,betting,all,997
0.2,251,64,87,6,81,0.06896551724137931,0.1845102505694761,0.01195219123505976,0.4,1534,8,betting,all,997
0.05,251,41,46,1,45,0.021739130434782608,0.10250569476082004,0.00398406374501992,0.4,1309,9,betting,all,1024
0.1,251,43,49,1,48,0.02040816326530612,0.10933940774487472,0.00398406374501992,0.4,1309,9,betting,all,1024
0.15,251,67,85,5,80,0.058823529411764705,0.18223234624145787,0.01593625498007968,0.4,1309,9,betting,all,1024
0.2,251,69,93,6,87,0.06451612903225806,0.19817767653758542,0.016600265604249667,0.4,1309,9,betting,all,1024
0.05,251,47,54,0,54,0.0,0.1197339246119734,0.0,0.4,1320,10,betting,all,1103
0.1,251,61,85,10,75,0.11764705882352941,0.1662971175166297,0.00846613545816733,0.4,1320,10,betting,all,1103
0.15,251,72,114,18,96,0.15789473684210525,0.21286031042128603,0.015134268122315931,0.4,1320,10,betting,all,1103
0.2,251,72,114,18,96,0.15789473684210525,0.21286031042128603,0.015134268122315931,0.4,1320,10,betting,all,1103
0.05,251,44,47,0,47,0.0,0.10467706013363029,0.0,0.4,1207,11,betting,all,1218
0.1,251,47,50,0,50,0.0,0.111358574610245,0.0,0.4,1207,11,betting,all,1218
0.15,251,63,70,1,69,0.014285714285714285,0.15367483296213807,0.00398406374501992,0.4,1207,11,betting,all,1218
0.2,251,63,71,1,70,0.014084507042253521,0.155902004454343,0.00398406374501992,0.4,1207,11,betting,all,1218
0.05,251,60,69,2,67,0.028985507246376812,0.1554524361948956,0.00796812749003984,0.4,1346,12,betting,all,931
0.1,251,77,101,8,93,0.07920792079207921,0.21577726218097448,0.018924302788844622,0.4,1346,12,betting,all,931
0.15,251,78,104,8,96,0.07692307692307693,0.22273781902552203,0.016268260292164674,0.4,1346,12,betting,all,931
0.2,251,84,114,11,103,0.09649122807017543,0.23897911832946636,0.021248339973439574,0.4,1346,12,betting,all,931
0.05,251,49,54,1,53,0.018518518518518517,0.12709832134292565,0.00398406374501992,0.4,1261,13,betting,all,1011
0.1,251,74,92,5,87,0.05434782608695652,0.20863309352517986,0.012616201859229747,0.4,1261,13,betting,all,1011
0.15,251,75,96,6,90,0.0625,0.2158273381294964,0.013612217795484728,0.4,1261,13,betting,all,1011
0.2,251,78,104,11,93,0.10576923076923077,0.22302158273381295,0.019256308100929615,0.4,1261,13,betting,all,1011
0.05,251,40,50,0,50,0.0,0.11337868480725624,0.0,0.4,1572,14,betting,all,1014
0.1,251,56,71,2,69,0.028169014084507043,0.1564625850340136,0.00597609561752988,0.4,1572,14,betting,all,1014
0.15,251,59,77,3,74,0.03896103896103896,0.16780045351473924,0.00796812749003984,0.4,1572,14,betting,all,1014
0.2,251,69,100,6,94,0.06,0.21315192743764172,0.014608233731739707,0.4,1572,14,betting,all,1014
0.05,251,55,61,0,61,0.0,0.14878048780487804,0.0,0.4,1129,15,betting,all,1102
0.1,251,56,63,0,63,0.0,0.15365853658536585,0.0,0.4,1129,15,betting,all,1102
0.15,251,75,87,3,84,0.034482758620689655,0.2048780487804878,0.0099601593625498,0.4,1129,15,betting,all,1102
0.2,251,75,87,3,84,0.034482758620689655,0.2048780487804878,0.0099601593625498,0.4,1129,15,betting,all,1102
0.05,251,41,47,2,45,0.0425531914893617,0.10297482837528604,0.00796812749003984,0.4,1276,16,betting,all,814
0.1,251,48,61,2,59,0.03278688524590164,0.13501144164759726,0.00796812749003984,0.4,1276,16,betting,all,814
0.15,251,66,83,5,78,0.060240963855421686,0.17848970251716248,0.017928286852589643,0.4,1276,16,betting,all,814
0.2,251,76,103,13,90,0.1262135922330097,0.20594965675057209,0.03406374501992032,0.4,1276,16,betting,all,814
0.05,251,54,64,2,62,0.03125,0.14027149321266968,0.00597609561752988,0.4,1377,17,betting,all,1119
0.1,251,62,77,4,73,0.05194805194805195,0.16515837104072398,0.008964143426294821,0.4,1377,17,betting,all,1119
