bin,left,right,null_count,tp_count,p0,p1,raw_phi,phi
0,0.0500020310282707,0.050615115743130365,73,4,0.01490100020412329,0.0033444816053511705,0.2244467860906217,0.2244467860906217
1,0.050615115743130365,0.05117011759430167,67,9,0.013676260461318637,0.007525083612040134,0.5502296211251435,0.5502296211251435
2,0.05117011759430167,0.05178290922194714,73,3,0.01490100020412329,0.002508361204013378,0.16833508956796628,0.16833508956796628
3,0.05178290922194714,0.05229005962610236,69,7,0.014084507042253521,0.005852842809364548,0.4155518394648829,0.4155518394648829
4,0.05229005962610236,0.052852082997560425,73,3,0.01490100020412329,0.002508361204013378,0.16833508956796628,0.16833508956796628
5,0.052852082997560425,0.05336510222405187,71,6,0.014492753623188406,0.005016722408026756,0.34615384615384615,0.34615384615384615
6,0.05336510222405187,0.054147261939942785,73,3,0.01490100020412329,0.002508361204013378,0.16833508956796628,0.16833508956796628
7,0.054147261939942785,0.05466326773166652,71,5,0.014492753623188406,0.004180602006688963,0.28846153846153844,0.28846153846153844
8,0.05466326773166652,0.05538354171439998,68,8,0.01388038375178608,0.006688963210702341,0.48190045248868774,0.48190045248868774
9,0.05538354171439998,0.055946071632206426,71,5,0.014492753623188406,0.004180602006688963,0.28846153846153844,0.28846153846153844
10,0.055946071632206426,0.056613974459469286,69,7,0.014084507042253521,0.005852842809364548,0.4155518394648829,0.4155518394648829
11,0.056613974459469286,0.057417929172515786,73,4,0.01490100020412329,0.0033444816053511705,0.2244467860906217,0.2244467860906217
12,0.057417929172515786,0.058012723363935925,72,4,0.014696876913655848,0.0033444816053511705,0.22756410256410256,0.22756410256410256
13,0.058012723363935925,0.058711652643978575,71,5,0.014492753623188406,0.004180602006688963,0.28846153846153844,0.28846153846153844
14,0.058711652643978575,0.05945252859964963,70,6,0.014288630332720964,0.005016722408026756,0.35109890109890113,0.35109890109890113
15,0.05945252859964963,0.06029845923185344,73,3,0.01490100020412329,0.002508361204013378,0.16833508956796628,0.16833508956796628
16,0.06029845923185344,0.061106095090508454,72,4,0.014696876913655848,0.0033444816053511705,0.22756410256410256,0.22756410256410256
17,0.061106095090508454,0.06202409174293279,70,7,0.014288630332720964,0.005852842809364548,0.4096153846153846,0.4096153846153846
18,0.06202409174293279,0.06292201951146123,74,2,0.015105123494590733,0.0016722408026755853,0.1107068607068607,0.1107068607068607
19,0.06292201951146123,0.06369564309716219,73,3,0.01490100020412329,0.002508361204013378,0.16833508956796628,0.16833508956796628
20,0.06369564309716219,0.06452248934656381,70,6,0.014288630332720964,0.005016722408026756,0.35109890109890113,0.35109890109890113
21,0.06452248934656381,0.06534359194338313,72,4,0.014696876913655848,0.0033444816053511705,0.22756410256410256,0.22756410256410256
22,0.06534359194338313,0.066316700540483,70,7,0.014288630332720964,0.005852842809364548,0.4096153846153846,0.4096153846153846
23,0.066316700540483,0.0671319127082824,71,5,0.014492753623188406,0.004180602006688963,0.28846153846153844,0.28846153846153844
