selected,selected_fraction,threshold,fp,tp,fdp,recall
10,0.01020408163265306,0.7477677464485168,10,0,1.0,0.0
20,0.02040816326530612,0.5860422849655151,20,0,1.0,0.0
29,0.02959183673469388,0.4621921479701996,29,0,1.0,0.0
39,0.03979591836734694,0.41744184494018555,39,0,1.0,0.0
49,0.05,0.3740699589252472,49,0,1.0,0.0
59,0.06020408163265306,0.33259376883506775,59,0,1.0,0.0
69,0.07040816326530612,0.3042038083076477,69,0,1.0,0.0
78,0.07959183673469387,0.2673172056674957,78,0,1.0,0.0
88,0.08979591836734693,0.2360147088766098,88,0,1.0,0.0
98,0.1,0.2251051962375641,98,0,1.0,0.0
108,0.11020408163265306,0.20209598541259766,108,0,1.0,0.0
118,0.12040816326530612,0.19571445882320404,118,0,1.0,0.0
127,0.12959183673469388,0.18665319681167603,127,0,1.0,0.0
137,0.13979591836734695,0.1749831885099411,137,0,1.0,0.0
147,0.15,0.1700088530778885,147,0,1.0,0.0
157,0.16020408163265307,0.16156329214572906,157,0,1.0,0.0
167,0.1704081632653061,0.15654107928276062,167,0,1.0,0.0
176,0.17959183673469387,0.14720427989959717,176,0,1.0,0.0
186,0.18979591836734694,0.13967309892177582,186,0,1.0,0.0
196,0.2,0.13298407196998596,196,0,1.0,0.0
206,0.21020408163265306,0.12641671299934387,206,0,1.0,0.0
216,0.22040816326530613,0.12125102430582047,216,0,1.0,0.0
225,0.22959183673469388,0.11501719057559967,225,0,1.0,0.0
235,0.23979591836734693,0.10905979573726654,235,0,1.0,0.0
245,0.25,0.10310641676187515,245,0,1.0,0.0
255,0.2602040816326531,0.0997861847281456,255,0,1.0,0.0
265,0.27040816326530615,0.09504226595163345,265,0,1.0,0.0
274,0.2795918367346939,0.09259820729494095,274,0,1.0,0.0
284,0.2897959183673469,0.0900762677192688,284,0,1.0,0.0
294,0.3,0.08675803989171982,294,0,1.0,0.0
304,0.31020408163265306,0.08372730761766434,304,0,1.0,0.0
314,0.32040816326530613,0.08113930374383926,314,0,1.0,0.0
323,0.3295918367346939,0.07803452759981155,323,0,1.0,0.0
333,0.33979591836734696,0.07476529479026794,333,0,1.0,0.0
343,0.35,0.07193400710821152,343,0,1.0,0.0
353,0.36020408163265305,0.07016025483608246,353,0,1.0,0.0
363,0.3704081632653061,0.06849363446235657,363,0,1.0,0.0
372,0.3795918367346939,0.06709817051887512,372,0,1.0,0.0
382,0.38979591836734695,0.06413590162992477,382,0,1.0,0.0
392,0.4,0.06224369257688522,392,0,1.0,0.0
402,0.41020408163265304,0.06057613343000412,402,0,1.0,0.0
412,0.4204081632653061,0.05921468138694763,412,0,1.0,0.0
421,0.42959183673469387,0.05793577432632446,421,0,1.0,0.0
431,0.43979591836734694,0.056142281740903854,431,0,1.0,0.0
441,0.45,0.05450081825256348,441,0,1.0,0.0
451,0.4602040816326531,0.0530703030526638,451,0,1.0,0.0
461,0.4704081632653061,0.051875315606594086,461,0,1.0,0.0
470,0.47959183673469385,0.05092083290219307,470,0,1.0,0.0
480,0.4897959183673469,0.05018363520503044,480,0,1.0,0.0
490,0.5,0.048698391765356064,490,0,1.0,0.0
500,0.5102040816326531,0.04594063013792038,500,0,1.0,0.0
510,0.5204081632653061,0.043320007622241974,510,0,1.0,0.0
