selected,selected_fraction,threshold,fp,tp,fdp,recall
298,0.01001142242827387,0.9932964444160461,1,297,0.003355704697986577,0.04190180586907449
595,0.01998924947927165,0.9669625759124756,31,564,0.052100840336134456,0.07957110609480812
893,0.03000067190754552,0.9215291142463684,96,797,0.10750279955207166,0.11244356659142213
1191,0.04001209433581939,0.8590036630630493,200,991,0.16792611251049538,0.139813769751693
1488,0.049989921386817175,0.7755776643753052,371,1117,0.2493279569892473,0.1575902934537246
1786,0.06000134381509104,0.6984887719154358,589,1197,0.32978723404255317,0.16887697516930023
2084,0.07001276624336492,0.6203224658966064,809,1275,0.3881957773512476,0.17988148984198646
2381,0.0799905932943627,0.5580068826675415,1055,1326,0.44309113817723644,0.1870767494356659
2679,0.09000201572263657,0.5054107904434204,1300,1379,0.48525569242254574,0.19455417607223477
2977,0.10001343815091043,0.45688149333000183,1536,1441,0.5159556600604636,0.20330135440180586
3274,0.10999126520190822,0.4150959849357605,1780,1494,0.5436774587660355,0.21077878103837472
3572,0.12000268763018208,0.37714633345603943,2016,1556,0.5643896976483762,0.21952595936794583
3870,0.13001411005845595,0.34374290704727173,2239,1631,0.5785529715762274,0.23010722347629797
4167,0.13999193710945373,0.31851986050605774,2462,1705,0.5908327333813295,0.2405474040632054
4465,0.15000335953772762,0.29355379939079285,2671,1794,0.5982082866741322,0.2531038374717833
4763,0.16001478196600147,0.2717329263687134,2895,1868,0.6078102036531597,0.26354401805869077
5060,0.16999260901699925,0.25438448786735535,3125,1935,0.6175889328063241,0.2729966139954853
5358,0.18000403144527313,0.23857071995735168,3319,2039,0.6194475550578574,0.2876693002257336
5656,0.190015453873547,0.22495846450328827,3532,2124,0.6244695898161244,0.2996613995485327
5953,0.19999328092454477,0.21150480210781097,3737,2216,0.6277507139257518,0.3126410835214447
6251,0.21000470335281865,0.2007066309452057,3938,2313,0.6299792033274676,0.3263261851015801
6549,0.22001612578109253,0.19014926254749298,4140,2409,0.6321575813101237,0.3398702031602709
6846,0.22999395283209031,0.17998506128787994,4353,2493,0.6358457493426819,0.3517212189616253
7144,0.24000537526036417,0.17079319059848785,4585,2559,0.6417973124300111,0.36103273137697517
7442,0.25001679768863805,0.16172653436660767,4811,2631,0.6464660037624295,0.37119074492099324
7739,0.2599946247396358,0.15282155573368073,5049,2690,0.6524098720764957,0.37951467268623024
8037,0.2700060471679097,0.14446088671684265,5275,2762,0.6563394301356228,0.3896726862302483
8334,0.27998387421890747,0.13675861060619354,5524,2810,0.6628269738420927,0.3964446952595937
8632,0.2899952966471813,0.129997119307518,5781,2851,0.6697173308619092,0.4022291196388262
8930,0.30000671907545523,0.12398479133844376,6020,2910,0.6741321388577828,0.41055304740406323
9227,0.309984546126453,0.11801524460315704,6271,2956,0.67963585130595,0.4170428893905192
9525,0.3199959685547269,0.11217599362134933,6508,3017,0.683254593175853,0.4256489841986456
9823,0.33000739098300075,0.1066984161734581,6751,3072,0.687264583121246,0.43340857787810383
10120,0.3399852180339985,0.101793572306633,7005,3115,0.692193675889328,0.43947516930022573
10418,0.3499966404622724,0.09706330299377441,7259,3159,0.6967748128239585,0.44568284424379234
10716,0.36000806289054627,0.09305209666490555,7513,3203,0.7011011571481897,0.4518905191873589
11013,0.369985889941544,0.08872242271900177,7767,3246,0.7052574230454917,0.4579571106094808
11311,0.37999731236981793,0.08481709659099579,8022,3289,0.7092211121916718,0.4640237020316027
11609,0.3900087347980918,0.08095239847898483,8278,3331,0.7130674476699113,0.4699492099322799
11906,0.39998656184908954,0.0773584246635437,8529,3377,0.716361498404166,0.47643905191873587
12204,0.40999798427736345,0.07406449317932129,8777,3427,0.7191904293674205,0.48349322799097066
12502,0.4200094067056373,0.07062292098999023,9033,3469,0.7225243960966246,0.48941873589164786
12799,0.4299872337566351,0.06748218834400177,9283,3516,0.7252910383623721,0.49604966139954854
13097,0.43999865618490897,0.06464651226997375,9536,3561,0.728105673054898,0.5023984198645598
13395,0.4500100786131828,0.061943236738443375,9788,3607,0.7307204180664427,0.5088882618510158
13692,0.45998790566418063,0.05930135399103165,10045,3647,0.733640081799591,0.5145316027088036
13990,0.4699993280924545,0.05711156874895096,10296,3694,0.7359542530378842,0.5211625282167043
14288,0.48001075052072834,0.0547221302986145,10549,3739,0.7383118701007839,0.5275112866817155
14585,0.48998857757172615,0.05258839204907417,10811,3774,0.7412410010284539,0.53244920993228
14883,0.5,0.050654035061597824,11068,3815,0.7436672713834577,0.5382336343115124
15181,0.5100114224282739,0.048512671142816544,11315,3866,0.74533956919834,0.5454288939051919
15478,0.5199892494792716,0.04624072462320328,11563,3915,0.7470603437136581,0.552341986455982
15776,0.5300006719075455,0.04416175186634064,11807,3969,0.7484153144016227,0.5599604966139955
16074,0.5400120943358194,0.041935186833143234,12052,4022,0.7497822570610925,0.5674379232505643
16371,0.5499899213868171,0.040086857974529266,12293,4078,0.750900983446338,0.5753386004514672
16669,0.560001343815091,0.03821045905351639,12532,4137,0.7518147459355691,0.5836625282167043
16967,0.5700127662433649,0.03646690770983696,12784,4183,0.7534626038781164,0.5901523702031602
17264,0.5799905932943626,0.03459322080016136,13038,4226,0.7552131603336423,0.5962189616252822
17562,0.5900020157226366,0.032833509147167206,13284,4278,0.7564058763238811,0.6035553047404063
17860,0.6000134381509105,0.031097544357180595,13534,4326,0.7577827547592385,0.6103273137697517
18157,0.6099912652019083,0.02949558198451996,13774,4383,0.7586054965027262,0.6183690744920993
18455,0.6200026876301821,0.027921706438064575,14023,4432,0.7598482795990247,0.6252821670428894
18753,0.630014110058456,0.026215532794594765,14267,4486,0.7607849410760945,0.6329006772009029
19050,0.6399919371094538,0.024801332503557205,14517,4533,0.7620472440944882,0.6395316027088036
19348,0.6500033595377276,0.023470841348171234,14769,4579,0.763334711598098,0.6460214446952596
19646,0.6600147819660015,0.022055990993976593,15018,4628,0.7644304184057823,0.6529345372460497
19943,0.6699926090169993,0.020732253789901733,15260,4683,0.7651807651807652,0.6606941309255079
20241,0.6800040314452731,0.019431810826063156,15506,4735,0.7660688701151129,0.6680304740406321
20539,0.690015453873547,0.018230874091386795,15748,4791,0.7667364526023662,0.675931151241535
20836,0.6999932809245448,0.01711452193558216,15986,4850,0.7672297945862929,0.684255079006772
21134,0.7100047033528186,0.016025042161345482,16231,4903,0.7680041639065014,0.6917325056433409
21432,0.7200161257810925,0.01494951918721199,16471,4961,0.7685237028742068,0.6999153498871332
21729,0.7299939528320903,0.014011368155479431,16708,5021,0.7689263196649638,0.7083803611738149
22027,0.7400053752603641,0.013057921081781387,16938,5089,0.7689653606936941,0.7179740406320542
22324,0.749983202311362,0.01213133241981268,17182,5142,0.7696649345995341,0.725451467268623
22622,0.7599946247396359,0.011218683794140816,17426,5196,0.7703120855804084,0.7330699774266366
22920,0.7700060471679097,0.010412909090518951,17656,5264,0.7703315881326352,0.7426636568848759
23217,0.7799838742189075,0.009585215710103512,17889,5328,0.7705129861739243,0.7516930022573364
23515,0.7899952966471814,0.008837742730975151,18118,5397,0.7704869232404848,0.7614277652370203
23813,0.8000067190754552,0.008102105930447578,18354,5459,0.7707554697014236,0.7701749435665914
24110,0.809984546126453,0.0074817412532866,18584,5526,0.7708004977187889,0.779627539503386
24408,0.8199959685547269,0.006892168428748846,18817,5591,0.7709357587676172,0.7887979683972912
24706,0.8300073909830007,0.006248047575354576,19042,5664,0.7707439488383389,0.7990970654627539
25003,0.8399852180339985,0.005703053902834654,19258,5745,0.7702275726912771,0.8105248306997742
25301,0.8499966404622724,0.005203788634389639,19494,5807,0.7704833801035532,0.8192720090293454
25599,0.8600080628905462,0.004733832087367773,19705,5894,0.7697566311184031,0.8315462753950339
