alpha,num_test_families,num_rejected_families,total_rejections,fp,tp,fdp,recall,mean_family_fdp,seed,method
0.1,251,123,181,23,158,0.1270718232044199,0.37889688249400477,0.03859798899639536,13,pvalue_bh
0.15,251,153,266,53,213,0.19924812030075187,0.5107913669064749,0.0686966420034149,13,pvalue_bh
0.2,251,171,326,77,249,0.2361963190184049,0.5971223021582733,0.09071161242475984,13,pvalue_bh
0.05,251,28,35,0,35,0.0,0.07936507936507936,0.0,14,betting
0.1,251,35,44,0,44,0.0,0.09977324263038549,0.0,14,betting
0.15,251,40,51,0,51,0.0,0.11564625850340136,0.0,14,betting
0.2,251,47,60,0,60,0.0,0.1360544217687075,0.0,14,betting
0.05,251,0,0,0,0,0.0,0.0,0.0,14,binary
0.1,251,0,0,0,0,0.0,0.0,0.0,14,binary
0.15,251,0,0,0,0,0.0,0.0,0.0,14,binary
0.2,251,63,111,9,102,0.08108108108108109,0.23129251700680273,0.015338645418326694,14,binary
0.05,251,67,100,3,97,0.03,0.2199546485260771,0.008632138114209828,14,pvalue_bh
0.1,251,103,178,21,157,0.11797752808988764,0.35600907029478457,0.04083665338645418,14,pvalue_bh
0.15,251,135,246,33,213,0.13414634146341464,0.48299319727891155,0.061055776892430275,14,pvalue_bh
0.2,251,155,314,59,255,0.18789808917197454,0.5782312925170068,0.0866385827541206,14,pvalue_bh
0.05,251,30,33,0,33,0.0,0.08048780487804878,0.0,15,betting
0.1,251,37,41,0,41,0.0,0.1,0.0,15,betting
0.15,251,47,52,0,52,0.0,0.12682926829268293,0.0,15,betting
0.2,251,57,63,0,63,0.0,0.15365853658536585,0.0,15,betting
0.05,251,0,0,0,0,0.0,0.0,0.0,15,binary
0.1,251,0,0,0,0,0.0,0.0,0.0,15,binary
0.15,251,0,0,0,0,0.0,0.0,0.0,15,binary
0.2,251,0,0,0,0,0.0,0.0,0.0,15,binary
0.05,251,91,124,13,111,0.10483870967741936,0.2707317073170732,0.030544488711819386,15,pvalue_bh
0.1,251,118,162,18,144,0.1111111111111111,0.35121951219512193,0.049800796812749,15,pvalue_bh
0.15,251,138,208,35,173,0.16826923076923078,0.4219512195121951,0.07171314741035857,15,pvalue_bh
0.2,251,153,249,46,203,0.18473895582329317,0.4951219512195122,0.0796812749003984,15,pvalue_bh
0.05,251,38,45,1,44,0.022222222222222223,0.10068649885583524,0.00398406374501992,16,betting
0.1,251,42,53,2,51,0.03773584905660377,0.11670480549199085,0.00796812749003984,16,betting
0.15,251,52,63,2,61,0.031746031746031744,0.13958810068649885,0.00796812749003984,16,betting
0.2,251,62,76,2,74,0.02631578947368421,0.16933638443935928,0.00796812749003984,16,betting
0.05,251,0,0,0,0,0.0,0.0,0.0,16,binary
0.1,251,0,0,0,0,0.0,0.0,0.0,16,binary
0.15,251,0,0,0,0,0.0,0.0,0.0,16,binary
0.2,251,64,101,8,93,0.07920792079207921,0.2128146453089245,0.011288180610889773,16,binary
0.05,251,81,103,10,93,0.0970873786407767,0.2128146453089245,0.027822045152722442,16,pvalue_bh
0.1,251,107,161,18,143,0.11180124223602485,0.32723112128146453,0.03944223107569721,16,pvalue_bh
0.15,251,136,250,38,212,0.152,0.4851258581235698,0.0551097198507557,16,pvalue_bh
0.2,251,153,313,57,256,0.18210862619808307,0.585812356979405,0.06304162857947718,16,pvalue_bh
0.05,251,35,42,1,41,0.023809523809523808,0.09276018099547512,0.00398406374501992,17,betting
0.1,251,51,62,2,60,0.03225806451612903,0.13574660633484162,0.00597609561752988,17,betting
0.15,251,54,66,2,64,0.030303030303030304,0.14479638009049775,0.00597609561752988,17,betting
0.2,251,56,68,2,66,0.029411764705882353,0.1493212669683258,0.00597609561752988,17,betting
0.05,251,28,30,0,30,0.0,0.06787330316742081,0.0,17,binary
0.1,251,38,41,0,41,0.0,0.09276018099547512,0.0,17,binary
0.15,251,48,59,5,54,0.0847457627118644,0.12217194570135746,0.00796812749003984,17,binary
0.2,251,57,75,8,67,0.10666666666666667,0.1515837104072398,0.017928286852589643,17,binary
0.05,251,75,95,7,88,0.07368421052631578,0.19909502262443438,0.014940239043824702,17,pvalue_bh
0.1,251,99,141,12,129,0.0851063829787234,0.2918552036199095,0.016268260292164674,17,pvalue_bh
0.15,251,129,223,42,181,0.18834080717488788,0.4095022624434389,0.05548599253778536,17,pvalue_bh
0.2,251,147,280,62,218,0.22142857142857142,0.49321266968325794,0.07797726841551543,17,pvalue_bh
0.05,251,32,34,0,34,0.0,0.08095238095238096,0.0,18,betting
0.1,251,40,44,0,44,0.0,0.10476190476190476,0.0,18,betting
0.15,251,51,57,0,57,0.0,0.1357142857142857,0.0,18,betting
0.2,251,54,62,0,62,0.0,0.14761904761904762,0.0,18,betting
0.05,251,0,0,0,0,0.0,0.0,0.0,18,binary
0.1,251,0,0,0,0,0.0,0.0,0.0,18,binary
0.15,251,0,0,0,0,0.0,0.0,0.0,18,binary
0.2,251,0,0,0,0,0.0,0.0,0.0,18,binary
0.05,251,78,96,6,90,0.0625,0.21428571428571427,0.012948207171314742,18,pvalue_bh
0.1,251,109,165,13,152,0.07878787878787878,0.3619047619047619,0.030212483399734393,18,pvalue_bh
0.15,251,135,228,33,195,0.14473684210526316,0.4642857142857143,0.048162903939796366,18,pvalue_bh
0.2,251,152,276,49,227,0.17753623188405798,0.5404761904761904,0.06974324922532092,18,pvalue_bh
0.05,251,38,42,1,41,0.023809523809523808,0.09832134292565947,0.00398406374501992,19,betting
0.1,251,44,51,3,48,0.058823529411764705,0.11510791366906475,0.0099601593625498,19,betting
0.15,251,54,62,3,59,0.04838709677419355,0.14148681055155876,0.0099601593625498,19,betting
0.2,251,59,68,3,65,0.04411764705882353,0.15587529976019185,0.0099601593625498,19,betting
0.05,251,0,0,0,0,0.0,0.0,0.0,19,binary
0.1,251,0,0,0,0,0.0,0.0,0.0,19,binary
0.15,251,0,0,0,0,0.0,0.0,0.0,19,binary
0.2,251,0,0,0,0,0.0,0.0,0.0,19,binary
0.05,251,100,136,16,120,0.11764705882352941,0.28776978417266186,0.03519256308100929,19,pvalue_bh
0.1,251,131,213,32,181,0.15023474178403756,0.434052757793765,0.05662350597609561,19,pvalue_bh
0.15,251,159,276,48,228,0.17391304347826086,0.5467625899280576,0.0776137280941593,19,pvalue_bh
0.2,251,181,347,81,266,0.2334293948126801,0.6378896882494005,0.10869370023280697,19,pvalue_bh
