method,alpha,total_rejections,fdp,recall
betting,0.05,12.396943596157715,0.018780223271866302,0.020109921473394066
betting,0.1,20.31851631549799,0.019760984781064667,0.02948920265773425
betting,0.15,21.107431966265494,0.022011574767608354,0.029516250326758833
betting,0.2,22.709318745720598,0.021170533679815223,0.030842276316406955
binary,0.05,0.0,0.0,0.0
binary,0.1,6.931810730249349,0.07213122508063838,0.006987712429686843
binary,0.15,0.0,0.0,0.0
binary,0.2,10.28591269649903,0.11180339887498948,0.00765320885156178
pvalue_bh,0.05,56.29609222672565,0.04323903099789543,0.04694936465572918
pvalue_bh,0.1,131.52746361201727,0.12599165376743707,0.050317985541036434
pvalue_bh,0.15,163.5294919482174,0.12574385580670058,0.05177838872491082
pvalue_bh,0.2,184.48845349691732,0.11028920367513102,0.045904807422367806
