bin,left,right,null_count,tp_count,p0,p1,raw_phi,phi
18,0.061598094273358495,0.06238314742222425,71,5,0.014718076285240465,0.00390625,0.26540492957746475,0.26540492957746475
19,0.06238314742222425,0.06337309069931503,70,6,0.01451077943615257,0.0046875,0.32303571428571426,0.32303571428571426
20,0.06337309069931503,0.06411236459389325,74,3,0.015339966832504145,0.00234375,0.15278716216216215,0.15278716216216215
21,0.06411236459389325,0.06499364860355848,72,4,0.014925373134328358,0.003125,0.209375,0.209375
22,0.06499364860355848,0.06607179520651696,72,4,0.014925373134328358,0.003125,0.209375,0.209375
23,0.06607179520651696,0.06704991683363908,70,6,0.01451077943615257,0.0046875,0.32303571428571426,0.32303571428571426
24,0.06704991683363908,0.06788007449358695,70,7,0.01451077943615257,0.00546875,0.37687499999999996,0.37687499999999996
25,0.06788007449358695,0.0690222281962633,72,4,0.014925373134328358,0.003125,0.209375,0.209375
26,0.0690222281962633,0.07020446499809622,70,6,0.01451077943615257,0.0046875,0.32303571428571426,0.32303571428571426
27,0.07020446499809622,0.07119571976363652,68,9,0.014096185737976783,0.00703125,0.49880514705882356,0.49880514705882356
28,0.07119571976363652,0.07248609932139514,70,6,0.01451077943615257,0.0046875,0.32303571428571426,0.32303571428571426
29,0.07248609932139514,0.07348327059298747,68,8,0.014096185737976783,0.00625,0.4433823529411765,0.4433823529411765
30,0.07348327059298747,0.0749989273957908,69,7,0.014303482587064677,0.00546875,0.3823369565217391,0.3823369565217391
31,0.0749989273957908,0.07641879171133037,71,6,0.014718076285240465,0.0046875,0.31848591549295774,0.31848591549295774
32,0.07641879171133037,0.07789662433788175,69,7,0.014303482587064677,0.00546875,0.3823369565217391,0.3823369565217391
33,0.07789662433788175,0.07942162230610841,72,4,0.014925373134328358,0.003125,0.209375,0.209375
34,0.07942162230610841,0.08083920506760472,67,10,0.013888888888888888,0.0078125,0.5625,0.5625
35,0.08083920506760472,0.08245561793446538,68,8,0.014096185737976783,0.00625,0.4433823529411765,0.4433823529411765
36,0.08245561793446538,0.08468224164098498,71,5,0.014718076285240465,0.00390625,0.26540492957746475,0.26540492957746475
37,0.08468224164098498,0.086354530788958,69,7,0.014303482587064677,0.00546875,0.3823369565217391,0.3823369565217391
38,0.086354530788958,0.08860548725351684,71,6,0.014718076285240465,0.0046875,0.31848591549295774,0.31848591549295774
39,0.08860548725351684,0.0905855186283588,69,7,0.014303482587064677,0.00546875,0.3823369565217391,0.3823369565217391
40,0.0905855186283588,0.09251036681234832,65,11,0.0134742951907131,0.00859375,0.6377884615384616,0.6377884615384616
41,0.09251036681234832,0.09506750833243131,67,10,0.013888888888888888,0.0078125,0.5625,0.5625
42,0.09506750833243131,0.09748196098953482,67,9,0.013888888888888888,0.00703125,0.5062500000000001,0.5062500000000001
43,0.09748196098953482,0.09984915293753142,68,8,0.014096185737976783,0.00625,0.4433823529411765,0.4433823529411765
44,0.09984915293753142,0.10248868772760031,69,7,0.014303482587064677,0.00546875,0.3823369565217391,0.3823369565217391
45,0.10248868772760031,0.10582284405827523,68,9,0.014096185737976783,0.00703125,0.49880514705882356,0.49880514705882356
46,0.10582284405827523,0.10915876431390643,68,8,0.014096185737976783,0.00625,0.4433823529411765,0.4433823529411765
47,0.10915876431390643,0.11223935186862942,68,8,0.014096185737976783,0.00625,0.4433823529411765,0.4433823529411765
48,0.11223935186862942,0.11600561784580347,69,8,0.014303482587064677,0.00625,0.4369565217391304,0.4369565217391304
49,0.11600561784580347,0.11985583044588566,61,15,0.012645107794361525,0.01171875,0.9267418032786886,0.9267418032786886
50,0.11985583044588566,0.12406429126858706,62,14,0.01285240464344942,0.0109375,0.851008064516129,0.851008064516129
51,0.12406429126858706,0.1288347899913788,69,7,0.014303482587064677,0.00546875,0.3823369565217391,0.3823369565217391
52,0.1288347899913788,0.13385171294212336,68,9,0.014096185737976783,0.00703125,0.49880514705882356,0.49880514705882356
53,0.13385171294212336,0.139997497573495,66,10,0.013681592039800995,0.0078125,0.5710227272727273,0.5710227272727273
54,0.139997497573495,0.14645945839583868,65,11,0.0134742951907131,0.00859375,0.6377884615384616,0.6377884615384616
55,0.14645945839583868,0.1528296768665314,70,7,0.01451077943615257,0.00546875,0.37687499999999996,0.37687499999999996
56,0.1528296768665314,0.15878150463104243,69,7,0.014303482587064677,0.00546875,0.3823369565217391,0.3823369565217391
57,0.15878150463104243,0.1674041923135519,62,14,0.01285240464344942,0.0109375,0.851008064516129,0.851008064516129
58,0.1674041923135519,0.17631540130823856,63,13,0.013059701492537313,0.01015625,0.7776785714285714,0.7776785714285714
59,0.17631540130823856,0.1842866688966751,63,14,0.013059701492537313,0.0109375,0.8375,0.8375
60,0.1842866688966751,0.19545249119400981,55,21,0.011401326699834163,0.01640625,1.4389772727272727,1.4389772727272727
61,0.19545249119400981,0.20811874866485588,65,11,0.0134742951907131,0.00859375,0.6377884615384616,0.6377884615384616
62,0.20811874866485588,0.22033071741461757,58,19,0.012023217247097845,0.01484375,1.2345905172413791,1.2345905172413791
63,0.22033071741461757,0.23433956205844877,58,18,0.012023217247097845,0.0140625,1.1696120689655172,1.1696120689655172
64,0.23433956205844877,0.24968315474689004,50,26,0.010364842454394693,0.0203125,1.95975,1.95975
65,0.24968315474689004,0.27034920528531076,56,20,0.011608623548922056,0.015625,1.345982142857143,1.345982142857143
66,0.27034920528531076,0.2888248685747384,54,23,0.011194029850746268,0.01796875,1.6052083333333333,1.6052083333333333
67,0.2888248685747384,0.3117835447192192,43,33,0.008913764510779435,0.02578125,2.892296511627907,2.892296511627907
68,0.3117835447192192,0.33860569894313813,38,38,0.007877280265339967,0.0296875,3.7687499999999994,3.7687499999999994
69,0.33860569894313813,0.368694894015789,35,42,0.007255389718076285,0.0328125,4.5225,4.5225
70,0.368694894015789,0.3993748757988218,25,51,0.005182421227197346,0.03984375,7.68825,7.68825
71,0.3993748757988218,0.4463714182376861,33,43,0.006840796019900498,0.03359375,4.910795454545454,4.910795454545454
72,0.4463714182376861,0.4940359335392714,26,50,0.00538971807628524,0.0390625,7.247596153846154,7.247596153846154
73,0.4940359335392714,0.5491532757878306,19,58,0.003938640132669984,0.0453125,11.504605263157893,11.504605263157893
74,0.5491532757878306,0.6115097180008888,13,63,0.00269485903814262,0.04921875,18.263942307692307,18.263942307692307
75,0.6115097180008888,0.6665998816490176,14,62,0.002902155887230514,0.0484375,16.69017857142857,16.69017857142857
76,0.6665998816490176,0.7243968158960342,9,68,0.0018656716417910447,0.053125,28.475,28.475
77,0.7243968158960342,0.7949358507990839,9,67,0.0018656716417910447,0.05234375,28.056250000000002,28.056250000000002
78,0.7949358507990839,0.8727449402213098,8,68,0.001658374792703151,0.053125,32.034375,32.034375
79,0.8727449402213098,0.9689086079597472,1,76,0.00020729684908789387,0.059375,286.42499999999995,286.42499999999995
