alpha,total_rejections,fp,tp,fdp,recall,threshold,seed,method
0.05,146,7,139,0.04794520547945205,0.39714285714285713,0.6896008253097534,3,score_oracle
0.1,193,19,174,0.09844559585492228,0.49714285714285716,0.5897397398948669,3,score_oracle
0.15,230,34,196,0.14782608695652175,0.56,0.5104900002479553,3,score_oracle
0.2,261,52,209,0.19923371647509577,0.5971428571428572,0.4719538688659668,3,score_oracle
