seed,alpha,R_statistic,iou_thresh,n_cal_all_null_clusters,total_tp_clusters,total_tp_candidates,sa_rej,sa_fp,sa_tp,sa_fdp_pooled,sa_family_fdp_mean,sa_recall_object,base_rej,base_fp,base_tp,base_fdp_pooled,base_family_fdp_mean,base_recall_candidate,base_recall_object
3,0.1,max_phi,0.7,6073,609,609,140,4,136,0.02857142857142857,0.004655493482309125,0.2233169129720854,140,4,136,0.02857142857142857,0.004655493482309125,0.2233169129720854,0.2233169129720854
3,0.15,max_phi,0.7,6073,609,609,154,6,148,0.03896103896103896,0.008379888268156424,0.24302134646962234,154,6,148,0.03896103896103896,0.008379888268156424,0.24302134646962234,0.24302134646962234
3,0.2,max_phi,0.7,6073,609,609,171,10,161,0.05847953216374269,0.013345747982619489,0.26436781609195403,171,10,161,0.05847953216374269,0.013345747982619489,0.26436781609195403,0.26436781609195403
4,0.05,max_phi,0.7,5632,647,647,94,2,92,0.02127659574468085,0.0037243947858473,0.14219474497681608,94,2,92,0.02127659574468085,0.0037243947858473,0.14219474497681608,0.14219474497681608
4,0.1,max_phi,0.7,5632,647,647,118,5,113,0.0423728813559322,0.006828057107386715,0.17465224111282843,118,5,113,0.0423728813559322,0.006828057107386715,0.17465224111282843,0.17465224111282843
4,0.15,max_phi,0.7,5632,647,647,130,7,123,0.05384615384615385,0.010552451893234015,0.1901081916537867,130,7,123,0.05384615384615385,0.010552451893234015,0.1901081916537867,0.1901081916537867
4,0.2,max_phi,0.7,5632,647,647,148,10,138,0.06756756756756757,0.013345747982619489,0.2132921174652241,148,10,138,0.06756756756756757,0.013345747982619489,0.2132921174652241,0.2132921174652241
5,0.05,max_phi,0.7,5491,718,718,117,2,115,0.017094017094017096,0.0037243947858473,0.16016713091922005,117,2,115,0.017094017094017096,0.0037243947858473,0.16016713091922005,0.16016713091922005
5,0.1,max_phi,0.7,5491,718,718,147,6,141,0.04081632653061224,0.006879784812745707,0.19637883008356546,147,6,141,0.04081632653061224,0.006879784812745707,0.19637883008356546,0.19637883008356546
5,0.15,max_phi,0.7,5491,718,718,172,8,164,0.046511627906976744,0.009635460752779188,0.22841225626740946,172,8,164,0.046511627906976744,0.009635460752779188,0.22841225626740946,0.22841225626740946
5,0.2,max_phi,0.7,5491,718,718,180,9,171,0.05,0.011497658145702838,0.2381615598885794,180,9,171,0.05,0.011497658145702838,0.2381615598885794,0.2381615598885794
6,0.05,max_phi,0.7,5210,704,704,130,2,128,0.015384615384615385,0.0037243947858473,0.18181818181818182,130,2,128,0.015384615384615385,0.0037243947858473,0.18181818181818182,0.18181818181818182
6,0.1,max_phi,0.7,5210,704,704,187,5,182,0.026737967914438502,0.006362507759155802,0.2585227272727273,187,5,182,0.026737967914438502,0.006362507759155802,0.2585227272727273,0.2585227272727273
6,0.15,max_phi,0.7,5210,704,704,204,7,197,0.03431372549019608,0.010086902545003102,0.27982954545454547,204,7,197,0.03431372549019608,0.010086902545003102,0.27982954545454547,0.27982954545454547
6,0.2,max_phi,0.7,5210,704,704,216,9,207,0.041666666666666664,0.012259466170080694,0.2940340909090909,216,9,207,0.041666666666666664,0.012259466170080694,0.2940340909090909,0.2940340909090909
7,0.05,max_phi,0.7,5927,635,635,103,2,101,0.019417475728155338,0.002482929857231533,0.15905511811023623,103,2,101,0.019417475728155338,0.002482929857231533,0.15905511811023623,0.15905511811023623
7,0.1,max_phi,0.7,5927,635,635,136,3,133,0.022058823529411766,0.0029484792054624456,0.2094488188976378,136,3,133,0.022058823529411766,0.0029484792054624456,0.2094488188976378,0.2094488188976378
7,0.15,max_phi,0.7,5927,635,635,159,7,152,0.0440251572327044,0.006052141527001862,0.23937007874015748,159,7,152,0.0440251572327044,0.006052141527001862,0.23937007874015748,0.23937007874015748
7,0.2,max_phi,0.7,5927,635,635,167,10,157,0.059880239520958084,0.009776536312849162,0.247244094488189,167,10,157,0.059880239520958084,0.009776536312849162,0.247244094488189,0.247244094488189
8,0.05,max_phi,0.7,4927,704,704,109,0,109,0.0,0.0,0.15482954545454544,109,0,109,0.0,0.0,0.15482954545454544,0.15482954545454544
8,0.1,max_phi,0.7,4927,704,704,125,1,124,0.008,0.0006207324643078833,0.17613636363636365,125,1,124,0.008,0.0006207324643078833,0.17613636363636365,0.17613636363636365
8,0.15,max_phi,0.7,4927,704,704,134,2,132,0.014925373134328358,0.002482929857231533,0.1875,134,2,132,0.014925373134328358,0.002482929857231533,0.1875,0.1875
8,0.2,max_phi,0.7,4927,704,704,147,4,143,0.027210884353741496,0.0062073246430788325,0.203125,147,4,143,0.027210884353741496,0.0062073246430788325,0.203125,0.203125
9,0.05,max_phi,0.7,4713,720,720,97,3,94,0.030927835051546393,0.00558659217877095,0.13055555555555556,97,3,94,0.030927835051546393,0.00558659217877095,0.13055555555555556,0.13055555555555556
9,0.1,max_phi,0.7,4713,720,720,120,5,115,0.041666666666666664,0.006414235464514795,0.1597222222222222,120,5,115,0.041666666666666664,0.006414235464514795,0.1597222222222222,0.1597222222222222
9,0.15,max_phi,0.7,4713,720,720,139,10,129,0.07194244604316546,0.010138630250362095,0.17916666666666667,139,10,129,0.07194244604316546,0.010138630250362095,0.17916666666666667,0.17916666666666667
9,0.2,max_phi,0.7,4713,720,720,162,14,148,0.08641975308641975,0.016618700976242875,0.20555555555555555,162,14,148,0.08641975308641975,0.016618700976242875,0.20555555555555555,0.20555555555555555
10,0.05,max_phi,0.7,5666,648,648,102,1,101,0.00980392156862745,0.00186219739292365,0.1558641975308642,102,1,101,0.00980392156862745,0.00186219739292365,0.1558641975308642,0.1558641975308642
10,0.1,max_phi,0.7,5666,648,648,146,4,142,0.0273972602739726,0.0062073246430788325,0.2191358024691358,146,4,142,0.0273972602739726,0.0062073246430788325,0.2191358024691358,0.2191358024691358
10,0.15,max_phi,0.7,5666,648,648,163,6,157,0.03680981595092025,0.009000620732464307,0.24228395061728394,163,6,157,0.03680981595092025,0.009000620732464307,0.24228395061728394,0.24228395061728394
10,0.2,max_phi,0.7,5666,648,648,181,7,174,0.03867403314917127,0.009931719428926133,0.26851851851851855,181,7,174,0.03867403314917127,0.009931719428926133,0.26851851851851855,0.26851851851851855
11,0.05,max_phi,0.7,5981,627,627,95,4,91,0.042105263157894736,0.0074487895716946,0.14513556618819776,95,4,91,0.042105263157894736,0.0074487895716946,0.14513556618819776,0.14513556618819776
11,0.1,max_phi,0.7,5981,627,627,131,10,121,0.07633587786259542,0.01367022177078043,0.19298245614035087,131,10,121,0.07633587786259542,0.01367022177078043,0.19298245614035087,0.19298245614035087
11,0.15,max_phi,0.7,5981,627,627,145,11,134,0.07586206896551724,0.015532419163704079,0.21371610845295055,145,11,134,0.07586206896551724,0.015532419163704079,0.21371610845295055,0.21371610845295055
11,0.2,max_phi,0.7,5981,627,627,164,15,149,0.09146341463414634,0.01962925342813611,0.23763955342902712,164,15,149,0.09146341463414634,0.01962925342813611,0.23763955342902712,0.23763955342902712
12,0.05,max_phi,0.7,5178,811,811,94,2,92,0.02127659574468085,0.0037243947858473,0.11344019728729964,94,2,92,0.02127659574468085,0.0037243947858473,0.11344019728729964,0.11344019728729964
12,0.1,max_phi,0.7,5178,811,811,119,3,116,0.025210084033613446,0.00558659217877095,0.14303329223181258,119,3,116,0.025210084033613446,0.00558659217877095,0.14303329223181258,0.14303329223181258
12,0.15,max_phi,0.7,5178,811,811,140,3,137,0.02142857142857143,0.00558659217877095,0.16892725030826142,140,3,137,0.02142857142857143,0.00558659217877095,0.16892725030826142,0.16892725030826142
12,0.2,max_phi,0.7,5178,811,811,155,4,151,0.025806451612903226,0.0074487895716946,0.18618988902589395,155,4,151,0.025806451612903226,0.0074487895716946,0.18618988902589395,0.18618988902589395
13,0.05,max_phi,0.7,6367,563,563,92,4,88,0.043478260869565216,0.0074487895716946,0.15630550621669628,92,4,88,0.043478260869565216,0.0074487895716946,0.15630550621669628,0.15630550621669628
13,0.1,max_phi,0.7,6367,563,563,112,4,108,0.03571428571428571,0.0062073246430788325,0.19182948490230906,112,4,108,0.03571428571428571,0.0062073246430788325,0.19182948490230906,0.19182948490230906
13,0.15,max_phi,0.7,6367,563,563,131,12,119,0.0916030534351145,0.014587212911235258,0.2113676731793961,131,12,119,0.0916030534351145,0.014587212911235258,0.2113676731793961,0.2113676731793961
13,0.2,max_phi,0.7,6367,563,563,140,13,127,0.09285714285714286,0.01551831160769708,0.2255772646536412,140,13,127,0.09285714285714286,0.01551831160769708,0.2255772646536412,0.2255772646536412
14,0.05,max_phi,0.7,4703,701,701,92,3,89,0.03260869565217391,0.002482929857231533,0.12696148359486448,92,3,89,0.03260869565217391,0.002482929857231533,0.12696148359486448,0.12696148359486448
14,0.1,max_phi,0.7,4703,701,701,120,3,117,0.025,0.002482929857231533,0.16690442225392296,120,3,117,0.025,0.002482929857231533,0.16690442225392296,0.16690442225392296
14,0.15,max_phi,0.7,4703,701,701,137,5,132,0.0364963503649635,0.003155390026898407,0.18830242510699002,137,5,132,0.0364963503649635,0.003155390026898407,0.18830242510699002,0.18830242510699002
14,0.2,max_phi,0.7,4703,701,701,149,6,143,0.040268456375838924,0.005017587419822057,0.20399429386590584,149,6,143,0.040268456375838924,0.005017587419822057,0.20399429386590584,0.20399429386590584
15,0.05,max_phi,0.7,4960,702,702,86,3,83,0.03488372093023256,0.00558659217877095,0.11823361823361823,86,3,83,0.03488372093023256,0.00558659217877095,0.11823361823361823,0.11823361823361823
15,0.1,max_phi,0.7,4960,702,702,109,3,106,0.027522935779816515,0.00558659217877095,0.150997150997151,109,3,106,0.027522935779816515,0.00558659217877095,0.150997150997151,0.150997150997151
15,0.15,max_phi,0.7,4960,702,702,135,4,131,0.02962962962962963,0.0074487895716946,0.1866096866096866,135,4,131,0.02962962962962963,0.0074487895716946,0.1866096866096866,0.1866096866096866
15,0.2,max_phi,0.7,4960,702,702,142,8,134,0.056338028169014086,0.0148975791433892,0.1908831908831909,142,8,134,0.056338028169014086,0.0148975791433892,0.1908831908831909,0.1908831908831909
16,0.05,max_phi,0.7,4543,747,747,99,4,95,0.04040404040404041,0.004345127250155183,0.12717536813922356,99,4,95,0.04040404040404041,0.004345127250155183,0.12717536813922356,0.12717536813922356
16,0.1,max_phi,0.7,4543,747,747,134,6,128,0.04477611940298507,0.0066728739913097445,0.1713520749665328,134,6,128,0.04477611940298507,0.0066728739913097445,0.1713520749665328,0.1713520749665328
16,0.15,max_phi,0.7,4543,747,747,150,7,143,0.04666666666666667,0.008535071384233395,0.19143239625167335,150,7,143,0.04666666666666667,0.008535071384233395,0.19143239625167335,0.19143239625167335
16,0.2,max_phi,0.7,4543,747,747,162,9,153,0.05555555555555555,0.011328367473618872,0.20481927710843373,162,9,153,0.05555555555555555,0.011328367473618872,0.20481927710843373,0.20481927710843373
17,0.05,max_phi,0.7,5908,613,613,102,1,101,0.00980392156862745,0.00186219739292365,0.16476345840130505,102,1,101,0.00980392156862745,0.00186219739292365,0.16476345840130505,0.16476345840130505
17,0.1,max_phi,0.7,5908,613,613,122,5,117,0.040983606557377046,0.0032898820608317815,0.19086460032626426,122,5,117,0.040983606557377046,0.0032898820608317815,0.19086460032626426,0.19086460032626426
17,0.15,max_phi,0.7,5908,613,613,136,7,129,0.051470588235294115,0.007014276846679081,0.21044045676998369,136,7,129,0.051470588235294115,0.007014276846679081,0.21044045676998369,0.21044045676998369
17,0.2,max_phi,0.7,5908,613,613,150,8,142,0.05333333333333334,0.00887647423960273,0.23164763458401305,150,8,142,0.05333333333333334,0.00887647423960273,0.23164763458401305,0.23164763458401305
18,0.05,max_phi,0.7,4767,805,805,109,4,105,0.03669724770642202,0.004469273743016759,0.13043478260869565,109,4,105,0.03669724770642202,0.004469273743016759,0.13043478260869565,0.13043478260869565
18,0.1,max_phi,0.7,4767,805,805,132,8,124,0.06060606060606061,0.00881440099317194,0.15403726708074533,132,8,124,0.06060606060606061,0.00881440099317194,0.15403726708074533,0.15403726708074533
18,0.15,max_phi,0.7,4767,805,805,157,12,145,0.07643312101910828,0.012414649286157665,0.18012422360248448,157,12,145,0.07643312101910828,0.012414649286157665,0.18012422360248448,0.18012422360248448
18,0.2,max_phi,0.7,4767,805,805,173,14,159,0.08092485549132948,0.01458721291123526,0.19751552795031055,173,14,159,0.08092485549132948,0.01458721291123526,0.19751552795031055,0.19751552795031055
19,0.05,max_phi,0.7,4813,844,844,130,4,126,0.03076923076923077,0.0074487895716946,0.14928909952606634,130,4,126,0.03076923076923077,0.0074487895716946,0.14928909952606634,0.14928909952606634
19,0.1,max_phi,0.7,4813,844,844,176,10,166,0.056818181818181816,0.015052762259466168,0.1966824644549763,176,10,166,0.056818181818181816,0.015052762259466168,0.1966824644549763,0.1966824644549763
19,0.15,max_phi,0.7,4813,844,844,197,15,182,0.07614213197969544,0.02110490378646803,0.2156398104265403,197,15,182,0.07614213197969544,0.02110490378646803,0.2156398104265403,0.2156398104265403
19,0.2,max_phi,0.7,4813,844,844,220,18,202,0.08181818181818182,0.022470515207945376,0.23933649289099526,220,18,202,0.08181818181818182,0.022470515207945376,0.23933649289099526,0.23933649289099526
