seed,mean_loo_evalue,std_loo_evalue,max_loo_evalue,p95_loo_evalue,p99_loo_evalue,mondrian
0,0.9999999999999999,10.769438633468123,116.9904038362206,0.0002696158157374952,0.0008292184199571018,none
1,1.0,3.5161590856287157,13.36350553870042,13.36350553870042,13.36350553870042,none
2,1.0,8.745834392952254,77.49480943448032,0.00027826799649878606,35.64786453239546,none
3,1.0,5.25344589420512,28.599346873242073,0.0002079311934790669,28.599346873242073,none
4,0.9999999999999999,9.898378415825835,98.98894698917923,0.0008241874480030643,1.9805866434822337,none
5,1.0,3.8405215827168497,15.749803012103946,15.749803012103946,15.749803012103946,none
6,1.0,7.680697434838834,59.9965564378566,0.00040923482357995794,48.59728846928046,none
7,1.0000000000000004,7.047223418961699,50.66501226277662,0.00014706653364992745,50.66501226277662,none
8,1.0,5.809288399643225,34.748915836541826,0.0002444023190339249,34.748915836541826,none
9,0.9999999999999998,8.336348205793472,70.49735065265072,9.090193362618887e-05,42.29859946761198,none
10,1.0000000000000002,4.123031705519887,17.9996952191317,11.699855001213603,17.9996952191317,none
11,1.0000000000000002,4.604276343689442,22.199680321901017,0.00012634985149791479,22.199680321901017,none
12,1.0,5.079205150230529,26.799162464031493,0.000220423111266659,26.799162464031493,none
13,1.0,4.527599911679183,21.499580475341197,0.00015553573152689558,21.499580475341197,none
14,1.0,4.636720189237446,22.49958705216781,0.00017382538111160504,22.49958705216781,none
15,1.0,4.015528298235459,17.124733754401827,17.124733754401827,17.124733754401827,none
16,1.0,1.6316128764362643,8.865670878081067,4.116204336251923,8.232408672503846,none
17,1.0000000000000002,4.459614799701256,20.888526521627156,0.0001268496716836392,20.888526521627156,none
18,1.0000000000000002,1.4508448126850895,11.526586620926246,2.264150943396227,5.9073756432247215,none
19,0.9999999999999999,5.802151620952829,34.66581503786462,0.00023128457046721457,34.66581503786462,none
