method,alpha,total_rejections,fdp,recall,mean_family_fdp,cal_bound,cal_loss
scoregate_family_crc,0.05,29.226159875232177,0.04115684652276603,0.043760772835240117,0.015169429623898195,0.0011382570503474143,0.0011427919389942164
scoregate_family_crc,0.1,62.912198633032226,0.0415365532623377,0.08756628695154277,0.024371746558931588,0.0010451626667086612,0.0010493266613967429
scoregate_family_crc,0.15,68.00733319592126,0.0386610530677077,0.06923407096565203,0.02259497489323263,0.0008151523908267984,0.0008184000099137504
scoregate_family_crc,0.2,63.700285052654806,0.04065108448132614,0.03618959914596717,0.02175297666644741,0.0014058724069836055,0.0014114734922703904
