method,alpha,total_rejections,fdp,recall,mean_family_fdp,cal_bound,cal_loss
scoregate_family_crc,0.05,352.45,0.2005295525592913,0.4060528254746273,0.04709999351213236,0.0488041444410204,0.04703282999863869
scoregate_family_crc,0.1,520.55,0.3393845991485933,0.4912289760918293,0.09731565126061395,0.09905576880375319,0.09737803280524994
scoregate_family_crc,0.15,673.55,0.4292174930760989,0.5475500040795336,0.14932733601072273,0.14911850698881163,0.14753399769083925
scoregate_family_crc,0.2,822.35,0.4958623258376633,0.5918309255497356,0.20010556305812885,0.19871237888096938,0.19722022316193952
