alpha,num_test_families,num_rejected_families,total_rejections,fp,tp,fdp,recall,mean_family_fdp,score_floor,total_pruned,seed,method,stratum_fine
0.2,3,0,0,0,0,0.0,0.0,0.0,0.3,51,1,betting,21<=K<=50
0.2,7,3,8,0,8,0.0,0.16,0.0,0.3,48,1,betting,11<=K<=20
0.2,1,0,0,0,0,0.0,0.0,0.0,0.3,118,1,betting,K>50
0.05,126,28,28,0,28,0.0,0.24561403508771928,0.0,0.3,43,2,betting,K<=2
0.05,19,0,0,0,0,0.0,0.0,0.0,0.3,72,2,betting,6<=K<=10
0.05,53,0,0,0,0,0.0,0.0,0.0,0.3,92,2,betting,3<=K<=5
0.05,11,0,0,0,0,0.0,0.0,0.0,0.3,82,2,betting,11<=K<=20
0.05,1,0,0,0,0,0.0,0.0,0.0,0.3,13,2,betting,K>50
0.05,0,0,0,0,0,0.0,0.0,0.0,0.3,0,2,betting,21<=K<=50
0.1,126,70,76,3,73,0.039473684210526314,0.6403508771929824,0.01984126984126984,0.3,43,2,betting,K<=2
0.1,19,4,13,0,13,0.0,0.1326530612244898,0.0,0.3,72,2,betting,6<=K<=10
0.1,53,16,39,7,32,0.1794871794871795,0.2962962962962963,0.04245283018867924,0.3,92,2,betting,3<=K<=5
0.1,11,1,2,0,2,0.0,0.02531645569620253,0.0,0.3,82,2,betting,11<=K<=20
0.1,1,0,0,0,0,0.0,0.0,0.0,0.3,13,2,betting,K>50
0.1,0,0,0,0,0,0.0,0.0,0.0,0.3,0,2,betting,21<=K<=50
0.15,126,75,84,5,79,0.05952380952380952,0.6929824561403509,0.031746031746031744,0.3,43,2,betting,K<=2
0.15,19,7,16,1,15,0.0625,0.15306122448979592,0.05263157894736842,0.3,72,2,betting,6<=K<=10
0.15,53,19,48,7,41,0.14583333333333334,0.37962962962962965,0.04245283018867924,0.3,92,2,betting,3<=K<=5
0.15,11,2,8,0,8,0.0,0.10126582278481013,0.0,0.3,82,2,betting,11<=K<=20
0.15,1,0,0,0,0,0.0,0.0,0.0,0.3,13,2,betting,K>50
0.15,0,0,0,0,0,0.0,0.0,0.0,0.3,0,2,betting,21<=K<=50
0.2,126,82,91,5,86,0.054945054945054944,0.7543859649122807,0.031746031746031744,0.3,43,2,betting,K<=2
0.2,19,8,21,2,19,0.09523809523809523,0.19387755102040816,0.06578947368421052,0.3,72,2,betting,6<=K<=10
0.2,53,24,57,9,48,0.15789473684210525,0.4444444444444444,0.06761006289308176,0.3,92,2,betting,3<=K<=5
0.2,11,4,11,0,11,0.0,0.13924050632911392,0.0,0.3,82,2,betting,11<=K<=20
0.2,1,0,0,0,0,0.0,0.0,0.0,0.3,13,2,betting,K>50
0.2,0,0,0,0,0,0.0,0.0,0.0,0.3,0,2,betting,21<=K<=50
0.05,135,27,29,0,29,0.0,0.2265625,0.0,0.3,64,3,betting,K<=2
0.05,45,2,5,0,5,0.0,0.052083333333333336,0.0,0.3,72,3,betting,3<=K<=5
0.05,7,0,0,0,0,0.0,0.0,0.0,0.3,161,3,betting,21<=K<=50
0.05,15,0,0,0,0,0.0,0.0,0.0,0.3,62,3,betting,6<=K<=10
0.05,8,0,0,0,0,0.0,0.0,0.0,0.3,50,3,betting,11<=K<=20
0.05,0,0,0,0,0,0.0,0.0,0.0,0.3,0,3,betting,K>50
0.1,135,54,62,0,62,0.0,0.484375,0.0,0.3,64,3,betting,K<=2
0.1,45,17,34,1,33,0.029411764705882353,0.34375,0.007407407407407407,0.3,72,3,betting,3<=K<=5
0.1,7,0,0,0,0,0.0,0.0,0.0,0.3,161,3,betting,21<=K<=50
0.1,15,2,3,0,3,0.0,0.038461538461538464,0.0,0.3,62,3,betting,6<=K<=10
0.1,8,0,0,0,0,0.0,0.0,0.0,0.3,50,3,betting,11<=K<=20
0.1,0,0,0,0,0,0.0,0.0,0.0,0.3,0,3,betting,K>50
0.15,135,68,76,1,75,0.013157894736842105,0.5859375,0.007407407407407408,0.3,64,3,betting,K<=2
0.15,45,22,44,2,42,0.045454545454545456,0.4375,0.01296296296296296,0.3,72,3,betting,3<=K<=5
0.15,7,0,0,0,0,0.0,0.0,0.0,0.3,161,3,betting,21<=K<=50
0.15,15,3,6,0,6,0.0,0.07692307692307693,0.0,0.3,62,3,betting,6<=K<=10
0.15,8,3,8,0,8,0.0,0.1095890410958904,0.0,0.3,50,3,betting,11<=K<=20
0.15,0,0,0,0,0,0.0,0.0,0.0,0.3,0,3,betting,K>50
0.2,135,73,84,1,83,0.011904761904761904,0.6484375,0.007407407407407408,0.3,64,3,betting,K<=2
0.2,45,25,53,4,49,0.07547169811320754,0.5104166666666666,0.027777777777777773,0.3,72,3,betting,3<=K<=5
0.2,7,0,0,0,0,0.0,0.0,0.0,0.3,161,3,betting,21<=K<=50
0.2,15,3,10,0,10,0.0,0.1282051282051282,0.0,0.3,62,3,betting,6<=K<=10
0.2,8,3,8,0,8,0.0,0.1095890410958904,0.0,0.3,50,3,betting,11<=K<=20
0.2,0,0,0,0,0,0.0,0.0,0.0,0.3,0,3,betting,K>50
0.05,118,41,46,0,46,0.0,0.42990654205607476,0.0,0.3,46,4,betting,K<=2
0.05,18,0,0,0,0,0.0,0.0,0.0,0.3,81,4,betting,6<=K<=10
0.05,9,0,0,0,0,0.0,0.0,0.0,0.3,66,4,betting,11<=K<=20
0.05,6,0,0,0,0,0.0,0.0,0.0,0.3,142,4,betting,21<=K<=50
0.05,58,9,16,1,15,0.0625,0.10948905109489052,0.005747126436781609,0.3,106,4,betting,3<=K<=5
0.05,1,0,0,0,0,0.0,0.0,0.0,0.3,52,4,betting,K>50
0.1,118,57,67,2,65,0.029850746268656716,0.6074766355140186,0.01694915254237288,0.3,46,4,betting,K<=2
0.1,18,3,8,1,7,0.125,0.08860759493670886,0.05555555555555555,0.3,81,4,betting,6<=K<=10
0.1,9,2,11,1,10,0.09090909090909091,0.16129032258064516,0.013888888888888888,0.3,66,4,betting,11<=K<=20
0.1,6,0,0,0,0,0.0,0.0,0.0,0.3,142,4,betting,21<=K<=50
0.1,58,21,46,3,43,0.06521739130434782,0.31386861313868614,0.022988505747126436,0.3,106,4,betting,3<=K<=5
0.1,1,0,0,0,0,0.0,0.0,0.0,0.3,52,4,betting,K>50
0.15,118,59,69,2,67,0.028985507246376812,0.6261682242990654,0.01694915254237288,0.3,46,4,betting,K<=2
0.15,18,5,15,2,13,0.13333333333333333,0.16455696202531644,0.06944444444444445,0.3,81,4,betting,6<=K<=10
0.15,9,3,12,1,11,0.08333333333333333,0.1774193548387097,0.013888888888888888,0.3,66,4,betting,11<=K<=20
0.15,6,0,0,0,0,0.0,0.0,0.0,0.3,142,4,betting,21<=K<=50
0.15,58,27,57,4,53,0.07017543859649122,0.38686131386861317,0.04022988505747126,0.3,106,4,betting,3<=K<=5
0.15,1,0,0,0,0,0.0,0.0,0.0,0.3,52,4,betting,K>50
0.2,118,69,79,2,77,0.02531645569620253,0.719626168224299,0.01694915254237288,0.3,46,4,betting,K<=2
0.2,18,6,19,3,16,0.15789473684210525,0.20253164556962025,0.07777777777777778,0.3,81,4,betting,6<=K<=10
0.2,9,3,12,1,11,0.08333333333333333,0.1774193548387097,0.013888888888888888,0.3,66,4,betting,11<=K<=20
0.2,6,0,0,0,0,0.0,0.0,0.0,0.3,142,4,betting,21<=K<=50
0.2,58,33,66,5,61,0.07575757575757576,0.44525547445255476,0.048850574712643674,0.3,106,4,betting,3<=K<=5
0.2,1,0,0,0,0,0.0,0.0,0.0,0.3,52,4,betting,K>50
0.05,6,0,0,0,0,0.0,0.0,0.0,0.3,55,5,betting,11<=K<=20
0.05,16,1,1,0,1,0.0,0.01282051282051282,0.0,0.3,74,5,betting,6<=K<=10
0.05,45,4,9,1,8,0.1111111111111111,0.0898876404494382,0.011111111111111112,0.3,77,5,betting,3<=K<=5
0.05,141,27,27,0,27,0.0,0.19852941176470587,0.0,0.3,54,5,betting,K<=2
0.05,1,0,0,0,0,0.0,0.0,0.0,0.3,20,5,betting,21<=K<=50
0.05,1,0,0,0,0,0.0,0.0,0.0,0.3,118,5,betting,K>50
0.1,6,0,0,0,0,0.0,0.0,0.0,0.3,55,5,betting,11<=K<=20
0.1,16,3,5,0,5,0.0,0.0641025641025641,0.0,0.3,74,5,betting,6<=K<=10
0.1,45,11,19,1,18,0.05263157894736842,0.20224719101123595,0.007407407407407407,0.3,77,5,betting,3<=K<=5
0.1,141,58,63,0,63,0.0,0.4632352941176471,0.0,0.3,54,5,betting,K<=2
0.1,1,0,0,0,0,0.0,0.0,0.0,0.3,20,5,betting,21<=K<=50
0.1,1,0,0,0,0,0.0,0.0,0.0,0.3,118,5,betting,K>50
0.15,6,2,4,0,4,0.0,0.11764705882352941,0.0,0.3,55,5,betting,11<=K<=20
0.15,16,3,5,0,5,0.0,0.0641025641025641,0.0,0.3,74,5,betting,6<=K<=10
0.15,45,14,26,1,25,0.038461538461538464,0.2808988764044944,0.007407407407407407,0.3,77,5,betting,3<=K<=5
0.15,141,67,74,0,74,0.0,0.5441176470588235,0.0,0.3,54,5,betting,K<=2
0.15,1,0,0,0,0,0.0,0.0,0.0,0.3,20,5,betting,21<=K<=50
0.15,1,0,0,0,0,0.0,0.0,0.0,0.3,118,5,betting,K>50
0.2,6,2,5,0,5,0.0,0.14705882352941177,0.0,0.3,55,5,betting,11<=K<=20
0.2,16,6,13,0,13,0.0,0.16666666666666666,0.0,0.3,74,5,betting,6<=K<=10
0.2,45,17,31,1,30,0.03225806451612903,0.33707865168539325,0.007407407407407407,0.3,77,5,betting,3<=K<=5
0.2,141,68,75,0,75,0.0,0.5514705882352942,0.0,0.3,54,5,betting,K<=2
0.2,1,0,0,0,0,0.0,0.0,0.0,0.3,20,5,betting,21<=K<=50
0.2,1,0,0,0,0,0.0,0.0,0.0,0.3,118,5,betting,K>50
0.05,134,19,20,1,19,0.05,0.15702479338842976,0.007462686567164179,0.3,60,6,betting,K<=2
0.05,50,3,7,0,7,0.0,0.06422018348623854,0.0,0.3,95,6,betting,3<=K<=5
0.05,9,0,0,0,0,0.0,0.0,0.0,0.3,54,6,betting,11<=K<=20
0.05,13,0,0,0,0,0.0,0.0,0.0,0.3,47,6,betting,6<=K<=10
0.05,4,0,0,0,0,0.0,0.0,0.0,0.3,79,6,betting,21<=K<=50
0.05,0,0,0,0,0,0.0,0.0,0.0,0.3,0,6,betting,K>50
0.1,134,57,62,3,59,0.04838709677419355,0.48760330578512395,0.018656716417910446,0.3,60,6,betting,K<=2
0.1,50,15,28,2,26,0.07142857142857142,0.23853211009174313,0.02,0.3,95,6,betting,3<=K<=5
0.1,9,1,3,0,3,0.0,0.05454545454545454,0.0,0.3,54,6,betting,11<=K<=20
0.1,13,1,3,0,3,0.0,0.057692307692307696,0.0,0.3,47,6,betting,6<=K<=10
0.1,4,0,0,0,0,0.0,0.0,0.0,0.3,79,6,betting,21<=K<=50
0.1,0,0,0,0,0,0.0,0.0,0.0,0.3,0,6,betting,K>50
0.15,134,71,78,3,75,0.038461538461538464,0.6198347107438017,0.018656716417910446,0.3,60,6,betting,K<=2
0.15,50,20,35,2,33,0.05714285714285714,0.30275229357798167,0.02,0.3,95,6,betting,3<=K<=5
0.15,9,2,11,1,10,0.09090909090909091,0.18181818181818182,0.013888888888888888,0.3,54,6,betting,11<=K<=20
0.15,13,1,3,0,3,0.0,0.057692307692307696,0.0,0.3,47,6,betting,6<=K<=10
0.15,4,0,0,0,0,0.0,0.0,0.0,0.3,79,6,betting,21<=K<=50
0.15,0,0,0,0,0,0.0,0.0,0.0,0.3,0,6,betting,K>50
0.2,134,73,80,3,77,0.0375,0.6363636363636364,0.018656716417910446,0.3,60,6,betting,K<=2
0.2,50,24,46,2,44,0.043478260869565216,0.4036697247706422,0.02,0.3,95,6,betting,3<=K<=5
0.2,9,3,13,3,10,0.23076923076923078,0.18181818181818182,0.125,0.3,54,6,betting,11<=K<=20
0.2,13,3,10,0,10,0.0,0.19230769230769232,0.0,0.3,47,6,betting,6<=K<=10
0.2,4,0,0,0,0,0.0,0.0,0.0,0.3,79,6,betting,21<=K<=50
0.2,0,0,0,0,0,0.0,0.0,0.0,0.3,0,6,betting,K>50
0.05,19,0,0,0,0,0.0,0.0,0.0,0.3,80,7,betting,6<=K<=10
0.05,140,25,27,0,27,0.0,0.18620689655172415,0.0,0.3,49,7,betting,K<=2
0.05,41,0,0,0,0,0.0,0.0,0.0,0.3,85,7,betting,3<=K<=5
0.05,4,0,0,0,0,0.0,0.0,0.0,0.3,38,7,betting,11<=K<=20
0.05,4,0,0,0,0,0.0,0.0,0.0,0.3,71,7,betting,21<=K<=50
0.05,2,0,0,0,0,0.0,0.0,0.0,0.3,84,7,betting,K>50
0.1,19,0,0,0,0,0.0,0.0,0.0,0.3,80,7,betting,6<=K<=10
0.1,140,38,42,0,42,0.0,0.2896551724137931,0.0,0.3,49,7,betting,K<=2
0.1,41,3,4,2,2,0.5,0.025,0.024390243902439025,0.3,85,7,betting,3<=K<=5
0.1,4,0,0,0,0,0.0,0.0,0.0,0.3,38,7,betting,11<=K<=20
0.1,4,0,0,0,0,0.0,0.0,0.0,0.3,71,7,betting,21<=K<=50
0.1,2,0,0,0,0,0.0,0.0,0.0,0.3,84,7,betting,K>50
0.15,19,1,1,0,1,0.0,0.01098901098901099,0.0,0.3,80,7,betting,6<=K<=10
0.15,140,61,71,0,71,0.0,0.4896551724137931,0.0,0.3,49,7,betting,K<=2
0.15,41,6,9,2,7,0.2222222222222222,0.0875,0.024390243902439025,0.3,85,7,betting,3<=K<=5
0.15,4,0,0,0,0,0.0,0.0,0.0,0.3,38,7,betting,11<=K<=20
0.15,4,0,0,0,0,0.0,0.0,0.0,0.3,71,7,betting,21<=K<=50
0.15,2,0,0,0,0,0.0,0.0,0.0,0.3,84,7,betting,K>50
0.2,19,3,8,0,8,0.0,0.08791208791208792,0.0,0.3,80,7,betting,6<=K<=10
0.2,140,78,94,3,91,0.031914893617021274,0.6275862068965518,0.014285714285714285,0.3,49,7,betting,K<=2
0.2,41,12,19,3,16,0.15789473684210525,0.2,0.04878048780487805,0.3,85,7,betting,3<=K<=5
0.2,4,0,0,0,0,0.0,0.0,0.0,0.3,38,7,betting,11<=K<=20
0.2,4,0,0,0,0,0.0,0.0,0.0,0.3,71,7,betting,21<=K<=50
0.2,2,0,0,0,0,0.0,0.0,0.0,0.3,84,7,betting,K>50
0.05,131,24,24,0,24,0.0,0.1889763779527559,0.0,0.3,56,8,betting,K<=2
0.05,50,0,0,0,0,0.0,0.0,0.0,0.3,89,8,betting,3<=K<=5
0.05,14,0,0,0,0,0.0,0.0,0.0,0.3,49,8,betting,6<=K<=10
0.05,7,0,0,0,0,0.0,0.0,0.0,0.3,141,8,betting,21<=K<=50
0.05,8,0,0,0,0,0.0,0.0,0.0,0.3,68,8,betting,11<=K<=20
0.05,0,0,0,0,0,0.0,0.0,0.0,0.3,0,8,betting,K>50
0.1,131,41,43,1,42,0.023255813953488372,0.33070866141732286,0.003816793893129771,0.3,56,8,betting,K<=2
0.1,50,4,7,0,7,0.0,0.06422018348623854,0.0,0.3,89,8,betting,3<=K<=5
0.1,14,1,1,0,1,0.0,0.016129032258064516,0.0,0.3,49,8,betting,6<=K<=10
0.1,7,0,0,0,0,0.0,0.0,0.0,0.3,141,8,betting,21<=K<=50
0.1,8,0,0,0,0,0.0,0.0,0.0,0.3,68,8,betting,11<=K<=20
0.1,0,0,0,0,0,0.0,0.0,0.0,0.3,0,8,betting,K>50
0.15,131,66,74,2,72,0.02702702702702703,0.5669291338582677,0.011450381679389313,0.3,56,8,betting,K<=2
0.15,50,13,25,0,25,0.0,0.22935779816513763,0.0,0.3,89,8,betting,3<=K<=5
0.15,14,1,1,0,1,0.0,0.016129032258064516,0.0,0.3,49,8,betting,6<=K<=10
0.15,7,0,0,0,0,0.0,0.0,0.0,0.3,141,8,betting,21<=K<=50
0.15,8,0,0,0,0,0.0,0.0,0.0,0.3,68,8,betting,11<=K<=20
0.15,0,0,0,0,0,0.0,0.0,0.0,0.3,0,8,betting,K>50
0.2,131,73,85,3,82,0.03529411764705882,0.6456692913385826,0.019083969465648856,0.3,56,8,betting,K<=2
0.2,50,19,39,4,35,0.10256410256410256,0.3211009174311927,0.02,0.3,89,8,betting,3<=K<=5
0.2,14,5,14,0,14,0.0,0.22580645161290322,0.0,0.3,49,8,betting,6<=K<=10
0.2,7,0,0,0,0,0.0,0.0,0.0,0.3,141,8,betting,21<=K<=50
0.2,8,1,2,0,2,0.0,0.04878048780487805,0.0,0.3,68,8,betting,11<=K<=20
0.2,0,0,0,0,0,0.0,0.0,0.0,0.3,0,8,betting,K>50
0.05,137,35,36,0,36,0.0,0.2535211267605634,0.0,0.3,53,9,betting,K<=2
0.05,8,0,0,0,0,0.0,0.0,0.0,0.3,179,9,betting,21<=K<=50
0.05,45,1,3,0,3,0.0,0.0375,0.0,0.3,91,9,betting,3<=K<=5
0.05,15,0,0,0,0,0.0,0.0,0.0,0.3,59,9,betting,6<=K<=10
0.05,4,0,0,0,0,0.0,0.0,0.0,0.3,26,9,betting,11<=K<=20
0.05,1,0,0,0,0,0.0,0.0,0.0,0.3,54,9,betting,K>50
0.1,137,53,56,0,56,0.0,0.39436619718309857,0.0,0.3,53,9,betting,K<=2
0.1,8,0,0,0,0,0.0,0.0,0.0,0.3,179,9,betting,21<=K<=50
0.1,45,8,16,2,14,0.125,0.175,0.022222222222222223,0.3,91,9,betting,3<=K<=5
0.1,15,2,6,0,6,0.0,0.08695652173913043,0.0,0.3,59,9,betting,6<=K<=10
0.1,4,0,0,0,0,0.0,0.0,0.0,0.3,26,9,betting,11<=K<=20
0.1,1,0,0,0,0,0.0,0.0,0.0,0.3,54,9,betting,K>50
0.15,137,57,62,0,62,0.0,0.43661971830985913,0.0,0.3,53,9,betting,K<=2
0.15,8,0,0,0,0,0.0,0.0,0.0,0.3,179,9,betting,21<=K<=50
0.15,45,13,26,3,23,0.11538461538461539,0.2875,0.044444444444444446,0.3,91,9,betting,3<=K<=5
0.15,15,3,7,0,7,0.0,0.10144927536231885,0.0,0.3,59,9,betting,6<=K<=10
0.15,4,0,0,0,0,0.0,0.0,0.0,0.3,26,9,betting,11<=K<=20
0.15,1,0,0,0,0,0.0,0.0,0.0,0.3,54,9,betting,K>50
0.2,137,66,72,1,71,0.013888888888888888,0.5,0.0036496350364963502,0.3,53,9,betting,K<=2
0.2,8,0,0,0,0,0.0,0.0,0.0,0.3,179,9,betting,21<=K<=50
0.2,45,14,27,3,24,0.1111111111111111,0.3,0.044444444444444446,0.3,91,9,betting,3<=K<=5
0.2,15,3,8,0,8,0.0,0.11594202898550725,0.0,0.3,59,9,betting,6<=K<=10
0.2,4,1,2,0,2,0.0,0.0625,0.0,0.3,26,9,betting,11<=K<=20
0.2,1,0,0,0,0,0.0,0.0,0.0,0.3,54,9,betting,K>50
0.05,136,20,21,0,21,0.0,0.1510791366906475,0.0,0.3,52,10,betting,K<=2
0.05,41,1,3,0,3,0.0,0.031578947368421054,0.0,0.3,70,10,betting,3<=K<=5
0.05,19,0,0,0,0,0.0,0.0,0.0,0.3,66,10,betting,6<=K<=10
0.05,6,0,0,0,0,0.0,0.0,0.0,0.3,44,10,betting,11<=K<=20
0.05,6,0,0,0,0,0.0,0.0,0.0,0.3,102,10,betting,21<=K<=50
0.05,2,0,0,0,0,0.0,0.0,0.0,0.3,131,10,betting,K>50
0.1,136,66,73,2,71,0.0273972602739726,0.5107913669064749,0.011029411764705883,0.3,52,10,betting,K<=2
0.1,41,8,18,0,18,0.0,0.18947368421052632,0.0,0.3,70,10,betting,3<=K<=5
0.1,19,0,0,0,0,0.0,0.0,0.0,0.3,66,10,betting,6<=K<=10
0.1,6,1,3,0,3,0.0,0.0625,0.0,0.3,44,10,betting,11<=K<=20
0.1,6,0,0,0,0,0.0,0.0,0.0,0.3,102,10,betting,21<=K<=50
0.1,2,0,0,0,0,0.0,0.0,0.0,0.3,131,10,betting,K>50
0.15,136,75,83,2,81,0.024096385542168676,0.5827338129496403,0.011029411764705883,0.3,52,10,betting,K<=2
0.15,41,17,39,2,37,0.05128205128205128,0.3894736842105263,0.024390243902439025,0.3,70,10,betting,3<=K<=5
0.15,19,3,15,2,13,0.13333333333333333,0.14772727272727273,0.021052631578947368,0.3,66,10,betting,6<=K<=10
0.15,6,2,6,0,6,0.0,0.125,0.0,0.3,44,10,betting,11<=K<=20
0.15,6,0,0,0,0,0.0,0.0,0.0,0.3,102,10,betting,21<=K<=50
0.15,2,0,0,0,0,0.0,0.0,0.0,0.3,131,10,betting,K>50
0.2,136,86,95,4,91,0.042105263157894736,0.6546762589928058,0.022058823529411766,0.3,52,10,betting,K<=2
0.2,41,22,47,2,45,0.0425531914893617,0.47368421052631576,0.024390243902439025,0.3,70,10,betting,3<=K<=5
0.2,19,8,26,3,23,0.11538461538461539,0.26136363636363635,0.07368421052631578,0.3,66,10,betting,6<=K<=10
0.2,6,2,6,0,6,0.0,0.125,0.0,0.3,44,10,betting,11<=K<=20
0.2,6,1,6,0,6,0.0,0.09836065573770492,0.0,0.3,102,10,betting,21<=K<=50
0.2,2,0,0,0,0,0.0,0.0,0.0,0.3,131,10,betting,K>50
0.05,124,50,54,1,53,0.018518518518518517,0.4732142857142857,0.004032258064516129,0.3,57,11,betting,K<=2
0.05,6,0,0,0,0,0.0,0.0,0.0,0.3,46,11,betting,11<=K<=20
0.05,14,0,0,0,0,0.0,0.0,0.0,0.3,68,11,betting,6<=K<=10
0.05,60,8,16,1,15,0.0625,0.12,0.005555555555555555,0.3,110,11,betting,3<=K<=5
0.05,2,0,0,0,0,0.0,0.0,0.0,0.3,65,11,betting,K>50
0.05,4,0,0,0,0,0.0,0.0,0.0,0.3,106,11,betting,21<=K<=50
0.1,124,64,70,3,67,0.04285714285714286,0.5982142857142857,0.020161290322580645,0.3,57,11,betting,K<=2
0.1,6,2,3,0,3,0.0,0.061224489795918366,0.0,0.3,46,11,betting,11<=K<=20
0.1,14,2,4,0,4,0.0,0.058823529411764705,0.0,0.3,68,11,betting,6<=K<=10
0.1,60,20,43,2,41,0.046511627906976744,0.328,0.02222222222222222,0.3,110,11,betting,3<=K<=5
0.1,2,0,0,0,0,0.0,0.0,0.0,0.3,65,11,betting,K>50
0.1,4,0,0,0,0,0.0,0.0,0.0,0.3,106,11,betting,21<=K<=50
0.15,124,73,82,6,76,0.07317073170731707,0.6785714285714286,0.036290322580645164,0.3,57,11,betting,K<=2
0.15,6,3,11,1,10,0.09090909090909091,0.20408163265306123,0.020833333333333332,0.3,46,11,betting,11<=K<=20
0.15,14,3,9,0,9,0.0,0.1323529411764706,0.0,0.3,68,11,betting,6<=K<=10
0.15,60,25,53,5,48,0.09433962264150944,0.384,0.06388888888888888,0.3,110,11,betting,3<=K<=5
0.15,2,0,0,0,0,0.0,0.0,0.0,0.3,65,11,betting,K>50
0.15,4,0,0,0,0,0.0,0.0,0.0,0.3,106,11,betting,21<=K<=50
0.2,124,74,83,6,77,0.07228915662650602,0.6875,0.036290322580645164,0.3,57,11,betting,K<=2
0.2,6,4,14,1,13,0.07142857142857142,0.2653061224489796,0.020833333333333332,0.3,46,11,betting,11<=K<=20
0.2,14,4,14,0,14,0.0,0.20588235294117646,0.0,0.3,68,11,betting,6<=K<=10
