alpha,num_test_families,num_rejected_families,total_rejections,fp,tp,fdp,recall,mean_family_fdp,score_floor,total_pruned,seed,method,stratum
0.05,178,32,38,0,38,0.0,0.17194570135746606,0.0,0.3,138,0,betting,K<=5
0.05,27,0,0,0,0,0.0,0.0,0.0,0.3,165,0,betting,5<K<=30
0.05,5,0,0,0,0,0.0,0.0,0.0,0.3,325,0,betting,K>30
0.1,178,65,80,1,79,0.0125,0.3574660633484163,0.0056179775280898875,0.3,138,0,betting,K<=5
0.1,27,3,6,0,6,0.0,0.04054054054054054,0.0,0.3,165,0,betting,5<K<=30
0.1,5,0,0,0,0,0.0,0.0,0.0,0.3,325,0,betting,K>30
0.15,178,99,131,10,121,0.07633587786259542,0.5475113122171946,0.02434456928838951,0.3,138,0,betting,K<=5
0.15,27,6,14,0,14,0.0,0.0945945945945946,0.0,0.3,165,0,betting,5<K<=30
0.15,5,0,0,0,0,0.0,0.0,0.0,0.3,325,0,betting,K>30
0.2,178,99,136,11,125,0.08088235294117647,0.5656108597285068,0.026217228464419474,0.3,138,0,betting,K<=5
0.2,27,7,22,2,20,0.09090909090909091,0.13513513513513514,0.014814814814814815,0.3,165,0,betting,5<K<=30
0.2,5,0,0,0,0,0.0,0.0,0.0,0.3,325,0,betting,K>30
0.05,187,29,29,0,29,0.0,0.1277533039647577,0.0,0.3,157,1,betting,K<=5
0.05,20,0,0,0,0,0.0,0.0,0.0,0.3,115,1,betting,5<K<=30
0.05,3,0,0,0,0,0.0,0.0,0.0,0.3,149,1,betting,K>30
0.1,187,69,75,0,75,0.0,0.3303964757709251,0.0,0.3,157,1,betting,K<=5
0.1,20,3,6,0,6,0.0,0.058823529411764705,0.0,0.3,115,1,betting,5<K<=30
0.1,3,0,0,0,0,0.0,0.0,0.0,0.3,149,1,betting,K>30
0.15,187,85,95,1,94,0.010526315789473684,0.41409691629955947,0.0053475935828877,0.3,157,1,betting,K<=5
0.15,20,6,11,0,11,0.0,0.10784313725490197,0.0,0.3,115,1,betting,5<K<=30
0.15,3,0,0,0,0,0.0,0.0,0.0,0.3,149,1,betting,K>30
0.2,187,94,110,4,106,0.03636363636363636,0.4669603524229075,0.016042780748663103,0.3,157,1,betting,K<=5
0.2,20,8,18,0,18,0.0,0.17647058823529413,0.0,0.3,115,1,betting,5<K<=30
0.2,3,0,0,0,0,0.0,0.0,0.0,0.3,149,1,betting,K>30
0.05,179,28,28,0,28,0.0,0.12612612612612611,0.0,0.3,135,2,betting,K<=5
0.05,30,0,0,0,0,0.0,0.0,0.0,0.3,154,2,betting,5<K<=30
0.05,1,0,0,0,0,0.0,0.0,0.0,0.3,13,2,betting,K>30
0.1,179,86,115,10,105,0.08695652173913043,0.47297297297297297,0.02653631284916201,0.3,135,2,betting,K<=5
0.1,30,5,15,0,15,0.0,0.0847457627118644,0.0,0.3,154,2,betting,5<K<=30
0.1,1,0,0,0,0,0.0,0.0,0.0,0.3,13,2,betting,K>30
0.15,179,94,132,12,120,0.09090909090909091,0.5405405405405406,0.034916201117318434,0.3,135,2,betting,K<=5
0.15,30,9,24,1,23,0.041666666666666664,0.12994350282485875,0.03333333333333333,0.3,154,2,betting,5<K<=30
0.15,1,0,0,0,0,0.0,0.0,0.0,0.3,13,2,betting,K>30
0.2,179,106,148,14,134,0.0945945945945946,0.6036036036036037,0.04236499068901304,0.3,135,2,betting,K<=5
0.2,30,12,32,2,30,0.0625,0.1694915254237288,0.041666666666666664,0.3,154,2,betting,5<K<=30
0.2,1,0,0,0,0,0.0,0.0,0.0,0.3,13,2,betting,K>30
0.05,180,29,34,0,34,0.0,0.15178571428571427,0.0,0.3,136,3,betting,K<=5
0.05,6,0,0,0,0,0.0,0.0,0.0,0.3,147,3,betting,K>30
0.05,24,0,0,0,0,0.0,0.0,0.0,0.3,126,3,betting,5<K<=30
0.1,180,71,96,1,95,0.010416666666666666,0.42410714285714285,0.0018518518518518517,0.3,136,3,betting,K<=5
0.1,6,0,0,0,0,0.0,0.0,0.0,0.3,147,3,betting,K>30
0.1,24,2,3,0,3,0.0,0.018292682926829267,0.0,0.3,126,3,betting,5<K<=30
0.15,180,90,120,3,117,0.025,0.5223214285714286,0.008796296296296295,0.3,136,3,betting,K<=5
0.15,6,0,0,0,0,0.0,0.0,0.0,0.3,147,3,betting,K>30
0.15,24,6,14,0,14,0.0,0.08536585365853659,0.0,0.3,126,3,betting,5<K<=30
0.2,180,98,137,5,132,0.0364963503649635,0.5892857142857143,0.0125,0.3,136,3,betting,K<=5
0.2,6,0,0,0,0,0.0,0.0,0.0,0.3,147,3,betting,K>30
0.2,24,6,18,0,18,0.0,0.10975609756097561,0.0,0.3,126,3,betting,5<K<=30
0.05,176,50,62,1,61,0.016129032258064516,0.25,0.0018939393939393938,0.3,152,4,betting,K<=5
0.05,30,0,0,0,0,0.0,0.0,0.0,0.3,206,4,betting,5<K<=30
0.05,4,0,0,0,0,0.0,0.0,0.0,0.3,135,4,betting,K>30
0.1,176,78,113,5,108,0.04424778761061947,0.4426229508196721,0.018939393939393936,0.3,152,4,betting,K<=5
0.1,30,5,19,2,17,0.10526315789473684,0.10179640718562874,0.0375,0.3,206,4,betting,5<K<=30
0.1,4,0,0,0,0,0.0,0.0,0.0,0.3,135,4,betting,K>30
0.15,176,86,126,6,120,0.047619047619047616,0.4918032786885246,0.02462121212121212,0.3,152,4,betting,K<=5
0.15,30,8,27,3,24,0.1111111111111111,0.1437125748502994,0.04583333333333333,0.3,206,4,betting,5<K<=30
0.15,4,0,0,0,0,0.0,0.0,0.0,0.3,135,4,betting,K>30
0.2,176,102,145,7,138,0.04827586206896552,0.5655737704918032,0.027462121212121212,0.3,152,4,betting,K<=5
0.2,30,9,31,4,27,0.12903225806451613,0.16167664670658682,0.05083333333333333,0.3,206,4,betting,5<K<=30
0.2,4,0,0,0,0,0.0,0.0,0.0,0.3,135,4,betting,K>30
0.05,22,1,1,0,1,0.0,0.008928571428571428,0.0,0.3,129,5,betting,5<K<=30
0.05,186,31,36,1,35,0.027777777777777776,0.15555555555555556,0.002688172043010753,0.3,131,5,betting,K<=5
0.05,2,0,0,0,0,0.0,0.0,0.0,0.3,138,5,betting,K>30
0.1,22,3,5,0,5,0.0,0.044642857142857144,0.0,0.3,129,5,betting,5<K<=30
0.1,186,69,82,1,81,0.012195121951219513,0.36,0.0017921146953405018,0.3,131,5,betting,K<=5
0.1,2,0,0,0,0,0.0,0.0,0.0,0.3,138,5,betting,K>30
0.15,22,5,9,0,9,0.0,0.08035714285714286,0.0,0.3,129,5,betting,5<K<=30
0.15,186,81,100,1,99,0.01,0.44,0.0017921146953405018,0.3,131,5,betting,K<=5
0.15,2,0,0,0,0,0.0,0.0,0.0,0.3,138,5,betting,K>30
0.2,22,8,18,0,18,0.0,0.16071428571428573,0.0,0.3,129,5,betting,5<K<=30
0.2,186,85,106,1,105,0.009433962264150943,0.4666666666666667,0.0017921146953405018,0.3,131,5,betting,K<=5
0.2,2,0,0,0,0,0.0,0.0,0.0,0.3,138,5,betting,K>30
0.05,184,22,27,1,26,0.037037037037037035,0.11304347826086956,0.005434782608695652,0.3,155,6,betting,K<=5
0.05,24,0,0,0,0,0.0,0.0,0.0,0.3,141,6,betting,5<K<=30
0.05,2,0,0,0,0,0.0,0.0,0.0,0.3,39,6,betting,K>30
0.1,184,72,90,5,85,0.05555555555555555,0.3695652173913043,0.019021739130434784,0.3,155,6,betting,K<=5
0.1,24,2,6,0,6,0.0,0.046153846153846156,0.0,0.3,141,6,betting,5<K<=30
0.1,2,0,0,0,0,0.0,0.0,0.0,0.3,39,6,betting,K>30
0.15,184,91,113,5,108,0.04424778761061947,0.46956521739130436,0.019021739130434784,0.3,155,6,betting,K<=5
0.15,24,3,14,1,13,0.07142857142857142,0.1,0.005208333333333333,0.3,141,6,betting,5<K<=30
0.15,2,0,0,0,0,0.0,0.0,0.0,0.3,39,6,betting,K>30
0.2,184,97,126,5,121,0.03968253968253968,0.5260869565217391,0.019021739130434784,0.3,155,6,betting,K<=5
0.2,24,6,23,3,20,0.13043478260869565,0.15384615384615385,0.046875,0.3,141,6,betting,5<K<=30
0.2,2,0,0,0,0,0.0,0.0,0.0,0.3,39,6,betting,K>30
0.05,26,0,0,0,0,0.0,0.0,0.0,0.3,169,7,betting,5<K<=30
0.05,181,25,27,0,27,0.0,0.12,0.0,0.3,134,7,betting,K<=5
0.05,3,0,0,0,0,0.0,0.0,0.0,0.3,104,7,betting,K>30
0.1,26,0,0,0,0,0.0,0.0,0.0,0.3,169,7,betting,5<K<=30
0.1,181,41,46,2,44,0.043478260869565216,0.19555555555555557,0.0055248618784530384,0.3,134,7,betting,K<=5
0.1,3,0,0,0,0,0.0,0.0,0.0,0.3,104,7,betting,K>30
0.15,26,1,1,0,1,0.0,0.006944444444444444,0.0,0.3,169,7,betting,5<K<=30
0.15,181,67,80,2,78,0.025,0.3466666666666667,0.0055248618784530384,0.3,134,7,betting,K<=5
0.15,3,0,0,0,0,0.0,0.0,0.0,0.3,104,7,betting,K>30
0.2,26,3,8,0,8,0.0,0.05555555555555555,0.0,0.3,169,7,betting,5<K<=30
0.2,181,90,113,6,107,0.05309734513274336,0.47555555555555556,0.022099447513812154,0.3,134,7,betting,K<=5
0.2,3,0,0,0,0,0.0,0.0,0.0,0.3,104,7,betting,K>30
0.05,181,24,24,0,24,0.0,0.1016949152542373,0.0,0.3,145,8,betting,K<=5
0.05,26,0,0,0,0,0.0,0.0,0.0,0.3,190,8,betting,5<K<=30
0.05,3,0,0,0,0,0.0,0.0,0.0,0.3,68,8,betting,K>30
0.1,181,45,50,1,49,0.02,0.2076271186440678,0.0027624309392265192,0.3,145,8,betting,K<=5
0.1,26,1,1,0,1,0.0,0.0070921985815602835,0.0,0.3,190,8,betting,5<K<=30
0.1,3,0,0,0,0,0.0,0.0,0.0,0.3,68,8,betting,K>30
0.15,181,79,99,2,97,0.020202020202020204,0.4110169491525424,0.008287292817679558,0.3,145,8,betting,K<=5
0.15,26,1,1,0,1,0.0,0.0070921985815602835,0.0,0.3,190,8,betting,5<K<=30
0.15,3,0,0,0,0,0.0,0.0,0.0,0.3,68,8,betting,K>30
