alpha,n_seeds,sa_fdp_pooled_mean,sa_fdp_pooled_std,sa_family_fdp_mean,sa_rej_mean,sa_recall_object_mean,base_fdp_pooled_mean,base_family_fdp_mean,base_rej_mean,base_recall_object_mean,recall_ratio_sa_over_base_object
0.05,20,0.009843136647088767,0.013220022596145842,0.0014390896921017402,51.9,0.1426537898705118,0.01506692876171351,0.002098393574297189,44.15,0.11419142125698412,1.2493
0.1,20,0.01585518847638401,0.017709622902463962,0.0025100401606425703,73.8,0.2015821631395632,0.023126840745530605,0.0033734939759036144,60.9,0.1566541387762584,1.2868
0.15,20,0.0210227754030943,0.019139689660342355,0.00393239625167336,84.2,0.22862196241520047,0.03532432072063415,0.005976764199655766,73.8,0.18776668365984056,1.2176
0.2,20,0.026884486910963828,0.01924721854603729,0.006404188181296615,100.6,0.2716448458470974,0.0380209358944394,0.008118665136737426,84.95,0.21664763365024514,1.2539
