seed,alpha,R_statistic,iou_thresh,n_cal_all_null_clusters,total_tp_clusters,total_tp_candidates,sa_rej,sa_fp,sa_tp,sa_fdp_pooled,sa_family_fdp_mean,sa_recall_object,base_rej,base_fp,base_tp,base_fdp_pooled,base_family_fdp_mean,base_recall_candidate,base_recall_object
0,0.05,max_phi,0.3,1117,396,573,57,0,57,0.0,0.0,0.14393939393939395,64,1,63,0.015625,0.004016064257028112,0.1099476439790576,0.14393939393939395
0,0.1,max_phi,0.3,1117,396,573,61,0,61,0.0,0.0,0.15404040404040403,64,1,63,0.015625,0.004016064257028112,0.1099476439790576,0.14393939393939395
0,0.15,max_phi,0.3,1117,396,573,61,0,61,0.0,0.0,0.15404040404040403,66,1,65,0.015151515151515152,0.004016064257028112,0.11343804537521815,0.14898989898989898
0,0.2,max_phi,0.3,1117,396,573,62,0,62,0.0,0.0,0.15656565656565657,68,1,67,0.014705882352941176,0.004016064257028112,0.1169284467713787,0.15404040404040403
1,0.05,max_phi,0.3,1013,353,513,45,0,45,0.0,0.0,0.1274787535410765,34,0,34,0.0,0.0,0.06627680311890838,0.09348441926345609
1,0.1,max_phi,0.3,1013,353,513,83,0,83,0.0,0.0,0.23512747875354106,52,0,52,0.0,0.0,0.10136452241715399,0.141643059490085
1,0.15,max_phi,0.3,1013,353,513,92,0,92,0.0,0.0,0.26062322946175637,75,0,75,0.0,0.0,0.14619883040935672,0.20679886685552407
1,0.2,max_phi,0.3,1013,353,513,127,0,127,0.0,0.0,0.3597733711048159,93,0,93,0.0,0.0,0.18128654970760233,0.254957507082153
2,0.05,max_phi,0.3,1180,368,537,45,0,45,0.0,0.0,0.12228260869565218,35,0,35,0.0,0.0,0.06517690875232775,0.08967391304347826
2,0.1,max_phi,0.3,1180,368,537,65,0,65,0.0,0.0,0.1766304347826087,47,0,47,0.0,0.0,0.08752327746741155,0.12228260869565218
2,0.15,max_phi,0.3,1180,368,537,73,0,73,0.0,0.0,0.1983695652173913,60,0,60,0.0,0.0,0.11173184357541899,0.15760869565217392
2,0.2,max_phi,0.3,1180,368,537,94,1,93,0.010638297872340425,0.002008032128514056,0.25271739130434784,71,1,70,0.014084507042253521,0.004016064257028112,0.1303538175046555,0.1875
