method,alpha,total_rejections,fdp,recall,mean_family_fdp,cal_bound,cal_loss
scoregate_pooled_plus1,0.05,11.015141094572206,0.02277392301443155,0.029737335870611965,0.00427767724324687,0.002025448076862353,0.0022718584188649556
scoregate_pooled_plus1,0.1,11.532562594670797,0.034124649236484235,0.036135324691126944,0.005157283253339119,0.0019316551757273743,0.0018148001164549163
scoregate_pooled_plus1,0.15,21.38535324312725,0.02708366665455099,0.04671777715341448,0.003023356507861115,0.0013460282916094087,0.0012078391922814965
scoregate_pooled_plus1,0.2,22.5905584998099,0.04385856776533499,0.04974632543751215,0.008433177475248079,0.001890116792276535,0.0022976939419662498
scoregate_pooled_plus1,0.25,29.905406423142512,0.03910583084863778,0.0545811273243909,0.013828765996436145,0.0006015025775588423,0.0003063665945959768
scoregate_pooled_plus1,0.3,52.028838157314254,0.07205534745429726,0.050733082280271784,0.027196622970178667,0.0005169602443550599,0.0005278800139964693
