image_id,n_null,mean_score,p95_score
2988,18,0.14240107023053697,0.5101289883255957
3035,52,0.0978746077475639,0.19651340171694734
3084,18,0.15558781578309003,0.5632085144519805
3093,8,0.23472251463681457,0.5462870687246323
3109,94,0.09892917931713953,0.20455679818987843
3124,79,0.08981880012758166,0.1710350632667541
3156,42,0.11155919571007997,0.2964350000023838
3157,49,0.11325934050338606,0.26206705570220945
3219,85,0.10987805732909367,0.21820408105850214
3234,23,0.08923208389593204,0.17011648863554002
3242,69,0.11275591307144231,0.37050597667694085
3264,66,0.11268491213294589,0.2771644815802574
3310,25,0.12687450304627415,0.34261618852615294
3325,8,0.17890176875516767,0.5255139261484143
3483,18,0.12446720360053908,0.33203970491886103
3501,34,0.16063390387331736,0.3361032366752623
3553,56,0.10749320898737222,0.28262960910797114
3590,94,0.09715101166449958,0.2149363145232199
3661,61,0.10975093284591295,0.2479805648326873
3690,21,0.1238297323385874,0.3561610877513885
3737,41,0.09975651924203077,0.1849854588508606
3764,35,0.12591648942657876,0.3336819916963576
3812,21,0.19148257977905722,0.6712532043457031
3845,19,0.12075605831648169,0.28092437088489464
3862,15,0.1487059933443864,0.4176129192113874
3867,22,0.15717023949731476,0.5042550832033156
3934,94,0.08709683364376104,0.1738329716026782
4065,84,0.0905749021275412,0.20740127712488163
4108,115,0.09671897625793577,0.19531376808881754
4129,51,0.08514902916024708,0.1883051246404647
4130,79,0.10070345286704313,0.21143742799758905
4134,32,0.07574049837421622,0.156402326375246
4180,55,0.0957505156370726,0.22854242175817477
4283,38,0.11624104010039249,0.40004955679178233
4318,44,0.1020561823282729,0.227090472728014
4377,69,0.11227853185888645,0.2502915620803832
4395,40,0.09740781653672452,0.2843743294477458
4410,133,0.09512478267227793,0.1858434170484542
4424,31,0.11550638608394126,0.3847061842679977
4426,27,0.1436780680108953,0.604437607526779
4463,130,0.09371049000093566,0.1801091812551021
4495,37,0.1172010705277726,0.3250138700008391
4535,99,0.10050995519967991,0.22432930469512927
4555,63,0.13124088877959855,0.5285427361726759
4704,53,0.10827253231743592,0.2816859364509582
4705,14,0.14560985405530244,0.4685569614171981
4742,25,0.11555883273482317,0.31238585412502246
4749,20,0.13491387628018853,0.4522632479667664
4765,33,0.12446950917894187,0.41479648947715747
4795,33,0.12270041589032517,0.2859656512737274
4809,261,0.13351888002620801,0.3496368527412414
4823,25,0.124639179110527,0.4410274386405935
4885,37,0.10796203877072072,0.34841350317001263
4901,38,0.12322597205638881,0.26333383768796903
4931,44,0.10970738462426442,0.31893275231122964
5001,101,0.09962271356789189,0.2120560854673385
5018,61,0.10171230735837432,0.2390103638172149
5028,98,0.09826571175030296,0.2039873570203781
5032,50,0.0940073006600141,0.2425524502992629
5037,69,0.0930694440460723,0.162503483891487
5046,33,0.11441667547280134,0.32173590064048746
5060,39,0.10488259028165764,0.2063485324382782
5099,37,0.10767623268671934,0.35010585188865606
5107,90,0.08853846233752034,0.20496044307947156
5115,89,0.08879800325029348,0.16394520103931415
5124,39,0.11357996832483852,0.28105548620224
5152,49,0.10635525193445533,0.28893002271652213
5193,73,0.1136525546851223,0.2307259708642959
5253,84,0.10434554907537638,0.2901482760906218
5263,31,0.11353432795693794,0.37585578858852386
5277,33,0.11677512142694353,0.311816495656967
5335,106,0.0907822339180505,0.17336504906415937
5430,28,0.10634277348539654,0.374195776134729
5477,60,0.10662929980705177,0.31796729713678357
5486,107,0.08638607560891966,0.16418019086122496
5503,35,0.11679965161851469,0.2955597043037412
5529,60,0.10384700968861575,0.22754514440894122
5564,12,0.27892011900742847,0.7031583458185195
5586,79,0.0888798778192906,0.2368629842996595
5600,44,0.12986914407123215,0.3082754850387573
5608,53,0.10748383606661036,0.26829514503478985
5620,201,0.09429388830614324,0.1952180713415146
5754,29,0.10399905939040509,0.23187204003334022
5756,136,0.09691150423468031,0.22276379168033594
5804,52,0.10573351161124611,0.23404021039605094
5811,78,0.09698931161218724,0.21853853687644
5883,88,0.09992070534181861,0.25983946472406383
5916,36,0.13295810659312537,0.33187399804592127
5961,102,0.09900832709436318,0.2388882264494892
5992,60,0.10103290528059002,0.18873532041907304
6012,25,0.15193383678793904,0.4692909717559812
6019,38,0.12247811551941064,0.258970409631729
6040,40,0.09821199318394061,0.19292849898338232
6057,69,0.10943415906766182,0.2650168836116791
6148,47,0.11345060122139906,0.24592788219451878
6213,70,0.10471930652856823,0.22929847612977022
6247,70,0.1027754976813282,0.26369168609380716
6352,33,0.13160352521773538,0.33455718159675596
6393,15,0.16144677648941672,0.38104558885097495
6407,65,0.11113819279349763,0.2959861755371093
6422,20,0.1188659207895398,0.2250594943761827
6460,40,0.13369261827319856,0.3817440062761304
6464,50,0.11396804362535473,0.26027072444558136
6471,58,0.10739045962691303,0.2712752148509025
6527,51,0.11142813538511591,0.3097669705748558
6541,33,0.1133801967582919,0.26221594214439387
6614,119,0.1274981658999659,0.3443760812282562
6631,15,0.14446806733806924,0.42266750335693337
6673,74,0.11127237592999994,0.24146543070673887
6688,25,0.15270963460206982,0.3969925165176391
6709,74,0.11246294417494047,0.27408391535282123
6723,86,0.10113199925873165,0.23784020170569417
6730,58,0.1188315239831291,0.31683630198240276
6763,57,0.1016128535725568,0.19590356349945048
6771,95,0.09912804153404733,0.2002516329288482
6792,48,0.11041296444212391,0.26962926685810085
6811,128,0.0893955833453219,0.1744608007371422
6818,95,0.09876382950889433,0.1914116606116294
6861,55,0.11370394954627205,0.3049395561218259
6894,53,0.104863406914585,0.2543809622526168
6914,29,0.1373083555492861,0.3856223940849304
6943,62,0.09340449554785601,0.2071371726691722
6945,51,0.09659688949000599,0.2148291617631912
6954,50,0.12044609084725376,0.26500675678253166
6964,31,0.07853645122339645,0.1503994241356849
6996,96,0.0932324179060136,0.17760607600212094
7028,24,0.12315281278764202,0.33542965501546834
7049,30,0.11033504816393053,0.2654931783676147
7050,60,0.0993650985881686,0.20460554286837573
7088,24,0.11384463263675565,0.30794946402311296
7108,52,0.12388928299053352,0.3373948127031323
7139,75,0.10306797867019968,0.23491238802671405
7159,50,0.11001667290925975,0.23191475421190252
7205,48,0.09404413797892626,0.21089340224862088
7220,66,0.10161253900238958,0.1940430030226707
7256,82,0.10127496669386941,0.226809723675251
7278,36,0.12565448424882353,0.33717216551303864
7281,71,0.10156590575483479,0.2081430405378341
7319,24,0.14483222722386316,0.3245933234691618
7386,23,0.13395058768598925,0.3512027263641357
7504,33,0.14573925857742623,0.3869996488094329
7511,64,0.10348899278324093,0.2508680202066897
7517,30,0.11081108190119263,0.3855373263359069
7570,83,0.09703087981745417,0.22962095588445658
7574,180,0.0964657636152373,0.2416386306285855
7615,31,0.10772189137435723,0.30727834999561304
7627,96,0.10458530190711217,0.2271694652736187
7650,106,0.10164334797212533,0.22275511920452115
7682,23,0.14334380043589548,0.37098240256309506
7690,91,0.10355410184506528,0.22726641595363611
7710,110,0.10450882505286821,0.218700837343931
7713,30,0.12742552806933716,0.4133640371263018
7722,30,0.11877661248048141,0.3169017076492308
7746,79,0.09860124646485602,0.23217232376337035
7753,29,0.1710655186967603,0.38101124763488736
7772,39,0.10923694026393764,0.2706842571496963
7784,14,0.13065064086445735,0.36807745993137353
7787,21,0.15717596205927076,0.334446370601654
7789,48,0.11859811966617896,0.39257796704769116
7795,86,0.10391311291172056,0.2072839699685573
7796,34,0.09945890318383184,0.19005265086889253
7816,80,0.12951031583361322,0.3976233497261998
7818,42,0.1490830505887667,0.47810522615909556
7819,98,0.09343799564759338,0.19254222512245173
7838,101,0.09741455729645074,0.214225947856903
7873,29,0.10713513285435475,0.2993551909923551
7888,11,0.13676474954594262,0.35021787881851196
7921,62,0.09734871052205558,0.2379171781241892
7932,66,0.10584536358488325,0.20064326003193847
7934,11,0.25674157725139096,0.5511541068553925
7936,13,0.13149954034731934,0.48818047642707824
7977,65,0.10202682740413221,0.257852593064308
7991,88,0.09640305709432467,0.2453071922063823
7996,42,0.11713895929001622,0.31803311556577674
8019,114,0.09371605469730858,0.21858301311731335
8021,70,0.1004705795219966,0.23493365123867974
8024,59,0.10606782769752757,0.2580010145902627
8086,123,0.10001366409828988,0.2300613492727279
8114,105,0.09993689251797534,0.21947574317455282
8181,46,0.11651254105179203,0.37154701352119446
8188,93,0.09120160545552927,0.19467772543430298
8190,18,0.14388147782948277,0.35985586047172546
8211,106,0.10306132110362905,0.20438726618885994
8218,28,0.1193315129993217,0.3729013547301292
8277,13,0.19707793427201414,0.5513674855232236
8300,53,0.09278105698385324,0.21393326222896564
8305,64,0.12859933055005962,0.258560448884964
8320,91,0.09173094039107413,0.2114668413996696
8383,64,0.10524611163418736,0.24542356729507422
8414,46,0.10157765116056666,0.2128721848130226
8433,24,0.13345791865140197,0.3865419924259183
8445,65,0.10778577321997052,0.292370408773422
8458,41,0.14822747503838885,0.3922356069087982
8580,21,0.17494860415657357,0.4297285079956054
8602,136,0.09661111931371334,0.21281164884567255
8629,47,0.13831874537975225,0.28188340365886677
8665,14,0.15740162905837804,0.5478313058614731
8690,43,0.10825035296553785,0.21036022305488583
8691,131,0.09168436904331195,0.16933473199605936
8749,24,0.14449999372785285,0.5766175538301468
8762,94,0.09715685494085571,0.20780929997563355
8844,37,0.12745536481206476,0.3379270553588866
8899,104,0.10583353117824743,0.2624083518981931
8933,47,0.09692629783394484,0.23657554835081085
8991,41,0.09308935029477604,0.1788827180862426
8999,44,0.10474853336133737,0.2872732654213906
9075,119,0.09390423162018548,0.23350214213132844
9113,98,0.10196125879883762,0.20504724830389012
9176,16,0.11713707121089097,0.31853594630956644
9178,56,0.09781331509085633,0.16649545356631273
9186,128,0.08895603555720295,0.20429335087537734
9226,68,0.0961148923482088,0.23672841787338242
9274,119,0.09593918844431384,0.20186899751424767
9378,37,0.09981942146613787,0.23142631649970946
9400,112,0.0938336657958903,0.19461390674114223
9448,18,0.1343792082948817,0.40475638359785077
9465,78,0.10948652903047887,0.23954631611704816
9469,130,0.08442236528946799,0.17817948386073107
9483,83,0.09873107816260977,0.2132489427924155
9497,24,0.12445448975389199,0.5637562002986658
9553,17,0.17390839733621652,0.6203033685684202
9557,56,0.09247699353311738,0.22401920706033707
9590,107,0.1105921336353939,0.2465641230344772
9673,30,0.10464954798420266,0.2714153751730917
9696,47,0.11679179990228182,0.2221565529704093
9723,37,0.1624474018006711,0.3809546649456022
9769,49,0.10885706399472389,0.3337201476097103
9772,79,0.09279132276018959,0.17538039535284014
9797,104,0.09842986857088708,0.2295513309538363
9830,44,0.09653510627421462,0.2359848342835904
9833,62,0.0988878521227067,0.20237742215394972
9843,118,0.08664400632477408,0.19406580403447143
9846,54,0.09260854718309856,0.1966545797884464
9891,81,0.10202303331023377,0.2268760800361633
9914,62,0.1022517653482575,0.20141353830695144
9946,41,0.10311317352986912,0.3498487770557403
10023,47,0.12717028041469286,0.34088764786720255
10046,16,0.13732251059263942,0.3361968621611595
10056,51,0.10638156029231405,0.2271660044789314
10084,42,0.1034662131929681,0.2507952764630315
10092,75,0.09964840501546855,0.2356960400938987
10114,89,0.08760315941625763,0.17795818746089925
10130,169,0.08145715247773555,0.1519050002098083
10136,122,0.09829892044062492,0.23183459416031832
10219,12,0.1829968600844343,0.60180467069149
10244,28,0.09457687261913499,0.18953108116984363
10276,76,0.10471945613818728,0.2848043367266655
10342,121,0.09353967485102736,0.2188819497823715
10363,81,0.0866690662540035,0.2083363831043243
10405,105,0.12543834909087132,0.3758496880531309
10566,62,0.1063058772274563,0.23721552342176422
10579,42,0.11479434291166915,0.2779236294329163
10583,36,0.12339691952284834,0.30654910951852793
10591,32,0.1113862151978537,0.2908433660864829
10600,29,0.15267638785058052,0.3657957792282104
10621,88,0.09953645303506739,0.2231893956661223
10624,75,0.12127595568696653,0.30262702703475947
10707,123,0.09149029293680574,0.18996620774269088
10727,127,0.10780741705551856,0.23027358651161192
10764,12,0.13173795274148384,0.33482395336031895
10831,39,0.1248721850988192,0.348823755979538
10903,80,0.09979611975140865,0.21915941163897507
10977,54,0.1369098081356949,0.3111765295267103
10995,28,0.11936279319758922,0.3583847820758818
11029,74,0.0999691065501522,0.18167896494269356
11051,27,0.1391205159878289,0.4235181033611296
11065,46,0.10552076315102366,0.19278815016150475
11075,23,0.1439333423648191,0.48471216857433297
11077,57,0.09991427432549622,0.2748297989368437
11147,35,0.11058394366077011,0.3260454177856443
11149,35,0.13074696106570102,0.32475101351737945
11172,136,0.11994260541327734,0.2755209133028984
11197,116,0.08875063459934855,0.183820478618145
11222,30,0.12237382742265855,0.39119838476181
11227,45,0.12323333827985654,0.40535702705383253
11244,51,0.10797334272487487,0.32128196954727173
11256,53,0.11431670153759557,0.2821156084537505
11264,99,0.09898010742935262,0.25147608518600456
11294,53,0.11047700961243428,0.3373407006263732
11361,27,0.19556418654543378,0.4377273261547088
11364,8,0.23960652854293582,0.8072204679250716
11398,58,0.09416992133804432,0.2396925397217273
11494,87,0.0876736817774416,0.18749378919601442
11496,25,0.12754958897829052,0.45586488246917645
11511,51,0.0965384908897035,0.21119587123394004
11528,106,0.10208144871834311,0.2533463351428509
11544,39,0.13059226853343153,0.3217053830623628
11567,61,0.10661849068080789,0.26965993642807
11579,55,0.11515864458951078,0.3211047053337096
11615,73,0.10687400043418958,0.23101261854171742
11643,45,0.10327307002411942,0.1924252927303313
11661,45,0.09637956014937821,0.20605056285858137
11673,73,0.09779515352151161,0.21253019273281057
11699,89,0.09349842976485741,0.22532896399497981
11712,11,0.1923168575899167,0.6208308041095734
11760,24,0.14054614429672554,0.3529768109321594
11791,50,0.12473002076148981,0.3348393291234968
11805,239,0.08955934046763751,0.17311050742864606
11813,88,0.10128218350424004,0.21573772281408285
11926,72,0.1159249278199341,0.21732467263936991
11996,18,0.1360381086253457,0.3802065446972846
12010,35,0.12023735206042012,0.22293588668107978
12062,96,0.1182409166746462,0.3052401021122932
12081,31,0.12482269324602616,0.31280651688575745
12108,40,0.09620198830962176,0.21980263218283647
12109,23,0.13115673900946323,0.612019377946853
12155,38,0.10329108018624152,0.26488924995064694
12204,18,0.10567722179823448,0.24729296118020985
12209,50,0.10761234588921066,0.262866723537445
12224,69,0.08546760348954059,0.17398623228073118
12251,72,0.1108564021479752,0.24654188752174372
12280,85,0.09355289664338613,0.1839917480945587
12281,18,0.16002836740679208,0.4364825218915934
12418,95,0.10108657189105683,0.22641014009714122
12421,118,0.09769150478986356,0.23778451010584806
12429,146,0.09545503931808957,0.1775659397244453
12475,42,0.1453069120290733,0.5291946306824681
12547,127,0.08939935633634015,0.19624369144439677
12548,56,0.11773081622751691,0.26987253874540323
12576,62,0.11191573793128609,0.24318192750215525
12614,47,0.12299339314724533,0.329396644234657
12639,66,0.1031060268481572,0.25194381549954414
12667,26,0.13173390652697814,0.3070959150791168
12670,96,0.09892069889853394,0.1972129382193088
12748,26,0.12912614543277479,0.3683693595230579
12792,34,0.10806193641003438,0.3290927246212951
12810,60,0.1082498295853535,0.2942900255322456
12873,38,0.1208320061038983,0.3612007349729538
12875,48,0.11904292056957877,0.3221674725413322
12887,124,0.1113534579654374,0.2739219285547731
12892,29,0.1316632112038546,0.5344009399414057
12938,37,0.11692096786321815,0.34074836969375555
12947,95,0.11178040061342084,0.28307074010372146
12959,53,0.12459399621441675,0.3231458067893981
12983,71,0.09777275609298487,0.22136642038822169
12986,25,0.13056519433856006,0.5072969257831563
12991,90,0.0984715496914254,0.2240598581731319
12993,75,0.10195823485652601,0.2044790908694266
13004,13,0.20674144419339985,0.41564125418663017
13031,22,0.14346949485215268,0.39090488255023953
13045,35,0.10349682920745436,0.24791940003633434
13061,28,0.13892308609294038,0.315390832722187
13129,118,0.0992102683916435,0.20547177866101254
13168,53,0.09771388748063228,0.18554844558238978
13176,83,0.0919630865016615,0.18516882807016347
13201,31,0.13006894566839736,0.37156336009502405
13228,68,0.11748700068496602,0.3018020898103713
13232,36,0.11071314445386327,0.26561602950096125
13252,24,0.14330564904958007,0.4550722777843473
13290,111,0.09209228159339573,0.17726554721593857
13291,31,0.11517768004728897,0.2481851279735565
13318,56,0.11838104535958592,0.2631630599498749
13332,96,0.09453450213186439,0.18516425043344498
13348,62,0.09648051197009698,0.21771477907896034
13379,87,0.09584255897621995,0.22449763119220734
13525,33,0.10567118983828656,0.24299927651882156
13546,45,0.10763323555390036,0.24472424387931807
13547,84,0.11607046376558992,0.2923791736364364
13595,57,0.10667519238695759,0.270308780670166
13597,2,0.6433956623077393,0.6522524237632752
13637,38,0.1136504407776029,0.3010888963937759
13659,108,0.08435575733030279,0.17836721464991565
13671,75,0.11142833049098645,0.22218331396579735
13729,78,0.11051353774009602,0.27358220070600503
13815,96,0.10073034892169135,0.23224344477057457
13835,87,0.09719071006295321,0.19695074558258058
13856,96,0.08821504741596675,0.18189238384366033
13904,78,0.09435184486210342,0.17941766157746306
13914,11,0.19141069731929086,0.6887023448944092
13916,90,0.09676203160650196,0.20273941084742533
13922,19,0.12652505071539624,0.39991078674793207
13923,38,0.11900798878387396,0.2760579377412793
14007,96,0.10527592311458038,0.21807108819484705
14034,48,0.12731039912129438,0.36665301173925385
14038,142,0.08532757346164167,0.1864320896565912
14089,41,0.11238219770716454,0.2417347878217697
14090,36,0.12503493008100322,0.32918781042098993
14160,17,0.0911178225103546,0.1773767769336699
14175,67,0.09732876445597673,0.2052535653114316
14226,46,0.10873696240394008,0.26435876637697214
14278,147,0.08715345994347613,0.17563872784376136
14321,67,0.08855146041779371,0.14829518049955367
14335,60,0.10539877824485297,0.2043788768351077
14366,59,0.12287029478762104,0.39562002122402185
14377,41,0.11910522047702855,0.2669437229633331
14380,21,0.11408635406267072,0.1824783533811569
14439,94,0.09970857123745244,0.21592149436473834
14473,40,0.11325273029506203,0.43193826675415015
14477,186,0.11489651866898097,0.26153623312711716
14557,19,0.12905517338137873,0.39125775098800647
14635,158,0.09297716516199742,0.19883227497339248
14677,104,0.09070736255783296,0.2199987865984439
14683,54,0.10699569502914388,0.24732028543949103
14740,134,0.10032448083607115,0.2426309242844581
14759,19,0.2780904579711587,0.5026282489299773
14831,14,0.24386444049222125,0.4575240775942802
14855,65,0.11275553296391777,0.2881633043289184
14862,42,0.0976599791929835,0.21288455128669725
14883,144,0.08227849873300223,0.1498207449913024
14886,41,0.10062752655003125,0.1306831538677215
14888,47,0.09229223255781412,0.1803184911608694
14954,43,0.12452699763830313,0.3125725090503691
14961,35,0.09999130229864799,0.21223993599414806
14986,56,0.11266806149589159,0.31337012350559235
15006,48,0.10102127701975401,0.20085386559367174
15062,74,0.09485259717582042,0.17597792968153944
15079,24,0.15790285992746547,0.4103037729859349
15148,63,0.10339569306326286,0.2756249904632568
15179,53,0.10125850492490909,0.21392770707607253
15185,17,0.14207233620040555,0.584221065044403
15195,63,0.10578834401473163,0.22809464633464804
15236,34,0.11360347347662725,0.3251506321132177
15239,248,0.09242844888039169,0.1776482738554477
15254,56,0.12682865952540717,0.2722191661596298
15272,21,0.1258310760770525,0.4382724463939667
15273,55,0.09771007150411601,0.21582913547754248
15278,28,0.1095390129568321,0.3380563884973524
15335,114,0.09569927684047762,0.1903422534465789
15338,76,0.08932420532954362,0.17411806806921953
15355,31,0.11789125985195556,0.4199848771095276
15366,30,0.11126556235055124,0.346297334879636
15382,53,0.10815934119921805,0.24126607179641715
15386,54,0.09333093312603451,0.18948553428053835
15400,79,0.13109562272512457,0.3099780231714246
15440,45,0.09866583115524712,0.22911292016506185
15497,26,0.12652631834722478,0.3940855339169502
15517,157,0.08954508586009592,0.1689807832241057
15525,67,0.10000551180608232,0.24691450595855705
15546,23,0.12983894720673558,0.30292014479637147
15559,41,0.12568013370037073,0.3074073195457458
15567,25,0.1358787244558334,0.28978878259658813
15576,38,0.09817055544178734,0.2199980258941649
15596,41,0.10539618070896074,0.2776303887367248
15597,68,0.1097412929486702,0.28257210850715625
15644,89,0.10258376481158006,0.20664544105529772
15660,70,0.10548193470707957,0.2578809633851051
15709,57,0.10015565941208285,0.19355611205100984
15746,21,0.13875190523408704,0.6377497315406799
15750,387,0.09662316753998279,0.20524550229310984
15751,41,0.11725867575988533,0.1905222237110138
15797,35,0.12345474915845049,0.377176216244697
15802,41,0.12474870599988026,0.4179297685623169
15827,289,0.0863091894989401,0.1593784034252166
15876,14,0.17737992081258974,0.5645957380533219
15906,22,0.16591592556373636,0.49873198866844165
15930,19,0.1563847562984416,0.4926346302032467
15956,81,0.0977677069144484,0.2103763222694397
16010,101,0.10251648783093628,0.232776403427124
16046,42,0.11507980312619887,0.2405843734741208
16084,61,0.10116340146690114,0.1936332136392593
16099,28,0.1097872951733214,0.21006758958101265
16123,116,0.09213354075648657,0.20293369144201273
16173,33,0.1194203315359173,0.3224824011325834
16180,74,0.1006984242011566,0.27827602475881574
16188,41,0.10723973874275274,0.2690435647964477
16228,44,0.10624578578228296,0.2753677532076836
16237,75,0.1004244789977868,0.2013587936758994
16249,103,0.0922276166457574,0.2075591713190077
16254,341,0.1065587286681723,0.2376299798488617
16255,36,0.13079693313274113,0.2894322127103805
16290,86,0.10544692724943157,0.21605899930000302
16322,43,0.10141489290913866,0.19552073776721945
16344,47,0.10517850391408226,0.2652237147092819
16364,46,0.10436319754175515,0.26405812427401537
16412,115,0.0923980941591055,0.18453197628259652
16432,53,0.12576590337843263,0.32944883108139034
16439,43,0.12168839305292724,0.25874391496181487
16451,47,0.1028239287911577,0.24317502230405785
16502,9,0.19024990002314246,0.6424828529357909
16525,154,0.09050328255473788,0.1991549663245677
16531,106,0.10199391908662496,0.20738055557012555
16567,66,0.10226806687812007,0.20040680840611455
16598,34,0.12926715064574684,0.31620574891567227
16631,120,0.09592815612753228,0.18799304217100132
16659,55,0.10485811965032055,0.24939116239547726
16693,112,0.0925057211425155,0.1828843377530574
16837,56,0.10016523714044259,0.23450910300016403
16838,30,0.15556922939916448,0.36148818880319544
16905,101,0.10621966067517152,0.2803467512130737
16950,176,0.10038071307777,0.2019243985414505
16958,74,0.10901434508127131,0.2179589100182055
17003,20,0.10149383489042516,0.25955647975206386
17029,25,0.12161506623029705,0.34595386385917665
17031,25,0.12287972867488857,0.43221593201160324
17095,56,0.09310652867757843,0.2106382697820663
17115,32,0.10743569908663626,0.3199015676975249
17137,20,0.14822123926132913,0.37264514118432995
17147,10,0.15433731041848656,0.49941206127405147
17171,16,0.15951920067891476,0.4315392151474952
17174,43,0.11385823673633638,0.3193216323852539
17178,56,0.10521394639675101,0.2468845173716545
17179,88,0.11032433181323785,0.2595971256494521
17182,39,0.11502839777714162,0.2866847485303879
17207,112,0.09653080168313209,0.1942520670592784
17216,7,0.24590621462890078,0.7216928482055663
17308,39,0.12349716019936093,0.24215404540300395
17324,30,0.12417400851845738,0.33549222424626274
