bin,left,right,null_count,tp_count,p0,p1,raw_phi,regularized_raw_phi,phi
0,0.0500633232295513,0.0523690546862781,25,6,0.02074634049191755,0.004910480492275465,0.23666121112929625,0.23669140560902832,0.23669140560902832
1,0.0523690546862781,0.05438877604901783,26,4,0.02157616091877718,0.003273926420528935,0.1517059045700617,0.15173813510445786,0.15173813510445786
2,0.05438877604901783,0.055824554525315734,20,10,0.016597238357619414,0.008183588635768527,0.49304418985270054,0.493069296194787,0.493069296194787
3,0.055824554525315734,0.057969754189252834,25,6,0.02074634049191755,0.004910480492275465,0.23666121112929625,0.23669140560902832,0.23669140560902832
4,0.057969754189252834,0.05957941804081196,24,6,0.019916520065057924,0.004910480492275465,0.24652209492635027,0.24655313660394637,0.24655313660394637
5,0.05957941804081196,0.06105973906815047,19,11,0.015767417930759784,0.00900186567164179,0.5708932724610216,0.5709156509437444,0.5709156509437444
6,0.06105973906815047,0.06390520911663769,20,11,0.016597238357619414,0.00900186567164179,0.5423486088379705,0.5423712956143236,0.5423712956143236
7,0.06390520911663769,0.06658984720706937,21,9,0.01742705878447904,0.0073653115998952605,0.422609305588029,0.4226365269654674,0.4226365269654674
8,0.06658984720706937,0.06866468526422975,28,2,0.023235801772496435,0.0016373723487824038,0.0704348842646715,0.07046765008645044,0.07046765008645044
9,0.06866468526422975,0.07167913205921647,23,8,0.019086699638198295,0.006547034564021995,0.3429872625062264,0.3430155389944622,0.3430155389944622
10,0.07167913205921647,0.07478688824921845,29,1,0.02406562219935606,0.0008190953129091384,0.03400304757604831,0.03403590840593581,0.03403590840593581
11,0.07478688824921845,0.07738427147269242,26,4,0.02157616091877718,0.003273926420528935,0.1517059045700617,0.15173813510445786,0.15173813510445786
12,0.07738427147269242,0.08002484887838357,22,9,0.01825687921133867,0.0073653115998952605,0.403399791697664,0.40342664891603924,0.40342664891603924
13,0.08002484887838357,0.08321755751967427,19,11,0.015767417930759784,0.00900186567164179,0.5708932724610216,0.5709156509437444,0.5709156509437444
14,0.08321755751967427,0.08671274967491624,22,8,0.01825687921133867,0.006547034564021995,0.3585775926201458,0.3586064457257227,0.3586064457257227
15,0.08671274967491624,0.09245655387639996,22,9,0.01825687921133867,0.0073653115998952605,0.403399791697664,0.40342664891603924,0.40342664891603924
16,0.09245655387639996,0.09680454730987542,26,4,0.02157616091877718,0.003273926420528935,0.1517059045700617,0.15173813510445786,0.15173813510445786
17,0.09680454730987542,0.10213981531560413,23,7,0.019086699638198295,0.005728757528148731,0.3001138546929481,0.30014395556808277,0.30014395556808277
18,0.10213981531560413,0.10964102633297435,22,9,0.01825687921133867,0.0073653115998952605,0.403399791697664,0.40342664891603924,0.40342664891603924
19,0.10964102633297435,0.11643573641777036,22,8,0.01825687921133867,0.006547034564021995,0.3585775926201458,0.3586064457257227,0.3586064457257227
20,0.11643573641777036,0.12124037928879254,24,6,0.019916520065057924,0.004910480492275465,0.24652209492635027,0.24655313660394637,0.24655313660394637
21,0.12124037928879254,0.12819131389260294,22,9,0.01825687921133867,0.0073653115998952605,0.403399791697664,0.40342664891603924,0.40342664891603924
22,0.12819131389260294,0.13541478104889393,20,10,0.016597238357619414,0.008183588635768527,0.49304418985270054,0.493069296194787,0.493069296194787
23,0.13541478104889393,0.14344398975372308,22,8,0.01825687921133867,0.006547034564021995,0.3585775926201458,0.3586064457257227,0.3586064457257227
24,0.14344398975372308,0.15114691853523254,21,10,0.01742705878447904,0.008183588635768527,0.46956589509781,0.46959092391752466,0.46959092391752466
25,0.15114691853523254,0.1590056240558624,19,11,0.015767417930759784,0.00900186567164179,0.5708932724610216,0.5709156509437444,0.5709156509437444
26,0.1590056240558624,0.16777778118848796,23,7,0.019086699638198295,0.005728757528148731,0.3001138546929481,0.30014395556808277,0.30014395556808277
27,0.16777778118848796,0.1753020837903022,19,12,0.015767417930759784,0.009820142707515056,0.622792660866569,0.6228123558745458,0.6228123558745458
28,0.1753020837903022,0.19022516384720803,22,8,0.01825687921133867,0.006547034564021995,0.3585775926201458,0.3586064457257227,0.3586064457257227
29,0.19022516384720803,0.19879939407110211,20,10,0.016597238357619414,0.008183588635768527,0.49304418985270054,0.493069296194787,0.493069296194787
30,0.19879939407110211,0.21309410855174066,23,8,0.019086699638198295,0.006547034564021995,0.3429872625062264,0.3430155389944622,0.3430155389944622
31,0.21309410855174066,0.22270146310329436,17,13,0.01410777707704053,0.010638419743388321,0.7540675844806007,0.7540819283784717,0.7540819283784717
32,0.22270146310329436,0.23329224474728102,24,6,0.019916520065057924,0.004910480492275465,0.24652209492635027,0.24655313660394637,0.24655313660394637
33,0.23329224474728102,0.24103682264685644,21,10,0.01742705878447904,0.008183588635768527,0.46956589509781,0.46959092391752466,0.46959092391752466
34,0.24103682264685644,0.25257590785622597,20,10,0.016597238357619414,0.008183588635768527,0.49304418985270054,0.493069296194787,0.493069296194787
35,0.25257590785622597,0.2679200321435929,22,8,0.01825687921133867,0.006547034564021995,0.3585775926201458,0.3586064457257227,0.3586064457257227
36,0.2679200321435929,0.2795765444636345,19,12,0.015767417930759784,0.009820142707515056,0.622792660866569,0.6228123558745458,0.6228123558745458
37,0.2795765444636345,0.2907672882080079,21,9,0.01742705878447904,0.0073653115998952605,0.422609305588029,0.4226365269654674,0.4226365269654674
38,0.2907672882080079,0.3045660451054573,18,12,0.014937597503900158,0.009820142707515056,0.657392253136934,0.657411120158449,0.657411120158449
39,0.3045660451054573,0.3186981976032257,17,13,0.01410777707704053,0.010638419743388321,0.7540675844806007,0.7540819283784717,0.7540819283784717
40,0.3186981976032257,0.3346839107573033,19,12,0.015767417930759784,0.009820142707515056,0.622792660866569,0.6228123558745458,0.6228123558745458
41,0.3346839107573033,0.34624464660882953,13,17,0.010788495369602018,0.013911527886881384,1.2895001888455244,1.2894780421446825,1.2894780421446825
42,0.34624464660882953,0.3624169275164604,19,11,0.015767417930759784,0.00900186567164179,0.5708932724610216,0.5709156509437444,0.5709156509437444
