seed,num_fit_families,num_cal_families,num_test_families,num_fit_candidates,num_cal_candidates,num_test_candidates,num_cal_null,sum_phi_cal,density_ratio
11,632,211,210,2427,872,862,499,384.4545500168931,"{'num_fit_null': 1205, 'num_fit_tp': 1222, 'num_bins_realized': 80, 'max_phi': 30569.75409138518, 'raw_max_phi': inf, 'regularized_raw_max_phi': 30569.75409138518, 'num_phi_clipped_bins': 6, 'phi_laplace_eps': 0.001, 'fit_null_phi_mean': 1.0}"
