bin,left,right,null_count,tp_count,p0,p1,raw_phi,phi
0,0.0500020310282707,0.050648673251271224,78,2,0.015228426395939087,0.0015772870662460567,0.10357518401682439,0.10357518401682439
1,0.050648673251271224,0.0513187132775783,71,9,0.013861772745021476,0.007097791798107256,0.5120406984493713,0.5120406984493713
2,0.0513187132775783,0.051830027159303384,74,6,0.014447481452557595,0.00473186119873817,0.32752152783698524,0.32752152783698524
3,0.051830027159303384,0.0523121681064367,74,6,0.014447481452557595,0.00473186119873817,0.32752152783698524,0.32752152783698524
4,0.0523121681064367,0.05288299755193286,78,2,0.015228426395939087,0.0015772870662460567,0.10357518401682439,0.10357518401682439
5,0.05288299755193286,0.053495399001985786,75,5,0.014642717688402968,0.003943217665615142,0.2692954784437434,0.2692954784437434
6,0.053495399001985786,0.05411841613240532,78,2,0.015228426395939087,0.0015772870662460567,0.10357518401682439,0.10357518401682439
7,0.05411841613240532,0.05466655232012268,71,8,0.013861772745021476,0.006309148264984227,0.4551472875105522,0.4551472875105522
8,0.05466655232012268,0.05532439048402006,69,11,0.01347130027333073,0.008675078864353312,0.6439674484524299,0.6439674484524299
9,0.05532439048402006,0.05603176588192576,73,7,0.014252245216712221,0.005520504731861199,0.38734281146017896,0.38734281146017896
10,0.05603176588192576,0.05672311554662881,71,9,0.013861772745021476,0.007097791798107256,0.5120406984493713,0.5120406984493713
11,0.05672311554662881,0.057355244643986156,77,3,0.015033190160093713,0.002365930599369085,0.15738047441517475,0.15738047441517475
12,0.057355244643986156,0.05807090434245758,77,3,0.015033190160093713,0.002365930599369085,0.15738047441517475,0.15738047441517475
13,0.05807090434245758,0.05885596824809902,75,5,0.014642717688402968,0.003943217665615142,0.2692954784437434,0.2692954784437434
14,0.05885596824809902,0.05976254190318278,77,2,0.015033190160093713,0.0015772870662460567,0.10492031627678315,0.10492031627678315
15,0.05976254190318278,0.0605146080255508,77,3,0.015033190160093713,0.002365930599369085,0.15738047441517475,0.15738047441517475
16,0.0605146080255508,0.06123796822503204,71,9,0.013861772745021476,0.007097791798107256,0.5120406984493713,0.5120406984493713
17,0.06123796822503204,0.062190466281026584,74,6,0.014447481452557595,0.00473186119873817,0.32752152783698524,0.32752152783698524
18,0.062190466281026584,0.06307041011750691,78,2,0.015228426395939087,0.0015772870662460567,0.10357518401682439,0.10357518401682439
19,0.06307041011750691,0.06386825442314142,76,4,0.01483795392424834,0.0031545741324921135,0.2126016935082185,0.2126016935082185
20,0.06386825442314142,0.06470595635473722,77,3,0.015033190160093713,0.002365930599369085,0.15738047441517475,0.15738047441517475
21,0.06470595635473722,0.06566075608134267,74,5,0.014447481452557595,0.003943217665615142,0.272934606530821,0.272934606530821
22,0.06566075608134267,0.06659156382083889,72,8,0.014057008980866849,0.006309148264984227,0.448825797406239,0.448825797406239
23,0.06659156382083889,0.06750126257538795,76,4,0.01483795392424834,0.0031545741324921135,0.2126016935082185,0.2126016935082185
24,0.06750126257538795,0.06832499010488388,71,9,0.013861772745021476,0.007097791798107256,0.5120406984493713,0.5120406984493713
25,0.06832499010488388,0.06946476735174648,76,4,0.01483795392424834,0.0031545741324921135,0.2126016935082185,0.2126016935082185
26,0.06946476735174648,0.07050630934536455,75,5,0.014642717688402968,0.003943217665615142,0.2692954784437434,0.2692954784437434
27,0.07050630934536455,0.07161059081554409,74,6,0.014447481452557595,0.00473186119873817,0.32752152783698524,0.32752152783698524
28,0.07161059081554409,0.07296412708237764,69,11,0.01347130027333073,0.008675078864353312,0.6439674484524299,0.6439674484524299
29,0.07296412708237764,0.07412967272102827,72,7,0.014057008980866849,0.005520504731861199,0.3927225727304592,0.3927225727304592
30,0.07412967272102827,0.07567855957895514,72,8,0.014057008980866849,0.006309148264984227,0.448825797406239,0.448825797406239
31,0.07567855957895514,0.07714640051126477,77,3,0.015033190160093713,0.002365930599369085,0.15738047441517475,0.15738047441517475
32,0.07714640051126477,0.07839752892032262,76,4,0.01483795392424834,0.0031545741324921135,0.2126016935082185,0.2126016935082185
33,0.07839752892032262,0.07958461437374352,74,6,0.014447481452557595,0.00473186119873817,0.32752152783698524,0.32752152783698524
34,0.07958461437374352,0.08075515972450376,72,8,0.014057008980866849,0.006309148264984227,0.448825797406239,0.448825797406239
35,0.08075515972450376,0.08258355334401127,70,10,0.013666536509176102,0.007886435331230283,0.5770617395223073,0.5770617395223073
36,0.08258355334401127,0.08477434394881125,72,7,0.014057008980866849,0.005520504731861199,0.3927225727304592,0.3927225727304592
37,0.08477434394881125,0.08683517090976237,74,6,0.014447481452557595,0.00473186119873817,0.32752152783698524,0.32752152783698524
38,0.08683517090976237,0.08875047061592334,76,4,0.01483795392424834,0.0031545741324921135,0.2126016935082185,0.2126016935082185
39,0.08875047061592334,0.0907467827200889,72,8,0.014057008980866849,0.006309148264984227,0.448825797406239,0.448825797406239
40,0.0907467827200889,0.09291408313438296,71,9,0.013861772745021476,0.007097791798107256,0.5120406984493713,0.5120406984493713
41,0.09291408313438296,0.09518873244524001,72,8,0.014057008980866849,0.006309148264984227,0.448825797406239,0.448825797406239
42,0.09518873244524001,0.09739907970651983,74,6,0.014447481452557595,0.00473186119873817,0.32752152783698524,0.32752152783698524
43,0.09739907970651983,0.09973844215273855,73,6,0.014252245216712221,0.00473186119873817,0.33200812410872477,0.33200812410872477
44,0.09973844215273855,0.10246344981715082,75,5,0.014642717688402968,0.003943217665615142,0.2692954784437434,0.2692954784437434
45,0.10246344981715082,0.10569399334490298,71,9,0.013861772745021476,0.007097791798107256,0.5120406984493713,0.5120406984493713
46,0.10569399334490298,0.10853682383894912,71,9,0.013861772745021476,0.007097791798107256,0.5120406984493713,0.5120406984493713
47,0.10853682383894912,0.11199662089347837,73,7,0.014252245216712221,0.005520504731861199,0.38734281146017896,0.38734281146017896
48,0.11199662089347837,0.11542790383100505,73,7,0.014252245216712221,0.005520504731861199,0.38734281146017896,0.38734281146017896
49,0.11542790383100505,0.11961709428578612,69,11,0.01347130027333073,0.008675078864353312,0.6439674484524299,0.6439674484524299
50,0.11961709428578612,0.12378420857712628,69,10,0.01347130027333073,0.007886435331230283,0.5854249531385727,0.5854249531385727
51,0.12378420857712628,0.1284575439989567,73,7,0.014252245216712221,0.005520504731861199,0.38734281146017896,0.38734281146017896
52,0.1284575439989567,0.13300947062671192,71,9,0.013861772745021476,0.007097791798107256,0.5120406984493713,0.5120406984493713
