alpha,num_test_families,num_rejected_families,total_rejections,fp,tp,fdp,recall,mean_family_fdp,score_floor,total_pruned,seed,method,stratum_fine
0.05,172,81,91,0,91,0.0,0.5352941176470588,0.0,0.4,59,4,betting,K<=2
0.05,50,8,11,0,11,0.0,0.10091743119266056,0.0,0.4,86,4,betting,3<=K<=5
0.05,3,1,3,0,3,0.0,0.23076923076923078,0.0,0.4,26,4,betting,11<=K<=20
0.05,13,0,0,0,0,0.0,0.0,0.0,0.4,42,4,betting,6<=K<=10
0.05,0,0,0,0,0,0.0,0.0,0.0,0.4,0,4,betting,21<=K<=50
0.05,0,0,0,0,0,0.0,0.0,0.0,0.4,0,4,betting,K>50
0.1,172,105,119,1,118,0.008403361344537815,0.6941176470588235,0.005813953488372093,0.4,59,4,betting,K<=2
0.1,50,17,22,0,22,0.0,0.2018348623853211,0.0,0.4,86,4,betting,3<=K<=5
0.1,3,1,3,0,3,0.0,0.23076923076923078,0.0,0.4,26,4,betting,11<=K<=20
0.1,13,3,7,0,7,0.0,0.1206896551724138,0.0,0.4,42,4,betting,6<=K<=10
0.1,0,0,0,0,0,0.0,0.0,0.0,0.4,0,4,betting,21<=K<=50
0.1,0,0,0,0,0,0.0,0.0,0.0,0.4,0,4,betting,K>50
0.15,172,120,140,6,134,0.04285714285714286,0.788235294117647,0.03197674418604651,0.4,59,4,betting,K<=2
0.15,50,23,33,0,33,0.0,0.30275229357798167,0.0,0.4,86,4,betting,3<=K<=5
0.15,3,3,10,1,9,0.1,0.6923076923076923,0.1111111111111111,0.4,26,4,betting,11<=K<=20
0.15,13,6,14,2,12,0.14285714285714285,0.20689655172413793,0.10256410256410256,0.4,42,4,betting,6<=K<=10
0.15,0,0,0,0,0,0.0,0.0,0.0,0.4,0,4,betting,21<=K<=50
0.15,0,0,0,0,0,0.0,0.0,0.0,0.4,0,4,betting,K>50
0.2,172,123,144,6,138,0.041666666666666664,0.8117647058823529,0.03197674418604651,0.4,59,4,betting,K<=2
0.2,50,29,45,1,44,0.022222222222222223,0.4036697247706422,0.01,0.4,86,4,betting,3<=K<=5
0.2,3,3,11,1,10,0.09090909090909091,0.7692307692307693,0.1111111111111111,0.4,26,4,betting,11<=K<=20
0.2,13,9,23,3,20,0.13043478260869565,0.3448275862068966,0.12179487179487179,0.4,42,4,betting,6<=K<=10
0.2,0,0,0,0,0,0.0,0.0,0.0,0.4,0,4,betting,21<=K<=50
0.2,0,0,0,0,0,0.0,0.0,0.0,0.4,0,4,betting,K>50
0.05,24,2,7,0,7,0.0,0.07291666666666667,0.0,0.4,83,5,betting,6<=K<=10
0.05,153,82,97,2,95,0.020618556701030927,0.6690140845070423,0.013071895424836602,0.4,55,5,betting,K<=2
0.05,53,8,14,0,14,0.0,0.1076923076923077,0.0,0.4,97,5,betting,3<=K<=5
0.05,7,1,5,0,5,0.0,0.1111111111111111,0.0,0.4,48,5,betting,11<=K<=20
0.05,1,0,0,0,0,0.0,0.0,0.0,0.4,16,5,betting,21<=K<=50
0.05,0,0,0,0,0,0.0,0.0,0.0,0.4,0,5,betting,K>50
0.1,24,6,18,0,18,0.0,0.1875,0.0,0.4,83,5,betting,6<=K<=10
0.1,153,90,106,3,103,0.02830188679245283,0.7253521126760564,0.0196078431372549,0.4,55,5,betting,K<=2
0.1,53,20,28,0,28,0.0,0.2153846153846154,0.0,0.4,97,5,betting,3<=K<=5
0.1,7,3,11,0,11,0.0,0.24444444444444444,0.0,0.4,48,5,betting,11<=K<=20
0.1,1,0,0,0,0,0.0,0.0,0.0,0.4,16,5,betting,21<=K<=50
0.1,0,0,0,0,0,0.0,0.0,0.0,0.4,0,5,betting,K>50
0.15,24,13,29,0,29,0.0,0.3020833333333333,0.0,0.4,83,5,betting,6<=K<=10
0.15,153,101,121,5,116,0.04132231404958678,0.8169014084507042,0.026143790849673203,0.4,55,5,betting,K<=2
0.15,53,33,49,1,48,0.02040816326530612,0.36923076923076925,0.018867924528301886,0.4,97,5,betting,3<=K<=5
0.15,7,5,18,0,18,0.0,0.4,0.0,0.4,48,5,betting,11<=K<=20
0.15,1,0,0,0,0,0.0,0.0,0.0,0.4,16,5,betting,21<=K<=50
0.15,0,0,0,0,0,0.0,0.0,0.0,0.4,0,5,betting,K>50
0.2,24,15,40,1,39,0.025,0.40625,0.013888888888888888,0.4,83,5,betting,6<=K<=10
0.2,153,101,122,5,117,0.040983606557377046,0.823943661971831,0.026143790849673203,0.4,55,5,betting,K<=2
0.2,53,33,55,2,53,0.03636363636363636,0.4076923076923077,0.02830188679245283,0.4,97,5,betting,3<=K<=5
0.2,7,5,19,1,18,0.05263157894736842,0.4,0.047619047619047616,0.4,48,5,betting,11<=K<=20
0.2,1,0,0,0,0,0.0,0.0,0.0,0.4,16,5,betting,21<=K<=50
0.2,0,0,0,0,0,0.0,0.0,0.0,0.4,0,5,betting,K>50
0.05,153,77,83,1,82,0.012048192771084338,0.5815602836879432,0.006535947712418301,0.4,41,6,betting,K<=2
0.05,64,12,24,0,24,0.0,0.1568627450980392,0.0,0.4,102,6,betting,3<=K<=5
0.05,18,3,13,0,13,0.0,0.2,0.0,0.4,63,6,betting,6<=K<=10
0.05,3,1,3,0,3,0.0,0.2,0.0,0.4,17,6,betting,11<=K<=20
0.05,0,0,0,0,0,0.0,0.0,0.0,0.4,0,6,betting,21<=K<=50
0.05,0,0,0,0,0,0.0,0.0,0.0,0.4,0,6,betting,K>50
0.1,153,99,109,2,107,0.01834862385321101,0.7588652482269503,0.013071895424836602,0.4,41,6,betting,K<=2
0.1,64,27,47,0,47,0.0,0.30718954248366015,0.0,0.4,102,6,betting,3<=K<=5
0.1,18,5,18,0,18,0.0,0.27692307692307694,0.0,0.4,63,6,betting,6<=K<=10
0.1,3,1,3,0,3,0.0,0.2,0.0,0.4,17,6,betting,11<=K<=20
0.1,0,0,0,0,0,0.0,0.0,0.0,0.4,0,6,betting,21<=K<=50
0.1,0,0,0,0,0,0.0,0.0,0.0,0.4,0,6,betting,K>50
0.15,153,105,116,4,112,0.034482758620689655,0.7943262411347518,0.026143790849673203,0.4,41,6,betting,K<=2
0.15,64,34,61,0,61,0.0,0.39869281045751637,0.0,0.4,102,6,betting,3<=K<=5
0.15,18,9,24,0,24,0.0,0.36923076923076925,0.0,0.4,63,6,betting,6<=K<=10
0.15,3,1,3,0,3,0.0,0.2,0.0,0.4,17,6,betting,11<=K<=20
0.15,0,0,0,0,0,0.0,0.0,0.0,0.4,0,6,betting,21<=K<=50
0.15,0,0,0,0,0,0.0,0.0,0.0,0.4,0,6,betting,K>50
0.2,153,107,121,4,117,0.03305785123966942,0.8297872340425532,0.026143790849673203,0.4,41,6,betting,K<=2
0.2,64,38,73,0,73,0.0,0.477124183006536,0.0,0.4,102,6,betting,3<=K<=5
0.2,18,13,32,1,31,0.03125,0.47692307692307695,0.027777777777777776,0.4,63,6,betting,6<=K<=10
0.2,3,1,3,0,3,0.0,0.2,0.0,0.4,17,6,betting,11<=K<=20
0.2,0,0,0,0,0,0.0,0.0,0.0,0.4,0,6,betting,21<=K<=50
0.2,0,0,0,0,0,0.0,0.0,0.0,0.4,0,6,betting,K>50
0.05,146,61,64,0,64,0.0,0.5378151260504201,0.0,0.4,55,7,betting,K<=2
0.05,14,1,3,0,3,0.0,0.07692307692307693,0.0,0.4,50,7,betting,6<=K<=10
0.05,68,8,12,0,12,0.0,0.08391608391608392,0.0,0.4,121,7,betting,3<=K<=5
0.05,10,1,3,0,3,0.0,0.047619047619047616,0.0,0.4,77,7,betting,11<=K<=20
0.05,0,0,0,0,0,0.0,0.0,0.0,0.4,0,7,betting,21<=K<=50
0.05,0,0,0,0,0,0.0,0.0,0.0,0.4,0,7,betting,K>50
0.1,146,91,97,5,92,0.05154639175257732,0.773109243697479,0.030821917808219176,0.4,55,7,betting,K<=2
0.1,14,6,18,0,18,0.0,0.46153846153846156,0.0,0.4,50,7,betting,6<=K<=10
0.1,68,28,42,2,40,0.047619047619047616,0.27972027972027974,0.0196078431372549,0.4,121,7,betting,3<=K<=5
0.1,10,2,7,1,6,0.14285714285714285,0.09523809523809523,0.025,0.4,77,7,betting,11<=K<=20
0.1,0,0,0,0,0,0.0,0.0,0.0,0.4,0,7,betting,21<=K<=50
0.1,0,0,0,0,0,0.0,0.0,0.0,0.4,0,7,betting,K>50
0.15,146,93,101,5,96,0.04950495049504951,0.8067226890756303,0.030821917808219176,0.4,55,7,betting,K<=2
0.15,14,8,24,1,23,0.041666666666666664,0.5897435897435898,0.023809523809523808,0.4,50,7,betting,6<=K<=10
0.15,68,41,63,3,60,0.047619047619047616,0.4195804195804196,0.03431372549019608,0.4,121,7,betting,3<=K<=5
0.15,10,6,15,1,14,0.06666666666666667,0.2222222222222222,0.025,0.4,77,7,betting,11<=K<=20
0.15,0,0,0,0,0,0.0,0.0,0.0,0.4,0,7,betting,21<=K<=50
0.15,0,0,0,0,0,0.0,0.0,0.0,0.4,0,7,betting,K>50
0.2,146,98,109,6,103,0.05504587155963303,0.865546218487395,0.03767123287671233,0.4,55,7,betting,K<=2
0.2,14,10,32,6,26,0.1875,0.6666666666666666,0.12023809523809524,0.4,50,7,betting,6<=K<=10
0.2,68,47,78,4,74,0.05128205128205128,0.5174825174825175,0.0392156862745098,0.4,121,7,betting,3<=K<=5
0.2,10,6,20,2,18,0.1,0.2857142857142857,0.05333333333333333,0.4,77,7,betting,11<=K<=20
0.2,0,0,0,0,0,0.0,0.0,0.0,0.4,0,7,betting,21<=K<=50
0.2,0,0,0,0,0,0.0,0.0,0.0,0.4,0,7,betting,K>50
0.05,153,0,0,0,0,0.0,0.0,0.0,0.4,67,8,betting,K<=2
0.05,21,0,0,0,0,0.0,0.0,0.0,0.4,72,8,betting,6<=K<=10
0.05,58,0,0,0,0,0.0,0.0,0.0,0.4,94,8,betting,3<=K<=5
0.05,5,0,0,0,0,0.0,0.0,0.0,0.4,44,8,betting,11<=K<=20
0.05,1,0,0,0,0,0.0,0.0,0.0,0.4,17,8,betting,21<=K<=50
0.05,0,0,0,0,0,0.0,0.0,0.0,0.4,0,8,betting,K>50
0.1,153,71,79,1,78,0.012658227848101266,0.5611510791366906,0.006535947712418301,0.4,67,8,betting,K<=2
0.1,21,7,23,0,23,0.0,0.2911392405063291,0.0,0.4,72,8,betting,6<=K<=10
0.1,58,14,27,0,27,0.0,0.18620689655172415,0.0,0.4,94,8,betting,3<=K<=5
0.1,5,0,0,0,0,0.0,0.0,0.0,0.4,44,8,betting,11<=K<=20
0.1,1,0,0,0,0,0.0,0.0,0.0,0.4,17,8,betting,21<=K<=50
0.1,0,0,0,0,0,0.0,0.0,0.0,0.4,0,8,betting,K>50
0.15,153,85,94,1,93,0.010638297872340425,0.6690647482014388,0.006535947712418301,0.4,67,8,betting,K<=2
0.15,21,9,29,0,29,0.0,0.3670886075949367,0.0,0.4,72,8,betting,6<=K<=10
0.15,58,24,37,1,36,0.02702702702702703,0.2482758620689655,0.017241379310344827,0.4,94,8,betting,3<=K<=5
0.15,5,1,1,0,1,0.0,0.03225806451612903,0.0,0.4,44,8,betting,11<=K<=20
0.15,1,0,0,0,0,0.0,0.0,0.0,0.4,17,8,betting,21<=K<=50
0.15,0,0,0,0,0,0.0,0.0,0.0,0.4,0,8,betting,K>50
0.2,153,96,113,2,111,0.017699115044247787,0.7985611510791367,0.013071895424836602,0.4,67,8,betting,K<=2
0.2,21,11,38,1,37,0.02631578947368421,0.46835443037974683,0.011904761904761904,0.4,72,8,betting,6<=K<=10
0.2,58,31,49,2,47,0.04081632653061224,0.32413793103448274,0.034482758620689655,0.4,94,8,betting,3<=K<=5
0.2,5,2,3,0,3,0.0,0.0967741935483871,0.0,0.4,44,8,betting,11<=K<=20
0.2,1,0,0,0,0,0.0,0.0,0.0,0.4,17,8,betting,21<=K<=50
0.2,0,0,0,0,0,0.0,0.0,0.0,0.4,0,8,betting,K>50
0.05,155,71,75,1,74,0.013333333333333334,0.5174825174825175,0.0064516129032258064,0.4,62,9,betting,K<=2
0.05,22,0,0,0,0,0.0,0.0,0.0,0.4,59,9,betting,6<=K<=10
0.05,57,11,20,0,20,0.0,0.14925373134328357,0.0,0.4,93,9,betting,3<=K<=5
0.05,4,0,0,0,0,0.0,0.0,0.0,0.4,33,9,betting,11<=K<=20
0.05,0,0,0,0,0,0.0,0.0,0.0,0.4,0,9,betting,21<=K<=50
0.05,0,0,0,0,0,0.0,0.0,0.0,0.4,0,9,betting,K>50
0.1,155,90,99,1,98,0.010101010101010102,0.6853146853146853,0.0064516129032258064,0.4,62,9,betting,K<=2
0.1,22,6,24,1,23,0.041666666666666664,0.2169811320754717,0.005681818181818182,0.4,59,9,betting,6<=K<=10
0.1,57,23,33,0,33,0.0,0.2462686567164179,0.0,0.4,93,9,betting,3<=K<=5
0.1,4,2,5,0,5,0.0,0.22727272727272727,0.0,0.4,33,9,betting,11<=K<=20
0.1,0,0,0,0,0,0.0,0.0,0.0,0.4,0,9,betting,21<=K<=50
0.1,0,0,0,0,0,0.0,0.0,0.0,0.4,0,9,betting,K>50
0.15,155,92,103,1,102,0.009708737864077669,0.7132867132867133,0.0064516129032258064,0.4,62,9,betting,K<=2
0.15,22,11,35,1,34,0.02857142857142857,0.32075471698113206,0.00505050505050505,0.4,59,9,betting,6<=K<=10
0.15,57,35,50,0,50,0.0,0.373134328358209,0.0,0.4,93,9,betting,3<=K<=5
0.15,4,3,6,0,6,0.0,0.2727272727272727,0.0,0.4,33,9,betting,11<=K<=20
0.15,0,0,0,0,0,0.0,0.0,0.0,0.4,0,9,betting,21<=K<=50
0.15,0,0,0,0,0,0.0,0.0,0.0,0.4,0,9,betting,K>50
0.2,155,110,123,4,119,0.032520325203252036,0.8321678321678322,0.025806451612903226,0.4,62,9,betting,K<=2
0.2,22,12,48,7,41,0.14583333333333334,0.3867924528301887,0.06717171717171717,0.4,59,9,betting,6<=K<=10
0.2,57,41,75,1,74,0.013333333333333334,0.5522388059701493,0.005847953216374269,0.4,93,9,betting,3<=K<=5
0.2,4,4,9,0,9,0.0,0.4090909090909091,0.0,0.4,33,9,betting,11<=K<=20
0.2,0,0,0,0,0,0.0,0.0,0.0,0.4,0,9,betting,21<=K<=50
0.2,0,0,0,0,0,0.0,0.0,0.0,0.4,0,9,betting,K>50
0.05,161,82,93,3,90,0.03225806451612903,0.5960264900662252,0.018633540372670808,0.4,56,10,betting,K<=2
0.05,29,2,9,0,9,0.0,0.07377049180327869,0.0,0.4,88,10,betting,6<=K<=10
0.05,43,9,16,0,16,0.0,0.16326530612244897,0.0,0.4,80,10,betting,3<=K<=5
0.05,5,0,0,0,0,0.0,0.0,0.0,0.4,34,10,betting,11<=K<=20
0.05,0,0,0,0,0,0.0,0.0,0.0,0.4,0,10,betting,21<=K<=50
0.05,0,0,0,0,0,0.0,0.0,0.0,0.4,0,10,betting,K>50
0.1,161,101,114,5,109,0.043859649122807015,0.7218543046357616,0.031055900621118012,0.4,56,10,betting,K<=2
0.1,29,10,35,0,35,0.0,0.28688524590163933,0.0,0.4,88,10,betting,6<=K<=10
0.1,43,24,40,1,39,0.025,0.3979591836734694,0.023255813953488372,0.4,80,10,betting,3<=K<=5
0.1,5,0,0,0,0,0.0,0.0,0.0,0.4,34,10,betting,11<=K<=20
0.1,0,0,0,0,0,0.0,0.0,0.0,0.4,0,10,betting,21<=K<=50
0.1,0,0,0,0,0,0.0,0.0,0.0,0.4,0,10,betting,K>50
0.15,161,106,122,5,117,0.040983606557377046,0.7748344370860927,0.027950310559006212,0.4,56,10,betting,K<=2
0.15,29,16,53,2,51,0.03773584905660377,0.4180327868852459,0.02216748768472906,0.4,88,10,betting,6<=K<=10
0.15,43,28,48,2,46,0.041666666666666664,0.46938775510204084,0.031007751937984496,0.4,80,10,betting,3<=K<=5
0.15,5,3,5,0,5,0.0,0.1724137931034483,0.0,0.4,34,10,betting,11<=K<=20
0.15,0,0,0,0,0,0.0,0.0,0.0,0.4,0,10,betting,21<=K<=50
0.15,0,0,0,0,0,0.0,0.0,0.0,0.4,0,10,betting,K>50
0.2,161,110,129,5,124,0.03875968992248062,0.8211920529801324,0.027950310559006212,0.4,56,10,betting,K<=2
0.2,29,21,69,2,67,0.028985507246376812,0.5491803278688525,0.021551724137931036,0.4,88,10,betting,6<=K<=10
0.2,43,30,53,3,50,0.05660377358490566,0.5102040816326531,0.04263565891472868,0.4,80,10,betting,3<=K<=5
0.2,5,3,5,0,5,0.0,0.1724137931034483,0.0,0.4,34,10,betting,11<=K<=20
0.2,0,0,0,0,0,0.0,0.0,0.0,0.4,0,10,betting,21<=K<=50
0.2,0,0,0,0,0,0.0,0.0,0.0,0.4,0,10,betting,K>50
0.05,151,70,77,1,76,0.012987012987012988,0.5390070921985816,0.006622516556291391,0.4,56,11,betting,K<=2
0.05,13,0,0,0,0,0.0,0.0,0.0,0.4,37,11,betting,6<=K<=10
0.05,64,13,24,0,24,0.0,0.15584415584415584,0.0,0.4,112,11,betting,3<=K<=5
0.05,9,0,0,0,0,0.0,0.0,0.0,0.4,69,11,betting,11<=K<=20
0.05,1,0,0,0,0,0.0,0.0,0.0,0.4,16,11,betting,21<=K<=50
0.05,0,0,0,0,0,0.0,0.0,0.0,0.4,0,11,betting,K>50
0.1,151,87,97,1,96,0.010309278350515464,0.6808510638297872,0.006622516556291391,0.4,56,11,betting,K<=2
0.1,13,3,11,0,11,0.0,0.2,0.0,0.4,37,11,betting,6<=K<=10
0.1,64,31,51,0,51,0.0,0.33116883116883117,0.0,0.4,112,11,betting,3<=K<=5
0.1,9,0,0,0,0,0.0,0.0,0.0,0.4,69,11,betting,11<=K<=20
0.1,1,0,0,0,0,0.0,0.0,0.0,0.4,16,11,betting,21<=K<=50
0.1,0,0,0,0,0,0.0,0.0,0.0,0.4,0,11,betting,K>50
0.15,151,93,104,2,102,0.019230769230769232,0.723404255319149,0.013245033112582781,0.4,56,11,betting,K<=2
0.15,13,7,18,0,18,0.0,0.32727272727272727,0.0,0.4,37,11,betting,6<=K<=10
0.15,64,34,57,0,57,0.0,0.37012987012987014,0.0,0.4,112,11,betting,3<=K<=5
0.15,9,2,4,0,4,0.0,0.06896551724137931,0.0,0.4,69,11,betting,11<=K<=20
0.15,1,0,0,0,0,0.0,0.0,0.0,0.4,16,11,betting,21<=K<=50
