alpha,num_test_families,num_rejected_families,total_rejections,fp,tp,fdp,recall,mean_family_fdp,score_floor,total_pruned,seed,method,stratum
0.15,0,0,0,0,0,0.0,0.0,0.0,0.4,0,13,betting,K>30
0.2,210,134,173,6,167,0.03468208092485549,0.5859649122807018,0.02857142857142857,0.4,163,13,betting,K<=5
0.2,28,21,60,5,55,0.08333333333333333,0.40145985401459855,0.037797619047619045,0.4,127,13,betting,5<K<=30
0.2,0,0,0,0,0,0.0,0.0,0.0,0.4,0,13,betting,K>30
0.05,215,81,90,2,88,0.022222222222222223,0.28664495114006516,0.009302325581395349,0.4,164,14,betting,K<=5
0.05,23,2,4,0,4,0.0,0.03418803418803419,0.0,0.4,111,14,betting,5<K<=30
0.05,0,0,0,0,0,0.0,0.0,0.0,0.4,0,14,betting,K>30
0.1,215,117,137,4,133,0.029197080291970802,0.43322475570032576,0.018604651162790697,0.4,164,14,betting,K<=5
0.1,23,3,6,0,6,0.0,0.05128205128205128,0.0,0.4,111,14,betting,5<K<=30
0.1,0,0,0,0,0,0.0,0.0,0.0,0.4,0,14,betting,K>30
0.15,215,131,160,4,156,0.025,0.50814332247557,0.018604651162790697,0.4,164,14,betting,K<=5
0.15,23,9,23,0,23,0.0,0.19658119658119658,0.0,0.4,111,14,betting,5<K<=30
0.15,0,0,0,0,0,0.0,0.0,0.0,0.4,0,14,betting,K>30
0.2,215,137,172,4,168,0.023255813953488372,0.5472312703583062,0.018604651162790697,0.4,164,14,betting,K<=5
0.2,23,12,34,0,34,0.0,0.2905982905982906,0.0,0.4,111,14,betting,5<K<=30
0.2,0,0,0,0,0,0.0,0.0,0.0,0.4,0,14,betting,K>30
0.05,218,89,105,1,104,0.009523809523809525,0.3851851851851852,0.0045871559633027525,0.4,169,15,betting,K<=5
0.05,20,0,0,0,0,0.0,0.0,0.0,0.4,90,15,betting,5<K<=30
0.05,0,0,0,0,0,0.0,0.0,0.0,0.4,0,15,betting,K>30
0.1,218,122,149,2,147,0.013422818791946308,0.5444444444444444,0.006880733944954129,0.4,169,15,betting,K<=5
0.1,20,7,24,0,24,0.0,0.24489795918367346,0.0,0.4,90,15,betting,5<K<=30
0.1,0,0,0,0,0,0.0,0.0,0.0,0.4,0,15,betting,K>30
0.15,218,135,169,4,165,0.023668639053254437,0.6111111111111112,0.016055045871559634,0.4,169,15,betting,K<=5
0.15,20,11,40,2,38,0.05,0.3877551020408163,0.026666666666666665,0.4,90,15,betting,5<K<=30
0.15,0,0,0,0,0,0.0,0.0,0.0,0.4,0,15,betting,K>30
0.2,218,148,191,5,186,0.02617801047120419,0.6888888888888889,0.020642201834862386,0.4,169,15,betting,K<=5
0.2,20,12,44,3,41,0.06818181818181818,0.41836734693877553,0.032916666666666664,0.4,90,15,betting,5<K<=30
0.2,0,0,0,0,0,0.0,0.0,0.0,0.4,0,15,betting,K>30
0.05,211,66,81,0,81,0.0,0.3127413127413127,0.0,0.4,160,16,betting,K<=5
0.05,27,1,1,0,1,0.0,0.009009009009009009,0.0,0.4,137,16,betting,5<K<=30
0.05,0,0,0,0,0,0.0,0.0,0.0,0.4,0,16,betting,K>30
0.1,211,97,121,0,121,0.0,0.4671814671814672,0.0,0.4,160,16,betting,K<=5
0.1,27,9,21,0,21,0.0,0.1891891891891892,0.0,0.4,137,16,betting,5<K<=30
0.1,0,0,0,0,0,0.0,0.0,0.0,0.4,0,16,betting,K>30
0.15,211,113,141,0,141,0.0,0.5444015444015444,0.0,0.4,160,16,betting,K<=5
0.15,27,12,31,1,30,0.03225806451612903,0.2702702702702703,0.004629629629629629,0.4,137,16,betting,5<K<=30
0.15,0,0,0,0,0,0.0,0.0,0.0,0.4,0,16,betting,K>30
0.2,211,123,157,1,156,0.006369426751592357,0.6023166023166023,0.004739336492890996,0.4,160,16,betting,K<=5
0.2,27,17,43,2,41,0.046511627906976744,0.36936936936936937,0.013888888888888888,0.4,137,16,betting,5<K<=30
0.2,0,0,0,0,0,0.0,0.0,0.0,0.4,0,16,betting,K>30
0.05,209,0,0,0,0,0.0,0.0,0.0,0.4,163,17,betting,K<=5
0.05,29,0,0,0,0,0.0,0.0,0.0,0.4,126,17,betting,5<K<=30
0.05,0,0,0,0,0,0.0,0.0,0.0,0.4,0,17,betting,K>30
0.1,209,84,107,0,107,0.0,0.4068441064638783,0.0,0.4,163,17,betting,K<=5
0.1,29,3,9,0,9,0.0,0.07692307692307693,0.0,0.4,126,17,betting,5<K<=30
0.1,0,0,0,0,0,0.0,0.0,0.0,0.4,0,17,betting,K>30
0.15,209,119,147,2,145,0.013605442176870748,0.5513307984790875,0.009569377990430622,0.4,163,17,betting,K<=5
0.15,29,8,19,2,17,0.10526315789473684,0.1452991452991453,0.028735632183908042,0.4,126,17,betting,5<K<=30
0.15,0,0,0,0,0,0.0,0.0,0.0,0.4,0,17,betting,K>30
0.2,209,127,160,4,156,0.025,0.5931558935361216,0.019138755980861243,0.4,163,17,betting,K<=5
0.2,29,11,29,5,24,0.1724137931034483,0.20512820512820512,0.044827586206896544,0.4,126,17,betting,5<K<=30
0.2,0,0,0,0,0,0.0,0.0,0.0,0.4,0,17,betting,K>30
0.05,217,71,78,0,78,0.0,0.29770992366412213,0.0,0.4,178,18,betting,K<=5
0.05,21,1,1,0,1,0.0,0.01282051282051282,0.0,0.4,81,18,betting,5<K<=30
0.05,0,0,0,0,0,0.0,0.0,0.0,0.4,0,18,betting,K>30
0.1,217,123,138,0,138,0.0,0.5267175572519084,0.0,0.4,178,18,betting,K<=5
0.1,21,5,14,1,13,0.07142857142857142,0.16666666666666666,0.009523809523809525,0.4,81,18,betting,5<K<=30
0.1,0,0,0,0,0,0.0,0.0,0.0,0.4,0,18,betting,K>30
0.15,217,134,157,2,155,0.012738853503184714,0.5916030534351145,0.0069124423963133645,0.4,178,18,betting,K<=5
0.15,21,10,29,2,27,0.06896551724137931,0.34615384615384615,0.02142857142857143,0.4,81,18,betting,5<K<=30
0.15,0,0,0,0,0,0.0,0.0,0.0,0.4,0,18,betting,K>30
0.2,217,139,169,2,167,0.011834319526627219,0.6374045801526718,0.0069124423963133645,0.4,178,18,betting,K<=5
0.2,21,13,35,2,33,0.05714285714285714,0.4230769230769231,0.02142857142857143,0.4,81,18,betting,5<K<=30
0.2,0,0,0,0,0,0.0,0.0,0.0,0.4,0,18,betting,K>30
0.05,211,78,94,0,94,0.0,0.33451957295373663,0.0,0.4,130,19,betting,K<=5
0.05,27,2,5,0,5,0.0,0.03759398496240601,0.0,0.4,103,19,betting,5<K<=30
0.05,0,0,0,0,0,0.0,0.0,0.0,0.4,0,19,betting,K>30
0.1,211,120,149,1,148,0.006711409395973154,0.5266903914590747,0.004739336492890996,0.4,130,19,betting,K<=5
0.1,27,10,22,0,22,0.0,0.16541353383458646,0.0,0.4,103,19,betting,5<K<=30
0.1,0,0,0,0,0,0.0,0.0,0.0,0.4,0,19,betting,K>30
0.15,211,136,174,2,172,0.011494252873563218,0.6120996441281139,0.009478672985781991,0.4,130,19,betting,K<=5
0.15,27,16,37,0,37,0.0,0.2781954887218045,0.0,0.4,103,19,betting,5<K<=30
0.15,0,0,0,0,0,0.0,0.0,0.0,0.4,0,19,betting,K>30
0.2,211,146,191,2,189,0.010471204188481676,0.6725978647686833,0.009478672985781991,0.4,130,19,betting,K<=5
0.2,27,21,56,2,54,0.03571428571428571,0.40601503759398494,0.030864197530864196,0.4,103,19,betting,5<K<=30
0.2,0,0,0,0,0,0.0,0.0,0.0,0.4,0,19,betting,K>30
