selected,selected_fraction,threshold,fp,tp,fdp,recall
89,0.010014628108473051,0.3847920000553131,89,0,1.0,0.0
178,0.020029256216946102,0.3119446933269501,178,0,1.0,0.0
267,0.030043884325419153,0.2813408076763153,267,0,1.0,0.0
355,0.039945988522561045,0.2543569803237915,355,0,1.0,0.0
444,0.04996061663103409,0.22970972955226898,444,0,1.0,0.0
533,0.05997524473950715,0.21365103125572205,533,0,1.0,0.0
622,0.0699898728479802,0.19946789741516113,622,0,1.0,0.0
711,0.08000450095645324,0.18822796642780304,711,0,1.0,0.0
800,0.0900191290649263,0.18131902813911438,800,0,1.0,0.0
889,0.10003375717339935,0.17199604213237762,889,0,1.0,0.0
978,0.1100483852818724,0.16600358486175537,978,0,1.0,0.0
1066,0.1199504894790143,0.16026757657527924,1066,0,1.0,0.0
1155,0.12996511758748733,0.15415158867835999,1155,0,1.0,0.0
1244,0.1399797456959604,0.1492696851491928,1244,0,1.0,0.0
1333,0.14999437380443345,0.14416451752185822,1333,0,1.0,0.0
1422,0.16000900191290648,0.13951903581619263,1422,0,1.0,0.0
1511,0.17002363002137955,0.1358513981103897,1511,0,1.0,0.0
1600,0.1800382581298526,0.13266943395137787,1600,0,1.0,0.0
1689,0.19005288623832564,0.12882888317108154,1689,0,1.0,0.0
1777,0.19995499043546755,0.12537245452404022,1777,0,1.0,0.0
1866,0.20996961854394058,0.12232083082199097,1866,0,1.0,0.0
1955,0.21998424665241365,0.11945745348930359,1955,0,1.0,0.0
2044,0.22999887476088668,0.11683555692434311,2044,0,1.0,0.0
2133,0.24001350286935974,0.11443977802991867,2133,0,1.0,0.0
2222,0.2500281309778328,0.1118670105934143,2222,0,1.0,0.0
2311,0.26004275908630586,0.10959558188915253,2311,0,1.0,0.0
2399,0.26994486328344774,0.10701286792755127,2399,0,1.0,0.0
2488,0.2799594913919208,0.1047898530960083,2488,0,1.0,0.0
2577,0.2899741195003938,0.10327975451946259,2577,0,1.0,0.0
2666,0.2999887476088669,0.10106515884399414,2666,0,1.0,0.0
2755,0.31000337571733994,0.09930041432380676,2755,0,1.0,0.0
2844,0.32001800382581297,0.09738427400588989,2844,0,1.0,0.0
2933,0.33003263193428606,0.09574167430400848,2933,0,1.0,0.0
3022,0.3400472600427591,0.09422630071640015,3022,0,1.0,0.0
3110,0.349949364239901,0.09277467429637909,3110,0,1.0,0.0
3199,0.359963992348374,0.09143916517496109,3199,0,1.0,0.0
3288,0.3699786204568471,0.09013219177722931,3288,0,1.0,0.0
3377,0.37999324856532013,0.0887930691242218,3377,0,1.0,0.0
3466,0.39000787667379316,0.08754370361566544,3466,0,1.0,0.0
3555,0.40002250478226625,0.08638056367635727,3555,0,1.0,0.0
3644,0.4100371328907393,0.08516485244035721,3644,0,1.0,0.0
3733,0.4200517609992123,0.08382612466812134,3733,0,1.0,0.0
3821,0.4299538651963542,0.08267655223608017,3821,0,1.0,0.0
3910,0.4399684933048273,0.0816677063703537,3910,0,1.0,0.0
3999,0.4499831214133003,0.08048398047685623,3999,0,1.0,0.0
4088,0.45999774952177336,0.07927590608596802,4088,0,1.0,0.0
4177,0.47001237763024645,0.07819124311208725,4177,0,1.0,0.0
4266,0.4800270057387195,0.07740777730941772,4266,0,1.0,0.0
4355,0.4900416338471925,0.0764164850115776,4355,0,1.0,0.0
4444,0.5000562619556655,0.07565942406654358,4444,0,1.0,0.0
4532,0.5099583661528074,0.07472631335258484,4532,0,1.0,0.0
4621,0.5199729942612805,0.07385475188493729,4621,0,1.0,0.0
4710,0.5299876223697536,0.07300408184528351,4710,0,1.0,0.0
4799,0.5400022504782266,0.07221905142068863,4799,0,1.0,0.0
4888,0.5500168785866997,0.07143648713827133,4888,0,1.0,0.0
4977,0.5600315066951728,0.07081598043441772,4977,0,1.0,0.0
5066,0.5700461348036457,0.07021669298410416,5066,0,1.0,0.0
5154,0.5799482390007876,0.06955435127019882,5154,0,1.0,0.0
5243,0.5899628671092607,0.06887125223875046,5243,0,1.0,0.0
5332,0.5999774952177338,0.06815468519926071,5332,0,1.0,0.0
5421,0.6099921233262068,0.06740647554397583,5421,0,1.0,0.0
5510,0.6200067514346799,0.06670763343572617,5510,0,1.0,0.0
5599,0.630021379543153,0.0660216435790062,5599,0,1.0,0.0
5688,0.6400360076516259,0.065415158867836,5688,0,1.0,0.0
5777,0.650050635760099,0.06475991755723953,5777,0,1.0,0.0
5865,0.6599527399572409,0.06415330618619919,5865,0,1.0,0.0
5954,0.669967368065714,0.06351134181022644,5954,0,1.0,0.0
6043,0.679981996174187,0.06297971308231354,6043,0,1.0,0.0
6132,0.6899966242826601,0.06242232769727707,6132,0,1.0,0.0
6221,0.7000112523911332,0.061979990452528,6221,0,1.0,0.0
6310,0.7100258804996061,0.061494361609220505,6310,0,1.0,0.0
6399,0.7200405086080792,0.06105189025402069,6399,0,1.0,0.0
6488,0.7300551367165523,0.06055799126625061,6488,0,1.0,0.0
6576,0.7399572409136942,0.060015447437763214,6576,0,1.0,0.0
6665,0.7499718690221672,0.05958208069205284,6665,0,1.0,0.0
6754,0.7599864971306403,0.059100061655044556,6754,0,1.0,0.0
6843,0.7700011252391133,0.05854311212897301,6843,0,1.0,0.0
6932,0.7800157533475863,0.058078695088624954,6932,0,1.0,0.0
7021,0.7900303814560594,0.05756694823503494,7021,0,1.0,0.0
7110,0.8000450095645325,0.05720018222928047,7110,0,1.0,0.0
7198,0.8099471137616744,0.056802138686180115,7198,0,1.0,0.0
7287,0.8199617418701474,0.056372106075286865,7287,0,1.0,0.0
7376,0.8299763699786205,0.05604865774512291,7376,0,1.0,0.0
7465,0.8399909980870935,0.05559747666120529,7465,0,1.0,0.0
7554,0.8500056261955665,0.05516022816300392,7554,0,1.0,0.0
7643,0.8600202543040396,0.054774217307567596,7643,0,1.0,0.0
7732,0.8700348824125127,0.05438479781150818,7732,0,1.0,0.0
7821,0.8800495105209857,0.054016709327697754,7821,0,1.0,0.0
7909,0.8899516147181276,0.05365321412682533,7909,0,1.0,0.0
7998,0.8999662428266006,0.05330228433012962,7998,0,1.0,0.0
8087,0.9099808709350737,0.053008031100034714,8087,0,1.0,0.0
