alpha,num_test_families,num_rejected_families,total_rejections,fp,tp,fdp,recall,mean_family_fdp,seed,method
0.05,12,0,0,0,0,0.0,0.0,0.0,0,betting
0.1,12,0,0,0,0,0.0,0.0,0.0,0,betting
0.15,12,0,0,0,0,0.0,0.0,0.0,0,betting
0.2,12,0,0,0,0,0.0,0.0,0.0,0,betting
0.05,12,0,0,0,0,0.0,0.0,0.0,0,binary
0.1,12,0,0,0,0,0.0,0.0,0.0,0,binary
0.15,12,0,0,0,0,0.0,0.0,0.0,0,binary
0.2,12,0,0,0,0,0.0,0.0,0.0,0,binary
0.05,12,1,1,1,0,1.0,0.0,0.08333333333333333,0,pvalue_bh
0.1,12,4,4,2,2,0.5,0.15384615384615385,0.16666666666666666,0,pvalue_bh
0.15,12,4,4,2,2,0.5,0.15384615384615385,0.16666666666666666,0,pvalue_bh
0.2,12,6,6,4,2,0.6666666666666666,0.15384615384615385,0.3333333333333333,0,pvalue_bh
0.05,12,0,0,0,0,0.0,0.0,0.0,1,betting
0.1,12,0,0,0,0,0.0,0.0,0.0,1,betting
0.15,12,0,0,0,0,0.0,0.0,0.0,1,betting
0.2,12,0,0,0,0,0.0,0.0,0.0,1,betting
0.05,12,0,0,0,0,0.0,0.0,0.0,1,binary
0.1,12,0,0,0,0,0.0,0.0,0.0,1,binary
0.15,12,0,0,0,0,0.0,0.0,0.0,1,binary
0.2,12,0,0,0,0,0.0,0.0,0.0,1,binary
0.05,12,3,3,2,1,0.6666666666666666,0.014492753623188406,0.16666666666666666,1,pvalue_bh
0.1,12,4,4,3,1,0.75,0.014492753623188406,0.25,1,pvalue_bh
0.15,12,6,6,4,2,0.6666666666666666,0.028985507246376812,0.3333333333333333,1,pvalue_bh
0.2,12,6,6,4,2,0.6666666666666666,0.028985507246376812,0.3333333333333333,1,pvalue_bh
