seed,alpha,R_statistic,iou_thresh,n_cal_all_null_clusters,total_tp_clusters,total_tp_candidates,sa_rej,sa_fp,sa_tp,sa_fdp_pooled,sa_family_fdp_mean,sa_recall_object,base_rej,base_fp,base_tp,base_fdp_pooled,base_family_fdp_mean,base_recall_candidate,base_recall_object
5,0.15,max_phi,0.2,410,212,1412,87,4,83,0.04597701149425287,0.015193370165745856,0.3915094339622642,49,0,49,0.0,0.0,0.034702549575070823,0.19339622641509435
5,0.2,max_phi,0.2,410,212,1412,103,9,94,0.08737864077669903,0.022601707684580613,0.44339622641509435,56,0,56,0.0,0.0,0.039660056657223795,0.21226415094339623
6,0.05,max_phi,0.2,685,223,1550,59,0,59,0.0,0.0,0.2645739910313901,44,0,44,0.0,0.0,0.02838709677419355,0.17488789237668162
6,0.1,max_phi,0.2,685,223,1550,71,0,71,0.0,0.0,0.3183856502242152,45,0,45,0.0,0.0,0.02903225806451613,0.17937219730941703
6,0.15,max_phi,0.2,685,223,1550,83,3,80,0.03614457831325301,0.0055248618784530384,0.35874439461883406,45,0,45,0.0,0.0,0.02903225806451613,0.17937219730941703
6,0.2,max_phi,0.2,685,223,1550,100,7,93,0.07,0.015193370165745856,0.4170403587443946,45,0,45,0.0,0.0,0.02903225806451613,0.17937219730941703
7,0.05,max_phi,0.2,427,207,1292,67,0,67,0.0,0.0,0.32367149758454106,24,0,24,0.0,0.0,0.018575851393188854,0.10144927536231885
7,0.1,max_phi,0.2,427,207,1292,91,0,91,0.0,0.0,0.4396135265700483,47,0,47,0.0,0.0,0.03637770897832817,0.20772946859903382
7,0.15,max_phi,0.2,427,207,1292,101,1,100,0.009900990099009901,0.0055248618784530384,0.4830917874396135,67,0,67,0.0,0.0,0.05185758513931889,0.28019323671497587
7,0.2,max_phi,0.2,427,207,1292,102,1,101,0.00980392156862745,0.0055248618784530384,0.48792270531400966,77,0,77,0.0,0.0,0.05959752321981424,0.3140096618357488
8,0.05,max_phi,0.2,555,221,1346,72,0,72,0.0,0.0,0.3257918552036199,58,0,58,0.0,0.0,0.04309063893016345,0.23529411764705882
8,0.1,max_phi,0.2,555,221,1346,86,1,85,0.011627906976744186,0.0027624309392265192,0.38461538461538464,74,0,74,0.0,0.0,0.0549777117384844,0.3031674208144796
8,0.15,max_phi,0.2,555,221,1346,89,1,88,0.011235955056179775,0.0027624309392265192,0.39819004524886875,79,2,77,0.02531645569620253,0.0055248618784530384,0.057206537890044575,0.3212669683257919
8,0.2,max_phi,0.2,555,221,1346,104,1,103,0.009615384615384616,0.0027624309392265192,0.4660633484162896,81,2,79,0.024691358024691357,0.0055248618784530384,0.058692421991084695,0.33031674208144796
9,0.05,max_phi,0.2,386,225,1349,44,0,44,0.0,0.0,0.19555555555555557,28,0,28,0.0,0.0,0.020756115641215715,0.10666666666666667
9,0.1,max_phi,0.2,386,225,1349,53,0,53,0.0,0.0,0.23555555555555555,45,0,45,0.0,0.0,0.033358042994810974,0.17333333333333334
9,0.15,max_phi,0.2,386,225,1349,72,2,70,0.027777777777777776,0.011049723756906077,0.3111111111111111,47,0,47,0.0,0.0,0.034840622683469234,0.18222222222222223
9,0.2,max_phi,0.2,386,225,1349,72,2,70,0.027777777777777776,0.011049723756906077,0.3111111111111111,49,0,49,0.0,0.0,0.0363232023721275,0.18666666666666668
10,0.05,max_phi,0.2,408,210,1372,65,0,65,0.0,0.0,0.30952380952380953,15,0,15,0.0,0.0,0.010932944606413994,0.07142857142857142
10,0.1,max_phi,0.2,408,210,1372,81,1,80,0.012345679012345678,0.0055248618784530384,0.38095238095238093,46,0,46,0.0,0.0,0.033527696793002916,0.19523809523809524
10,0.15,max_phi,0.2,408,210,1372,92,3,89,0.03260869565217391,0.008287292817679558,0.4238095238095238,61,0,61,0.0,0.0,0.04446064139941691,0.2523809523809524
10,0.2,max_phi,0.2,408,210,1372,103,4,99,0.038834951456310676,0.011049723756906077,0.4714285714285714,67,0,67,0.0,0.0,0.048833819241982504,0.2761904761904762
11,0.05,max_phi,0.2,512,216,1379,54,0,54,0.0,0.0,0.25,44,0,44,0.0,0.0,0.03190717911530094,0.19444444444444445
11,0.1,max_phi,0.2,512,216,1379,79,0,79,0.0,0.0,0.36574074074074076,51,0,51,0.0,0.0,0.03698332124728064,0.22685185185185186
11,0.15,max_phi,0.2,512,216,1379,85,0,85,0.0,0.0,0.39351851851851855,58,0,58,0.0,0.0,0.04205946337926034,0.24537037037037038
11,0.2,max_phi,0.2,512,216,1379,90,0,90,0.0,0.0,0.4166666666666667,61,0,61,0.0,0.0,0.04423495286439449,0.25925925925925924
12,0.05,max_phi,0.2,373,240,1495,62,0,62,0.0,0.0,0.25833333333333336,18,0,18,0.0,0.0,0.012040133779264214,0.0625
12,0.1,max_phi,0.2,373,240,1495,84,0,84,0.0,0.0,0.35,59,0,59,0.0,0.0,0.03946488294314381,0.19583333333333333
12,0.15,max_phi,0.2,373,240,1495,109,3,106,0.027522935779816515,0.003453038674033149,0.44166666666666665,69,0,69,0.0,0.0,0.046153846153846156,0.22916666666666666
12,0.2,max_phi,0.2,373,240,1495,116,4,112,0.034482758620689655,0.006215469613259668,0.4666666666666667,76,0,76,0.0,0.0,0.050836120401337795,0.25416666666666665
13,0.05,max_phi,0.2,626,230,1398,67,0,67,0.0,0.0,0.29130434782608694,78,0,78,0.0,0.0,0.055793991416309016,0.2782608695652174
13,0.1,max_phi,0.2,626,230,1398,71,0,71,0.0,0.0,0.30869565217391304,85,0,85,0.0,0.0,0.060801144492131615,0.30869565217391304
13,0.15,max_phi,0.2,626,230,1398,71,0,71,0.0,0.0,0.30869565217391304,85,0,85,0.0,0.0,0.060801144492131615,0.30869565217391304
13,0.2,max_phi,0.2,626,230,1398,71,0,71,0.0,0.0,0.30869565217391304,85,0,85,0.0,0.0,0.060801144492131615,0.30869565217391304
14,0.05,max_phi,0.2,378,217,1488,45,0,45,0.0,0.0,0.2073732718894009,14,0,14,0.0,0.0,0.009408602150537635,0.05069124423963134
14,0.1,max_phi,0.2,378,217,1488,61,0,61,0.0,0.0,0.28110599078341014,45,0,45,0.0,0.0,0.03024193548387097,0.15668202764976957
14,0.15,max_phi,0.2,378,217,1488,77,0,77,0.0,0.0,0.3548387096774194,53,0,53,0.0,0.0,0.035618279569892476,0.1889400921658986
14,0.2,max_phi,0.2,378,217,1488,95,4,91,0.042105263157894736,0.009668508287292817,0.41935483870967744,58,0,58,0.0,0.0,0.038978494623655914,0.20276497695852536
15,0.05,max_phi,0.2,404,197,1246,71,0,71,0.0,0.0,0.3604060913705584,17,1,16,0.058823529411764705,0.0027624309392265192,0.012841091492776886,0.07614213197969544
15,0.1,max_phi,0.2,404,197,1246,90,0,90,0.0,0.0,0.45685279187817257,40,1,39,0.025,0.0027624309392265192,0.03130016051364366,0.17766497461928935
15,0.15,max_phi,0.2,404,197,1246,94,0,94,0.0,0.0,0.47715736040609136,69,1,68,0.014492753623188406,0.0027624309392265192,0.05457463884430177,0.28426395939086296
15,0.2,max_phi,0.2,404,197,1246,108,1,107,0.009259259259259259,0.0027624309392265192,0.5431472081218274,79,2,77,0.02531645569620253,0.008287292817679558,0.06179775280898876,0.3299492385786802
16,0.05,max_phi,0.2,482,216,1454,64,0,64,0.0,0.0,0.2962962962962963,31,0,31,0.0,0.0,0.021320495185694635,0.12962962962962962
16,0.1,max_phi,0.2,482,216,1454,81,2,79,0.024691358024691357,0.008287292817679558,0.36574074074074076,56,0,56,0.0,0.0,0.03851444291609354,0.22685185185185186
16,0.15,max_phi,0.2,482,216,1454,83,2,81,0.024096385542168676,0.008287292817679558,0.375,67,0,67,0.0,0.0,0.04607977991746905,0.26851851851851855
16,0.2,max_phi,0.2,482,216,1454,96,4,92,0.041666666666666664,0.012430939226519336,0.42592592592592593,76,0,76,0.0,0.0,0.052269601100412656,0.3055555555555556
17,0.05,max_phi,0.2,416,230,1336,54,0,54,0.0,0.0,0.23478260869565218,15,0,15,0.0,0.0,0.01122754491017964,0.06086956521739131
17,0.1,max_phi,0.2,416,230,1336,71,0,71,0.0,0.0,0.30869565217391304,49,0,49,0.0,0.0,0.036676646706586824,0.1782608695652174
17,0.15,max_phi,0.2,416,230,1336,90,2,88,0.022222222222222223,0.008287292817679558,0.3826086956521739,62,0,62,0.0,0.0,0.04640718562874251,0.23043478260869565
17,0.2,max_phi,0.2,416,230,1336,104,2,102,0.019230769230769232,0.008287292817679558,0.4434782608695652,62,0,62,0.0,0.0,0.04640718562874251,0.23043478260869565
18,0.05,max_phi,0.2,550,243,1482,61,0,61,0.0,0.0,0.25102880658436216,25,0,25,0.0,0.0,0.016869095816464237,0.09876543209876543
18,0.1,max_phi,0.2,550,243,1482,77,0,77,0.0,0.0,0.3168724279835391,54,0,54,0.0,0.0,0.03643724696356275,0.205761316872428
18,0.15,max_phi,0.2,550,243,1482,99,1,98,0.010101010101010102,0.0013812154696132596,0.40329218106995884,62,0,62,0.0,0.0,0.04183535762483131,0.23868312757201646
18,0.2,max_phi,0.2,550,243,1482,101,1,100,0.009900990099009901,0.0013812154696132596,0.411522633744856,69,0,69,0.0,0.0,0.0465587044534413,0.2551440329218107
19,0.05,max_phi,0.2,374,229,1487,71,0,71,0.0,0.0,0.31004366812227074,26,0,26,0.0,0.0,0.017484868863483525,0.10043668122270742
19,0.1,max_phi,0.2,374,229,1487,90,1,89,0.011111111111111112,0.0055248618784530384,0.388646288209607,59,0,59,0.0,0.0,0.03967720242098184,0.22707423580786026
19,0.15,max_phi,0.2,374,229,1487,110,4,106,0.03636363636363636,0.009137271568210795,0.462882096069869,75,0,75,0.0,0.0,0.05043712172158709,0.28820960698689957
19,0.2,max_phi,0.2,374,229,1487,120,5,115,0.041666666666666664,0.008446663833404163,0.5021834061135371,80,0,80,0.0,0.0,0.05379959650302623,0.30131004366812225
