alpha,n_seeds,sa_fdp_pooled_mean,sa_fdp_pooled_std,sa_family_fdp_mean,sa_rej_mean,sa_recall_object_mean,base_fdp_pooled_mean,base_family_fdp_mean,base_rej_mean,base_recall_object_mean,recall_ratio_sa_over_base_object
0.05,20,0.0,0.0,0.0,60.85,0.2734461411606291,0.0029411764705882353,0.00013812154696132595,28.25,0.11206274635646882,2.4401
0.1,20,0.003544358311800172,0.006855467412516943,0.0013812154696132596,78.75,0.35257205689551396,0.00125,0.00013812154696132595,52.9,0.20312455953110864,1.7357
0.15,20,0.016643990591849765,0.014836251190750329,0.004522031835567747,91.2,0.40229240056861776,0.0019904604659695467,0.0004143646408839779,64.3,0.2466554102888252,1.631
0.2,20,0.029352987289495647,0.02375346561474832,0.007870030521964224,101.5,0.442107908018574,0.002500390686044694,0.0006906077348066298,68.9,0.2631351447424246,1.6802
