alpha,num_test_families,num_rejected_families,total_rejections,fp,tp,fdp,recall,mean_family_fdp,seed,method
0.05,559,188,301,30,271,0.09966777408637874,0.4787985865724382,0.038968395945140136,2,pvalue_bh
0.1,559,221,378,69,309,0.18253968253968253,0.5459363957597173,0.08470908936025215,2,pvalue_bh
0.15,559,245,458,120,338,0.26200873362445415,0.5971731448763251,0.13315521687614712,2,pvalue_bh
0.2,559,270,537,178,359,0.33147113594040967,0.6342756183745583,0.17754067637788568,2,pvalue_bh
0.05,559,123,165,4,161,0.024242424242424242,0.27902946273830154,0.007155635062611807,3,betting
0.1,559,144,218,15,203,0.06880733944954129,0.35181975736568455,0.02032399125422381,3,betting
0.15,559,153,243,21,222,0.08641975308641975,0.3847487001733102,0.023454581594116477,3,betting
0.2,559,160,257,25,232,0.09727626459143969,0.4020797227036395,0.028284635261379445,3,betting
0.05,559,0,0,0,0,0.0,0.0,0.0,3,binary
0.1,559,0,0,0,0,0.0,0.0,0.0,3,binary
0.15,559,0,0,0,0,0.0,0.0,0.0,3,binary
0.2,559,0,0,0,0,0.0,0.0,0.0,3,binary
0.05,559,189,311,49,262,0.15755627009646303,0.4540727902946274,0.056168185819348605,3,pvalue_bh
0.1,559,228,389,92,297,0.2365038560411311,0.5147313691507799,0.10927534997302439,3,pvalue_bh
0.15,559,262,457,138,319,0.30196936542669583,0.5528596187175043,0.15707470823749894,3,pvalue_bh
0.2,559,291,525,186,339,0.35428571428571426,0.587521663778163,0.20366300366300366,3,pvalue_bh
0.05,559,100,125,5,120,0.04,0.22099447513812154,0.008050089445438283,4,betting
0.1,559,119,175,7,168,0.04,0.30939226519337015,0.011627906976744186,4,betting
0.15,559,129,196,12,184,0.061224489795918366,0.3388581952117864,0.019230769230769232,4,betting
0.2,559,141,226,23,203,0.10176991150442478,0.3738489871086556,0.027827469687934803,4,betting
0.05,559,0,0,0,0,0.0,0.0,0.0,4,binary
0.1,559,0,0,0,0,0.0,0.0,0.0,4,binary
0.15,559,0,0,0,0,0.0,0.0,0.0,4,binary
0.2,559,0,0,0,0,0.0,0.0,0.0,4,binary
0.05,559,180,294,51,243,0.17346938775510204,0.44751381215469616,0.069568674219837,4,pvalue_bh
0.1,559,219,392,85,307,0.21683673469387754,0.565377532228361,0.10882244370616465,4,pvalue_bh
0.15,559,243,452,129,323,0.2853982300884956,0.5948434622467772,0.1471533634324332,4,pvalue_bh
0.2,559,265,505,165,340,0.32673267326732675,0.6261510128913443,0.17996112414717066,4,pvalue_bh
0.05,559,103,136,5,131,0.03676470588235294,0.2356115107913669,0.008944543828264758,5,betting
0.1,559,128,182,16,166,0.08791208791208792,0.29856115107913667,0.018753726893261775,5,betting
0.15,559,136,211,26,185,0.12322274881516587,0.3327338129496403,0.021104154243689124,5,betting
0.2,559,149,229,32,197,0.13973799126637554,0.35431654676258995,0.03094315245478036,5,betting
0.05,559,0,0,0,0,0.0,0.0,0.0,5,binary
0.1,559,0,0,0,0,0.0,0.0,0.0,5,binary
0.15,559,0,0,0,0,0.0,0.0,0.0,5,binary
0.2,559,0,0,0,0,0.0,0.0,0.0,5,binary
0.05,559,193,335,74,261,0.2208955223880597,0.4694244604316547,0.07571485362183035,5,pvalue_bh
0.1,559,229,412,119,293,0.28883495145631066,0.5269784172661871,0.12272514803820708,5,pvalue_bh
0.15,559,256,480,165,315,0.34375,0.5665467625899281,0.16436270944321035,5,pvalue_bh
0.2,559,284,558,225,333,0.4032258064516129,0.5989208633093526,0.21239626503490547,5,pvalue_bh
0.05,559,107,138,6,132,0.043478260869565216,0.21498371335504887,0.009838998211091235,6,betting
0.1,559,136,196,10,186,0.05102040816326531,0.30293159609120524,0.014460345855694692,6,betting
0.15,559,153,232,16,216,0.06896551724137931,0.3517915309446254,0.018306499701848538,6,betting
0.2,559,163,250,20,230,0.08,0.3745928338762215,0.022242098986285035,6,betting
0.05,559,0,0,0,0,0.0,0.0,0.0,6,binary
0.1,559,0,0,0,0,0.0,0.0,0.0,6,binary
0.15,559,0,0,0,0,0.0,0.0,0.0,6,binary
0.2,559,0,0,0,0,0.0,0.0,0.0,6,binary
0.05,559,213,366,57,309,0.1557377049180328,0.503257328990228,0.06751142913933611,6,pvalue_bh
0.1,559,240,434,101,333,0.23271889400921658,0.5423452768729642,0.11739642786154413,6,pvalue_bh
0.15,559,257,487,132,355,0.27104722792607805,0.5781758957654723,0.14494420308373795,6,pvalue_bh
0.2,559,276,547,176,371,0.3217550274223035,0.6042345276872965,0.1747719086717298,6,pvalue_bh
0.05,559,124,175,8,167,0.045714285714285714,0.27154471544715447,0.014311270125223614,7,betting
0.1,559,146,217,9,208,0.041474654377880185,0.3382113821138211,0.016100178890876567,7,betting
0.15,559,159,252,11,241,0.04365079365079365,0.39186991869918697,0.018783542039355994,7,betting
0.2,559,170,278,16,262,0.05755395683453238,0.42601626016260163,0.026535480023852115,7,betting
0.05,559,0,0,0,0,0.0,0.0,0.0,7,binary
0.1,559,37,45,11,34,0.24444444444444444,0.055284552845528454,0.01699463327370304,7,binary
0.15,559,0,0,0,0,0.0,0.0,0.0,7,binary
0.2,559,48,63,23,40,0.36507936507936506,0.06504065040650407,0.03220035778175313,7,binary
0.05,559,207,359,52,307,0.14484679665738162,0.4991869918699187,0.0670989862850328,7,pvalue_bh
0.1,559,242,446,104,342,0.23318385650224216,0.5560975609756098,0.11506516739074878,7,pvalue_bh
0.15,559,273,537,163,374,0.30353817504655495,0.608130081300813,0.16691661052126167,7,pvalue_bh
0.2,559,290,606,214,392,0.35313531353135313,0.6373983739837399,0.19911896888641076,7,pvalue_bh
0.05,559,116,170,9,161,0.052941176470588235,0.28146853146853146,0.014907573047107929,8,betting
0.1,559,147,239,17,222,0.07112970711297072,0.3881118881118881,0.021635857682369312,8,betting
0.15,559,161,268,24,244,0.08955223880597014,0.42657342657342656,0.03153448618564898,8,betting
0.2,559,166,283,32,251,0.11307420494699646,0.4388111888111888,0.0366428145497913,8,betting
0.05,559,0,0,0,0,0.0,0.0,0.0,8,binary
0.1,559,0,0,0,0,0.0,0.0,0.0,8,binary
0.15,559,0,0,0,0,0.0,0.0,0.0,8,binary
0.2,559,0,0,0,0,0.0,0.0,0.0,8,binary
0.05,559,209,360,59,301,0.1638888888888889,0.5262237762237763,0.07400119260584376,8,pvalue_bh
0.1,559,237,422,97,325,0.22985781990521326,0.5681818181818182,0.11756112104949315,8,pvalue_bh
0.15,559,262,468,128,340,0.27350427350427353,0.5944055944055944,0.15366726296958858,8,pvalue_bh
0.2,559,277,534,172,362,0.32209737827715357,0.6328671328671329,0.1838300340089249,8,pvalue_bh
0.05,559,132,182,9,173,0.04945054945054945,0.26697530864197533,0.014534883720930232,9,betting
0.1,559,159,233,14,219,0.060085836909871244,0.33796296296296297,0.020617173524150267,9,betting
0.15,559,169,255,17,238,0.06666666666666667,0.36728395061728397,0.025983899821109123,9,betting
0.2,559,179,286,25,261,0.08741258741258741,0.4027777777777778,0.03431226396342676,9,betting
0.05,559,0,0,0,0,0.0,0.0,0.0,9,binary
0.1,559,0,0,0,0,0.0,0.0,0.0,9,binary
0.15,559,0,0,0,0,0.0,0.0,0.0,9,binary
0.2,559,0,0,0,0,0.0,0.0,0.0,9,binary
0.05,559,220,378,51,327,0.1349206349206349,0.5046296296296297,0.06753130590339892,9,pvalue_bh
0.1,559,255,464,95,369,0.20474137931034483,0.5694444444444444,0.11053971867925355,9,pvalue_bh
0.15,559,275,514,130,384,0.2529182879377432,0.5925925925925926,0.14600915879985646,9,pvalue_bh
0.2,559,292,560,168,392,0.3,0.6049382716049383,0.18110791017767763,9,pvalue_bh
0.05,559,118,150,10,140,0.06666666666666667,0.2687140115163148,0.017889087656529516,10,betting
0.1,559,140,180,12,168,0.06666666666666667,0.32245681381957775,0.02146690518783542,10,betting
0.15,559,151,208,17,191,0.08173076923076923,0.3666026871401152,0.023971377459749553,10,betting
0.2,559,165,230,22,208,0.09565217391304348,0.39923224568138194,0.03291592128801431,10,betting
0.05,559,0,0,0,0,0.0,0.0,0.0,10,binary
0.1,559,0,0,0,0,0.0,0.0,0.0,10,binary
0.15,559,0,0,0,0,0.0,0.0,0.0,10,binary
0.2,559,0,0,0,0,0.0,0.0,0.0,10,binary
0.05,559,201,293,55,238,0.18771331058020477,0.45681381957773515,0.07374279467302723,10,pvalue_bh
0.1,559,238,368,93,275,0.25271739130434784,0.527831094049904,0.12174517988471474,10,pvalue_bh
0.15,559,262,426,132,294,0.30985915492957744,0.564299424184261,0.16057940767243092,10,pvalue_bh
0.2,559,290,514,198,316,0.3852140077821012,0.6065259117082533,0.2121816168327796,10,pvalue_bh
0.05,559,122,171,7,164,0.04093567251461988,0.287215411558669,0.01095706618962433,11,betting
0.1,559,141,220,7,213,0.031818181818181815,0.37302977232924694,0.01095706618962433,11,betting
0.15,559,150,241,9,232,0.03734439834024896,0.4063047285464098,0.014534883720930232,11,betting
0.2,559,162,268,16,252,0.05970149253731343,0.4413309982486865,0.024054433938154866,11,betting
0.05,559,0,0,0,0,0.0,0.0,0.0,11,binary
0.1,559,0,0,0,0,0.0,0.0,0.0,11,binary
0.15,559,0,0,0,0,0.0,0.0,0.0,11,binary
0.2,559,0,0,0,0,0.0,0.0,0.0,11,binary
0.05,559,199,350,49,301,0.14,0.5271453590192644,0.059257602862254025,11,pvalue_bh
0.1,559,239,436,102,334,0.23394495412844038,0.5849387040280211,0.1163068197951919,11,pvalue_bh
0.15,559,269,509,151,358,0.2966601178781925,0.626970227670753,0.16242375195863568,11,pvalue_bh
0.2,559,295,585,203,382,0.347008547008547,0.6690017513134852,0.2030758647037717,11,pvalue_bh
0.05,559,72,73,1,72,0.0136986301369863,0.13457943925233645,0.0017889087656529517,12,betting
0.1,559,73,74,1,73,0.013513513513513514,0.13644859813084112,0.0017889087656529517,12,betting
0.15,559,73,74,1,73,0.013513513513513514,0.13644859813084112,0.0017889087656529517,12,betting
0.2,559,73,74,1,73,0.013513513513513514,0.13644859813084112,0.0017889087656529517,12,betting
0.05,559,0,0,0,0,0.0,0.0,0.0,12,binary
0.1,559,0,0,0,0,0.0,0.0,0.0,12,binary
0.15,559,0,0,0,0,0.0,0.0,0.0,12,binary
0.2,559,0,0,0,0,0.0,0.0,0.0,12,binary
0.05,559,182,315,62,253,0.19682539682539682,0.47289719626168225,0.06725445097538121,12,pvalue_bh
0.1,559,232,401,108,293,0.26932668329177056,0.5476635514018692,0.12779997779997782,12,pvalue_bh
0.15,559,259,475,159,316,0.33473684210526317,0.5906542056074766,0.1744824942499361,12,pvalue_bh
0.2,559,285,557,223,334,0.400359066427289,0.6242990654205608,0.22368097019259808,12,pvalue_bh
0.05,559,116,142,9,133,0.06338028169014084,0.23835125448028674,0.01520572450805009,13,betting
0.1,559,133,195,12,183,0.06153846153846154,0.3279569892473118,0.0189823096799841,13,betting
0.15,559,149,229,15,214,0.06550218340611354,0.3835125448028674,0.02291790896442059,13,betting
0.2,559,158,243,16,227,0.06584362139917696,0.4068100358422939,0.024706817730073542,13,betting
0.05,559,0,0,0,0,0.0,0.0,0.0,13,binary
0.1,559,0,0,0,0,0.0,0.0,0.0,13,binary
0.15,559,0,0,0,0,0.0,0.0,0.0,13,binary
0.2,559,0,0,0,0,0.0,0.0,0.0,13,binary
0.05,559,191,315,41,274,0.13015873015873017,0.4910394265232975,0.05437288809381833,13,pvalue_bh
0.1,559,224,396,85,311,0.21464646464646464,0.557347670250896,0.1054519124286566,13,pvalue_bh
0.15,559,255,469,136,333,0.2899786780383795,0.5967741935483871,0.15687736036573247,13,pvalue_bh
0.2,559,277,532,188,344,0.3533834586466165,0.6164874551971327,0.19846910195747405,13,pvalue_bh
0.05,559,135,187,11,176,0.058823529411764705,0.3247232472324723,0.01520572450805009,14,betting
0.1,559,157,228,16,212,0.07017543859649122,0.39114391143911437,0.02146690518783542,14,betting
0.15,559,170,251,21,230,0.08366533864541832,0.42435424354243545,0.02616279069767442,14,betting
0.2,559,177,266,22,244,0.08270676691729323,0.45018450184501846,0.027862254025044723,14,betting
0.05,559,0,0,0,0,0.0,0.0,0.0,14,binary
0.1,559,0,0,0,0,0.0,0.0,0.0,14,binary
0.15,559,0,0,0,0,0.0,0.0,0.0,14,binary
0.2,559,0,0,0,0,0.0,0.0,0.0,14,binary
0.05,559,200,324,41,283,0.12654320987654322,0.522140221402214,0.04833035181872391,14,pvalue_bh
0.1,559,240,401,88,313,0.2194513715710723,0.577490774907749,0.10548631452030378,14,pvalue_bh
0.15,559,260,464,128,336,0.27586206896551724,0.6199261992619927,0.1383596427424692,14,pvalue_bh
0.2,559,290,523,173,350,0.33078393881453155,0.6457564575645757,0.18769306126193425,14,pvalue_bh
0.05,559,115,167,3,164,0.017964071856287425,0.28422876949740034,0.0038759689922480624,15,betting
0.1,559,140,212,6,206,0.02830188679245283,0.35701906412478335,0.009242695289206918,15,betting
0.15,559,147,232,11,221,0.04741379310344827,0.3830155979202773,0.014439049322770252,15,betting
0.2,559,162,250,19,231,0.076,0.4003466204506066,0.028750319447993864,15,betting
0.05,559,0,0,0,0,0.0,0.0,0.0,15,binary
0.1,559,0,0,0,0,0.0,0.0,0.0,15,binary
0.15,559,0,0,0,0,0.0,0.0,0.0,15,binary
0.2,559,0,0,0,0,0.0,0.0,0.0,15,binary
0.05,559,197,304,49,255,0.1611842105263158,0.44194107452339687,0.07135758298548996,15,pvalue_bh
0.1,559,238,387,101,286,0.26098191214470284,0.49566724436741766,0.12705227588948517,15,pvalue_bh
0.15,559,270,458,148,310,0.3231441048034934,0.537261698440208,0.17793963142800354,15,pvalue_bh
0.2,559,293,529,195,334,0.3686200378071834,0.5788561525129983,0.21553859577115392,15,pvalue_bh
0.05,559,115,145,10,135,0.06896551724137931,0.20833333333333334,0.016696481812760882,16,betting
0.1,559,140,188,10,178,0.05319148936170213,0.27469135802469136,0.016696481812760882,16,betting
0.15,559,154,211,15,196,0.07109004739336493,0.30246913580246915,0.024299344066785925,16,betting
0.2,559,163,235,18,217,0.07659574468085106,0.33487654320987653,0.0251937984496124,16,betting
0.05,559,51,54,17,37,0.3148148148148148,0.05709876543209876,0.028622540250447227,16,binary
0.1,559,54,59,18,41,0.3050847457627119,0.06327160493827161,0.03041144901610018,16,binary
0.15,559,61,78,26,52,0.3333333333333333,0.08024691358024691,0.03726893261776983,16,binary
0.2,559,64,82,29,53,0.35365853658536583,0.08179012345679013,0.041741204531902214,16,binary
0.05,559,206,320,51,269,0.159375,0.41512345679012347,0.07364341085271317,16,pvalue_bh
0.1,559,241,397,83,314,0.20906801007556675,0.4845679012345679,0.11364681829798108,16,pvalue_bh
0.15,559,266,481,126,355,0.26195426195426197,0.5478395061728395,0.145910420329025,16,pvalue_bh
0.2,559,301,576,194,382,0.3368055555555556,0.5895061728395061,0.2021147457193969,16,pvalue_bh
0.05,559,98,122,4,118,0.03278688524590164,0.23228346456692914,0.006261180679785331,17,betting
0.1,559,120,165,7,158,0.04242424242424243,0.3110236220472441,0.009391771019677997,17,betting
0.15,559,133,195,14,181,0.07179487179487179,0.3562992125984252,0.013864042933810376,17,betting
0.2,559,150,234,26,208,0.1111111111111111,0.4094488188976378,0.02434903597694295,17,betting
0.05,559,0,0,0,0,0.0,0.0,0.0,17,binary
0.1,559,0,0,0,0,0.0,0.0,0.0,17,binary
0.15,559,0,0,0,0,0.0,0.0,0.0,17,binary
0.2,559,0,0,0,0,0.0,0.0,0.0,17,binary
0.05,559,186,312,54,258,0.17307692307692307,0.5078740157480315,0.060460211623002316,17,pvalue_bh
0.1,559,225,403,109,294,0.2704714640198511,0.5787401574803149,0.12005217005217005,17,pvalue_bh
0.15,559,256,474,159,315,0.33544303797468356,0.6200787401574803,0.17276960765332855,17,pvalue_bh
0.2,559,283,540,207,333,0.38333333333333336,0.655511811023622,0.21761485384025633,17,pvalue_bh
0.05,559,115,145,10,135,0.06896551724137931,0.22842639593908629,0.017889087656529516,18,betting
0.1,559,142,203,17,186,0.08374384236453201,0.3147208121827411,0.026446034585569468,18,betting
0.15,559,151,243,22,221,0.09053497942386832,0.3739424703891709,0.028234943351222418,18,betting
0.2,559,165,266,28,238,0.10526315789473684,0.4027072758037225,0.03896839594514013,18,betting
0.05,559,0,0,0,0,0.0,0.0,0.0,18,binary
0.1,559,0,0,0,0,0.0,0.0,0.0,18,binary
0.15,559,0,0,0,0,0.0,0.0,0.0,18,binary
0.2,559,0,0,0,0,0.0,0.0,0.0,18,binary
0.05,559,191,321,50,271,0.1557632398753894,0.45854483925549916,0.06216457960644007,18,pvalue_bh
0.1,559,228,426,104,322,0.24413145539906103,0.544839255499154,0.11254791719907999,18,pvalue_bh
0.15,559,258,507,149,358,0.2938856015779093,0.6057529610829103,0.15815308722285465,18,pvalue_bh
0.2,559,281,572,202,370,0.3531468531468531,0.626057529610829,0.2021384300454068,18,pvalue_bh
0.05,559,124,160,8,152,0.05,0.28733459357277885,0.013416815742397137,19,betting
0.1,559,149,209,14,195,0.06698564593301436,0.3686200378071834,0.020125223613595707,19,betting
0.15,559,161,237,21,216,0.08860759493670886,0.40831758034026466,0.02830309225658063,19,betting
0.2,559,166,254,27,227,0.1062992125984252,0.42911153119092627,0.031443620978504706,19,betting
0.05,559,0,0,0,0,0.0,0.0,0.0,19,binary
0.1,559,0,0,0,0,0.0,0.0,0.0,19,binary
0.15,559,0,0,0,0,0.0,0.0,0.0,19,binary
0.2,559,0,0,0,0,0.0,0.0,0.0,19,binary
0.05,559,209,324,56,268,0.1728395061728395,0.5066162570888468,0.07270920294176109,19,pvalue_bh
0.1,559,239,389,90,299,0.23136246786632392,0.5652173913043478,0.11046369651020814,19,pvalue_bh
0.15,559,268,457,141,316,0.3085339168490153,0.5973534971644613,0.1613624101996195,19,pvalue_bh
0.2,559,293,528,194,334,0.36742424242424243,0.6313799621928167,0.2028411426793631,19,pvalue_bh
