alpha,num_test_families,num_rejected_families,total_rejections,fp,tp,fdp,recall,mean_family_fdp,seed,method,cal_null_size,n_cal
0.15,79,0,0,0,0,0.0,0.0,0.0,2,betting,1000,1000
0.2,79,0,0,0,0,0.0,0.0,0.0,2,betting,1000,1000
0.05,79,0,0,0,0,0.0,0.0,0.0,2,betting,all,1742
0.1,79,0,0,0,0,0.0,0.0,0.0,2,betting,all,1742
0.15,79,0,0,0,0,0.0,0.0,0.0,2,betting,all,1742
0.2,79,0,0,0,0,0.0,0.0,0.0,2,betting,all,1742
0.05,79,0,0,0,0,0.0,0.0,0.0,3,betting,100,100
0.1,79,0,0,0,0,0.0,0.0,0.0,3,betting,100,100
0.15,79,0,0,0,0,0.0,0.0,0.0,3,betting,100,100
0.2,79,0,0,0,0,0.0,0.0,0.0,3,betting,100,100
0.05,79,0,0,0,0,0.0,0.0,0.0,3,betting,250,250
0.1,79,0,0,0,0,0.0,0.0,0.0,3,betting,250,250
0.15,79,0,0,0,0,0.0,0.0,0.0,3,betting,250,250
0.2,79,0,0,0,0,0.0,0.0,0.0,3,betting,250,250
0.05,79,0,0,0,0,0.0,0.0,0.0,3,betting,500,500
0.1,79,0,0,0,0,0.0,0.0,0.0,3,betting,500,500
0.15,79,0,0,0,0,0.0,0.0,0.0,3,betting,500,500
0.2,79,0,0,0,0,0.0,0.0,0.0,3,betting,500,500
0.05,79,0,0,0,0,0.0,0.0,0.0,3,betting,1000,1000
0.1,79,0,0,0,0,0.0,0.0,0.0,3,betting,1000,1000
0.15,79,0,0,0,0,0.0,0.0,0.0,3,betting,1000,1000
0.2,79,0,0,0,0,0.0,0.0,0.0,3,betting,1000,1000
0.05,79,0,0,0,0,0.0,0.0,0.0,3,betting,all,1857
0.1,79,0,0,0,0,0.0,0.0,0.0,3,betting,all,1857
0.15,79,0,0,0,0,0.0,0.0,0.0,3,betting,all,1857
0.2,79,0,0,0,0,0.0,0.0,0.0,3,betting,all,1857
0.05,79,0,0,0,0,0.0,0.0,0.0,4,betting,100,100
0.1,79,0,0,0,0,0.0,0.0,0.0,4,betting,100,100
0.15,79,0,0,0,0,0.0,0.0,0.0,4,betting,100,100
0.2,79,0,0,0,0,0.0,0.0,0.0,4,betting,100,100
0.05,79,0,0,0,0,0.0,0.0,0.0,4,betting,250,250
0.1,79,0,0,0,0,0.0,0.0,0.0,4,betting,250,250
0.15,79,0,0,0,0,0.0,0.0,0.0,4,betting,250,250
0.2,79,0,0,0,0,0.0,0.0,0.0,4,betting,250,250
0.05,79,0,0,0,0,0.0,0.0,0.0,4,betting,500,500
0.1,79,0,0,0,0,0.0,0.0,0.0,4,betting,500,500
0.15,79,0,0,0,0,0.0,0.0,0.0,4,betting,500,500
0.2,79,0,0,0,0,0.0,0.0,0.0,4,betting,500,500
0.05,79,0,0,0,0,0.0,0.0,0.0,4,betting,1000,1000
0.1,79,0,0,0,0,0.0,0.0,0.0,4,betting,1000,1000
0.15,79,0,0,0,0,0.0,0.0,0.0,4,betting,1000,1000
0.2,79,0,0,0,0,0.0,0.0,0.0,4,betting,1000,1000
0.05,79,0,0,0,0,0.0,0.0,0.0,4,betting,all,1865
0.1,79,0,0,0,0,0.0,0.0,0.0,4,betting,all,1865
0.15,79,0,0,0,0,0.0,0.0,0.0,4,betting,all,1865
0.2,79,0,0,0,0,0.0,0.0,0.0,4,betting,all,1865
